index,true,pred
0,6,7
3,4,6
6,2,7
13,2,1
14,9,1
15,9,1
16,9,1
17,3,6
18,2,3
19,6,9
21,3,6
24,2,9
27,5,1
28,4,7
29,0,3
33,3,7
35,0,7
36,3,2
38,3,7
39,3,2
40,5,2
47,2,5
50,9,8
51,5,7
55,2,7
56,5,3
57,2,7
58,4,7
59,3,7
63,2,5
66,4,3
67,9,1
74,3,8
76,9,1
78,3,7
79,1,8
80,3,5
81,5,7
82,4,2
83,5,3
85,7,6
86,4,7
88,9,0
89,4,2
90,2,6
93,0,1
95,6,7
97,1,9
98,4,6
99,1,8
102,9,1
105,1,8
107,5,3
109,9,1
111,8,0
113,7,1
118,9,1
122,9,3
127,9,2
128,5,3
130,4,7
137,1,2
138,2,5
139,8,9
141,3,2
144,2,7
145,4,2
147,9,1
148,5,7
151,6,7
154,6,3
156,5,2
157,5,3
159,3,7
160,1,8
162,4,5
165,0,1
166,9,8
167,5,7
170,8,1
171,2,5
174,3,7
177,5,7
179,0,5
180,4,2
182,5,2
186,9,1
189,0,7
190,8,1
195,5,7
200,6,3
203,3,2
205,9,1
206,1,7
207,3,6
208,9,3
214,9,1
215,5,3
217,5,3
218,2,7
220,0,2
223,0,7
230,7,9
232,6,3
233,0,9
235,6,7
239,5,7
242,6,7
248,6,9
251,3,7
253,3,5
254,4,2
259,8,2
260,5,3
263,4,7
265,9,8
268,4,2
269,9,1
270,9,1
271,2,7
272,4,7
273,9,1
277,5,7
278,9,1
281,2,7
284,0,8
285,5,7
291,8,9
292,6,7
295,9,1
296,4,7
297,5,3
299,4,7
300,2,3
305,5,3
310,4,2
314,3,7
315,3,7
316,9,1
321,7,6
322,9,1
324,5,3
332,0,1
333,3,7
335,2,7
336,4,2
337,5,7
339,5,7
340,9,1
342,3,6
343,4,7
345,4,7
346,4,2
349,0,2
352,0,8
356,2,6
357,9,1
359,5,3
360,9,8
366,7,3
367,3,7
370,3,7
372,4,7
374,5,7
378,4,5
380,5,2
381,4,7
385,9,0
390,4,7
392,0,3
395,3,2
398,4,6
399,4,7
400,2,7
401,0,1
406,9,1
408,9,8
409,6,9
411,2,0
414,4,7
415,0,8
419,9,1
423,2,7
424,5,1
425,2,5
426,5,7
428,9,1
429,4,7
431,5,7
435,4,7
438,9,1
439,0,2
443,9,8
444,9,8
445,3,6
446,3,6
447,4,2
448,0,8
449,4,2
455,0,5
458,4,5
459,8,0
467,0,1
471,5,7
472,9,7
473,6,4
474,2,7
