index,true,pred
4,0,3
7,2,4
10,0,6
15,9,5
27,2,4
34,0,6
53,2,6
61,0,6
64,0,6
79,9,5
89,9,7
90,9,7
108,7,5
141,9,5
160,0,1
169,0,4
181,4,6
182,0,8
186,0,3
191,0,6
194,4,2
207,0,6
215,3,4
225,0,6
228,2,6
232,6,0
259,3,1
260,2,6
269,0,6
273,2,4
292,6,0
302,0,6
304,0,6
317,9,5
327,3,0
339,4,3
350,2,3
360,9,5
377,0,6
383,0,6
398,2,6
405,2,4
415,0,6
416,2,4
449,2,1
462,2,4
472,7,5
481,4,6
484,2,6
501,2,6
502,6,4
532,9,5
533,9,5
545,2,4
546,2,4
550,3,0
565,0,6
574,2,4
592,0,6
595,3,6
616,2,6
640,0,6
645,0,6
649,3,4
684,2,4
687,4,3
688,6,1
692,9,5
696,2,4
700,0,6
701,3,4
707,2,4
712,0,6
746,9,7
749,2,4
765,9,5
780,0,6
793,2,6
825,0,6
834,7,5
840,2,6
855,2,6
863,3,4
869,9,7
905,0,6
910,0,6
912,4,6
924,9,5
939,2,4
955,2,6
967,0,6
970,6,4
971,9,5
972,0,8
981,2,4
995,7,5
1002,2,4
1008,9,5
1009,6,4
1013,0,6
1018,9,5
1022,2,4
1068,2,6
1071,0,1
1087,6,2
1089,9,5
1100,2,6
1103,0,6
1106,7,9
1109,2,4
1110,0,2
1119,6,0
1124,2,4
1130,3,1
1134,3,1
1150,3,4
1156,6,4
1170,0,1
1173,9,5
1174,2,4
1176,2,4
1188,2,4
1202,0,6
1205,9,5
1206,2,4
1226,3,1
1228,0,6
1241,9,7
1261,2,6
1262,4,6
1279,2,6
1292,2,1
1301,0,6
1303,0,6
1306,2,4
1321,9,5
1325,0,6
1358,2,6
1369,3,4
1371,2,4
1372,2,4
1380,2,6
1396,0,6
1404,2,6
1409,2,6
1419,6,3
1433,2,4
1442,2,3
1456,2,4
1479,0,1
1480,9,5
1489,0,6
1515,2,6
1516,0,6
1519,9,5
1537,4,1
1547,0,6
1571,9,5
1595,2,6
1600,3,6
1615,2,6
1642,6,3
1650,2,6
1651,2,4
1660,4,6
1681,0,3
1684,6,4
1687,6,3
1705,9,7
1721,2,4
1722,6,4
1789,2,6
1796,6,8
1823,2,0
1840,6,0
1850,0,6
1851,2,6
1853,4,6
1862,6,3
1864,2,4
1876,4,1
1897,0,6
1907,0,6
1911,9,5
1920,9,7
1926,9,5
1928,2,4
1933,2,6
1942,0,6
1954,7,5
1963,2,6
1994,2,4
2004,3,1
2006,9,7
2012,6,0
2032,9,5
2041,0,6
2052,0,6
2058,0,6
2062,0,6
2068,9,5
2069,4,6
2079,6,2
2086,2,6
2088,2,4
2110,4,6
2127,0,6
2131,6,0
2149,2,4
2168,2,4
2170,2,6
2172,2,4
2173,2,4
2175,2,6
2187,4,3
2193,3,4
2211,2,4
2213,0,3
2222,6,2
2223,2,4
2239,2,6
2259,2,4
2264,4,2
2276,2,4
2288,9,7
2302,9,5
2329,2,4
2367,0,6
2397,2,4
2405,3,6
2414,2,4
2420,0,8
2426,0,3
2433,6,0
2451,4,6
2468,6,3
2483,2,4
2505,2,6
2529,4,6
2556,9,5
2562,2,3
2563,2,6
2573,3,1
2575,2,6
2584,2,4
2586,2,1
2594,0,6
2595,2,4
2599,4,1
2615,0,6
2616,9,5
2620,2,4
2661,3,8
2678,2,1
2686,7,5
2695,0,6
2707,0,6
2712,0,6
2730,0,6
2740,9,5
2741,0,6
2747,9,5
2753,0,6
2754,2,4
2775,6,1
2783,2,6
2787,4,3
2804,9,7
2809,0,1
2815,9,5
2827,2,4
2829,3,4
2830,2,4
2843,6,0
2869,7,9
2887,0,6
2894,6,4
2896,0,6
2897,9,7
2905,2,4
2912,2,6
2918,3,6
2929,2,6
2930,4,6
2938,0,3
2955,2,6
2958,2,4
2962,0,6
2978,6,0
3003,9,7
3010,2,4
3022,9,7
3033,2,6
3047,9,5
3072,0,6
3074,2,4
3086,0,6
3091,2,6
3104,4,2
3111,2,6
3119,2,6
3121,9,7
3124,2,4
3130,0,6
3143,2,4
3155,0,2
3161,9,7
3165,9,7
3166,2,6
3170,6,0
3197,0,6
3202,6,3
3214,2,6
3226,2,4
3227,0,6
3242,0,3
3277,2,4
3304,9,7
3331,6,2
3333,0,6
3374,2,8
3376,2,4
