index,true,pred
1,9,8
4,1,9
6,2,3
13,2,9
15,9,8
17,3,4
19,6,3
20,4,7
21,3,7
22,6,4
24,2,3
25,6,3
27,5,3
28,4,7
33,3,4
34,4,7
35,0,7
36,3,4
38,3,4
39,3,4
40,5,3
41,2,3
42,2,4
46,1,0
47,2,0
49,0,5
50,9,1
55,2,0
56,5,9
57,2,4
59,3,9
61,1,8
63,2,3
65,1,8
66,4,7
72,6,8
73,7,9
78,3,8
81,5,9
82,4,6
85,7,5
86,4,7
90,2,4
91,3,0
95,6,4
97,1,9
99,1,8
101,3,5
102,9,8
103,6,5
104,6,4
105,1,9
107,5,3
112,1,8
114,7,5
116,0,7
119,1,0
120,2,0
121,2,4
123,2,5
124,6,4
125,6,9
126,1,0
128,5,3
129,0,2
132,6,4
137,1,8
140,1,9
141,3,4
142,3,5
144,2,4
146,9,3
148,5,3
150,3,4
151,6,3
154,6,9
156,5,4
159,3,2
160,1,9
164,6,4
166,9,0
167,5,3
171,2,3
173,5,4
175,4,2
176,1,3
177,5,0
179,0,5
181,7,5
182,5,3
183,5,0
186,9,3
187,6,5
191,7,5
192,8,0
195,5,0
196,2,4
197,3,5
198,5,3
199,0,8
200,6,4
203,3,0
204,6,4
207,3,9
209,6,8
212,1,9
213,0,7
216,8,3
217,5,4
218,2,3
222,8,0
223,0,8
227,1,0
228,6,4
229,3,5
230,7,0
231,6,8
232,6,4
235,6,4
236,1,0
237,7,4
238,1,8
240,8,0
242,6,4
243,6,4
244,8,0
245,6,4
248,6,4
249,6,1
250,1,0
253,3,2
258,3,5
260,5,4
262,1,8
263,4,7
266,3,5
270,9,1
271,2,7
273,9,1
276,0,7
277,5,3
283,2,3
284,0,8
286,6,4
287,3,4
288,2,4
291,8,1
292,6,2
293,0,5
296,4,7
297,5,1
300,2,3
302,1,0
303,2,0
306,9,3
307,9,4
308,0,5
309,8,0
311,1,8
312,1,0
313,6,2
315,3,0
321,7,3
322,9,1
324,5,3
325,1,0
326,6,4
328,8,0
331,3,4
332,0,8
333,3,8
334,3,7
335,2,3
337,5,3
338,7,3
342,3,5
343,4,7
344,0,7
346,4,6
347,6,4
348,0,8
350,6,4
351,6,4
353,8,0
355,6,4
356,2,6
357,9,1
358,2,3
360,9,1
361,6,4
363,4,7
366,7,2
367,3,9
368,6,7
369,9,1
373,0,2
375,1,8
380,5,4
382,7,3
384,3,5
385,9,8
387,6,4
388,7,2
390,4,0
392,0,2
393,1,8
395,3,4
400,2,7
401,0,8
402,2,5
403,2,4
404,0,9
407,0,9
408,9,1
411,2,5
413,7,4
414,4,7
415,0,3
416,3,0
419,9,8
421,2,4
423,2,7
424,5,9
426,5,9
428,9,1
433,7,5
435,4,6
437,6,8
439,0,2
441,8,0
442,8,0
445,3,4
446,3,5
450,5,3
451,6,1
452,6,4
455,0,2
458,4,0
460,8,4
461,1,9
462,5,8
464,6,4
466,1,3
467,0,8
470,7,3
471,5,7
474,2,5
476,3,9
477,4,2
478,7,4
479,3,9
482,1,9
483,2,4
484,4,7
485,8,0
487,8,4
492,7,0
493,1,6
496,8,9
498,1,8
500,5,9
501,8,0
505,4,2
506,1,5
510,2,6
512,9,0
513,2,4
517,3,9
521,4,7
522,2,3
523,7,9
529,6,4
530,9,1
532,6,3
533,2,4
535,5,9
541,9,0
542,5,3
544,2,3
548,3,9
549,4,7
550,3,5
552,6,4
555,0,9
556,6,8
558,2,3
559,2,7
563,4,3
564,0,8
569,5,7
570,7,4
575,7,4
577,9,1
581,4,7
582,7,3
586,2,6
587,6,4
588,6,4
589,7,4
590,1,9
591,6,4
597,3,5
598,0,2
599,1,9
600,0,2
601,8,3
603,3,8
604,0,8
605,0,8
607,5,3
608,0,9
611,7,9
615,9,1
616,4,2
617,1,8
619,6,4
620,6,5
621,4,7
624,5,3
626,0,4
630,2,5
631,8,0
633,6,5
634,9,1
635,9,3
636,7,3
637,0,9
638,3,5
639,3,0
640,6,8
644,1,8
645,6,4
646,2,4
647,7,3
650,0,8
651,6,4
652,7,4
653,5,0
657,9,8
659,9,5
660,4,2
663,0,2
667,6,4
669,4,2
670,5,2
672,9,0
673,2,4
675,5,4
677,4,6
678,3,4
682,6,4
683,9,8
689,2,5
692,6,4
694,0,8
697,5,3
701,2,4
702,3,7
703,9,1
707,8,0
710,6,7
713,0,9
717,3,5
718,6,8
719,9,8
721,6,2
723,8,9
724,2,3
725,4,5
727,7,3
728,6,4
730,3,4
731,0,9
732,5,9
733,0,5
736,8,0
737,2,3
738,6,2
739,7,5
742,2,4
743,1,8
745,6,7
748,0,2
749,9,0
750,5,3
751,5,7
753,1,8
754,7,3
755,6,3
756,9,1
760,7,9
761,1,8
762,5,4
763,9,0
774,3,7
775,2,5
776,3,8
778,2,4
779,2,8
780,4,7
783,0,3
784,5,7
788,3,1
791,9,1
792,3,4
798,9,6
802,2,0
803,2,9
804,2,5
805,3,5
806,3,5
807,6,4
809,3,5
810,2,3
816,4,8
817,5,4
818,6,4
819,6,5
820,2,3
821,7,9
824,7,8
827,2,7
828,9,1
829,2,4
830,2,0
836,6,4
837,6,4
838,6,4
839,5,0
843,0,9
844,4,3
845,3,0
846,3,7
850,3,4
853,5,8
854,6,5
858,7,8
861,3,4
862,6,7
864,2,0
865,3,4
867,9,8
868,4,9
871,0,8
873,1,0
879,1,9
881,9,8
884,9,4
887,4,2
888,8,0
889,2,0
893,1,8
895,3,4
899,6,3
903,6,4
908,5,0
910,2,4
911,0,2
914,6,4
918,5,3
919,5,7
920,6,4
923,6,3
924,2,4
925,4,7
926,7,3
929,6,3
930,4,7
931,6,4
933,2,0
934,4,7
935,6,9
937,6,4
939,4,8
942,1,0
944,5,7
949,3,4
951,4,7
953,9,8
954,7,9
955,3,7
958,8,1
959,4,7
960,6,2
961,6,4
962,1,9
963,2,3
964,9,8
968,7,9
970,9,3
971,8,0
972,7,9
975,2,6
977,1,9
978,1,0
981,5,7
984,5,3
985,6,4
986,2,4
988,5,3
989,0,8
991,1,9
992,3,4
993,5,4
995,3,5
996,5,7
999,5,3
1000,9,0
1001,4,7
1002,3,4
1003,2,7
1005,4,6
1008,2,5
1010,3,4
1011,8,0
1012,0,5
1013,6,4
1014,8,0
1016,6,4
1021,1,5
1024,2,4
1025,3,5
1026,9,1
1027,6,4
1028,9,8
1030,3,9
1034,9,8
1035,6,3
1036,8,5
1037,1,9
1038,6,4
1040,2,3
1041,3,5
1044,0,2
1048,3,4
1050,2,4
1051,6,9
1054,7,5
1055,3,4
1056,8,0
1060,8,0
1061,5,0
1063,6,4
1067,2,4
1069,4,7
1070,3,4
1076,3,5
1077,2,8
1078,9,4
1084,2,0
1085,6,2
1089,7,3
1093,5,8
1094,7,9
1096,5,3
1098,3,5
1099,9,8
1100,3,1
1101,6,4
1103,1,9
1104,3,8
1107,2,4
1108,2,5
1109,3,5
1110,2,9
1113,7,3
1114,9,8
1115,9,8
1116,8,0
1117,9,8
1118,7,0
1120,3,4
1121,3,4
1122,2,4
1124,3,8
1128,3,5
1131,6,0
1132,6,2
1133,5,4
1136,5,4
1138,8,1
1139,2,0
1142,0,7
1145,1,8
1155,6,2
1156,5,9
1157,5,3
1158,4,8
1160,3,4
1161,6,1
1162,8,0
1164,3,4
1165,7,4
1166,0,2
1167,7,0
1170,1,9
1171,9,8
1174,8,9
1175,6,4
1176,6,3
1177,8,0
1181,8,0
1182,4,2
1183,8,0
1184,2,7
1188,0,8
1189,2,4
1191,6,8
1192,6,2
1193,5,4
1194,6,8
1196,3,0
1199,5,4
1202,3,5
1206,5,7
1207,2,4
1208,3,4
1211,0,9
1213,9,4
1214,0,2
1215,7,9
1216,0,9
1219,2,0
1222,6,5
1224,5,9
1225,4,3
1226,7,9
1228,6,4
1237,6,4
1239,8,3
1240,1,8
1243,0,7
1244,5,3
1246,6,4
1247,9,0
1248,6,2
1249,0,2
1250,8,0
1251,1,8
1252,3,9
1254,4,8
1258,2,4
1259,6,5
1260,0,9
1262,9,8
1264,4,3
1265,3,4
1268,4,7
1270,0,2
1271,3,5
1272,5,4
1273,7,3
1274,5,3
1279,9,3
1286,3,4
1289,8,9
1290,9,3
1293,1,9
1294,4,8
1295,2,4
