index,true,pred
4,1,0
6,2,7
12,7,4
15,9,1
18,2,6
20,4,0
21,3,1
25,6,7
30,0,9
33,3,5
35,0,7
36,3,1
39,3,6
40,5,3
42,2,6
47,2,8
51,5,1
59,3,9
65,1,4
74,3,7
78,3,7
80,3,4
81,5,7
83,5,6
88,9,1
90,2,6
92,8,0
95,6,4
103,6,3
107,5,6
108,2,4
114,7,1
116,0,5
121,2,4
123,2,5
127,9,4
128,5,0
137,1,4
138,2,5
141,3,6
143,6,7
144,2,4
145,4,3
146,9,7
148,5,3
150,3,4
151,6,1
153,4,7
155,8,9
159,3,6
162,4,7
165,0,9
166,9,1
169,3,2
170,8,6
173,5,6
174,3,7
178,7,4
179,0,5
186,9,1
189,0,7
190,8,1
191,7,5
192,8,1
193,8,0
194,2,6
196,2,4
203,3,5
204,6,7
206,1,9
207,3,6
214,9,1
216,8,5
218,2,5
220,0,8
222,8,1
223,0,9
224,6,3
229,3,5
230,7,0
232,6,4
235,6,4
239,5,1
240,8,4
242,6,4
246,8,3
251,3,7
253,3,4
254,4,6
256,7,4
258,3,5
259,8,4
260,5,7
263,4,0
265,9,1
266,3,5
267,7,4
271,2,4
276,0,4
277,5,9
281,2,6
283,2,3
284,0,8
286,6,4
287,3,4
288,2,6
292,6,4
293,0,5
297,5,3
300,2,7
303,2,4
304,1,9
305,5,2
308,0,2
315,3,5
316,9,1
320,7,4
321,7,6
322,9,2
323,1,9
324,5,3
331,3,5
333,3,6
334,3,1
335,2,6
337,5,7
338,7,1
339,5,3
342,3,6
346,4,6
349,0,4
352,0,4
353,8,1
356,2,7
357,9,1
358,2,4
359,5,1
361,6,4
365,8,9
366,7,0
367,3,9
370,3,1
371,0,4
375,1,8
376,0,9
383,2,6
385,9,1
388,7,6
392,0,5
393,1,4
397,8,2
398,4,6
400,2,7
401,0,9
403,2,6
404,0,9
407,0,9
408,9,1
410,8,0
415,0,9
416,3,5
421,2,6
423,2,5
424,5,3
425,2,4
428,9,7
431,5,3
436,0,4
437,6,7
439,0,4
441,8,1
446,3,6
450,5,9
451,6,2
455,0,1
456,8,1
459,8,1
460,8,7
462,5,3
471,5,1
473,6,4
474,2,7
475,8,9
476,3,1
477,4,6
479,3,1
480,9,1
483,2,6
487,8,9
493,1,7
494,3,5
496,8,1
500,5,3
501,8,1
502,2,7
507,8,3
513,2,0
515,5,2
517,3,2
518,8,9
519,8,3
520,4,7
521,4,7
522,2,7
524,1,9
525,6,7
527,0,1
533,2,6
535,5,0
538,2,4
539,2,0
540,2,7
542,5,7
548,3,9
556,6,7
561,1,6
563,4,7
568,1,9
573,5,3
583,3,4
585,8,1
589,7,9
591,6,0
596,8,0
597,3,5
599,1,0
600,0,1
604,0,8
605,0,1
607,5,7
608,0,1
610,8,4
612,9,1
615,9,7
616,4,7
627,8,9
628,0,1
629,3,5
630,2,1
631,8,0
632,4,7
633,6,5
634,9,1
637,0,4
638,3,1
639,3,4
641,7,4
642,4,6
644,1,8
646,2,1
647,7,0
649,2,7
662,7,4
664,9,1
666,9,1
669,4,7
670,5,3
673,2,4
676,1,9
678,3,6
680,6,7
681,5,7
682,6,3
683,9,1
684,3,5
685,3,5
686,5,7
688,7,3
689,2,5
691,3,6
695,0,4
696,2,7
697,5,4
700,0,9
701,2,6
704,8,4
707,8,9
708,0,7
709,2,5
710,6,4
715,8,0
717,3,6
718,6,2
721,6,7
723,8,4
724,2,7
725,4,5
729,5,3
730,3,5
733,0,8
734,5,7
737,2,9
738,6,7
740,3,6
741,8,4
742,2,5
744,7,3
745,6,7
750,5,3
751,5,6
752,0,9
755,6,3
758,4,6
762,5,3
769,9,1
770,6,2
778,2,5
779,2,1
782,0,4
783,0,1
784,5,3
785,3,5
786,8,1
788,3,4
789,7,4
790,2,5
792,3,1
794,7,4
796,2,8
797,7,1
798,9,7
800,2,6
802,2,6
803,2,5
804,2,6
805,3,1
806,3,5
808,2,0
809,3,5
810,2,4
811,8,4
812,0,1
813,5,7
814,5,1
816,4,2
817,5,4
819,6,7
820,2,5
824,7,1
831,4,6
832,2,4
833,1,8
835,1,6
838,6,4
840,1,9
843,0,9
844,4,7
845,3,5
846,3,1
847,7,4
849,2,4
850,3,6
851,5,7
853,5,3
859,8,4
860,8,1
861,3,7
864,2,5
865,3,4
866,0,9
868,4,9
873,1,9
878,3,5
882,3,5
883,9,1
884,9,6
885,2,1
886,9,1
892,8,9
895,3,5
896,6,4
898,7,4
899,6,7
902,0,4
904,4,5
905,0,9
906,0,4
907,2,4
910,2,6
911,0,2
913,7,4
915,9,1
917,1,9
918,5,3
919,5,7
922,3,6
924,2,7
926,7,2
927,0,1
933,2,0
937,6,4
938,0,1
940,0,4
941,3,4
946,4,7
947,1,9
949,3,7
955,3,4
958,8,1
960,6,7
962,1,9
963,2,3
965,0,9
966,4,7
968,7,3
969,3,1
971,8,0
972,7,4
975,2,1
978,1,9
980,1,0
981,5,2
983,0,1
986,2,6
989,0,9
992,3,1
993,5,7
995,3,7
996,5,2
998,3,6
1002,3,5
1003,2,7
1005,4,7
1008,2,5
1009,2,4
1010,3,7
1011,8,1
1012,0,4
1014,8,4
1015,5,3
1018,4,6
1024,2,7
1025,3,5
1030,3,1
1032,8,0
1036,8,3
1038,6,4
1039,0,8
1040,2,3
1041,3,1
1044,0,9
1048,3,4
1050,2,7
1051,6,7
1053,6,4
1054,7,4
1055,3,7
1056,8,9
1057,3,7
1058,8,0
1059,3,1
1060,8,0
1066,5,3
1067,2,4
1070,3,6
1074,3,6
1075,9,6
1076,3,5
1077,2,1
1080,8,0
1084,2,8
1086,0,4
1088,5,3
1089,7,1
1093,5,6
1097,0,4
1100,3,7
1103,1,9
1104,3,1
1107,2,4
1109,3,5
1111,5,4
1114,9,1
1116,8,9
1118,7,8
1122,2,6
1124,3,7
1127,3,5
1129,2,6
1130,0,4
1131,6,0
1133,5,3
1136,5,6
1138,8,7
1142,0,4
1144,0,4
1145,1,9
1146,2,6
1147,0,4
1149,7,0
1150,3,6
1151,8,2
1156,5,9
1158,4,9
1159,6,7
1160,3,4
1163,2,6
1164,3,6
1165,7,4
1166,0,8
1169,4,0
1174,8,6
1177,8,1
1180,2,7
1182,4,0
1183,8,4
1185,0,1
1187,0,4
1188,0,6
1191,6,4
1193,5,3
1195,0,9
1196,3,6
1198,5,3
1202,3,6
1204,5,0
1205,0,1
1207,2,6
1208,3,6
1209,2,7
1210,6,4
1211,0,4
1216,0,9
1222,6,3
1226,7,4
1228,6,3
1230,8,6
1239,8,5
1245,8,9
1247,9,0
1250,8,1
1252,3,9
1253,9,0
1254,4,1
1255,8,9
1258,2,5
1260,0,9
1265,3,4
1270,0,6
1271,3,6
1283,2,6
1286,3,4
1288,2,1
1289,8,4
1290,9,7
1291,2,7
1295,2,6
1298,5,6
1306,0,9
1307,2,7
1309,7,4
1310,4,7
1314,8,4
1316,3,7
1317,6,5
1321,3,7
