index,true,pred
18,6,2
24,4,2
25,3,4
32,6,4
55,6,0
56,6,0
70,3,0
76,4,2
112,6,4
113,6,0
164,6,0
169,0,4
203,6,4
215,3,4
232,6,0
245,6,0
249,7,9
261,3,2
273,2,4
277,3,2
287,8,4
292,6,0
297,6,2
301,6,4
306,6,4
339,4,0
344,6,4
347,8,6
353,6,0
355,7,9
361,6,4
398,2,6
405,2,4
410,6,0
416,2,4
422,2,0
485,6,2
495,6,0
499,6,0
500,3,4
501,2,6
502,6,4
506,6,0
508,3,4
523,6,0
526,6,0
527,6,2
545,2,4
546,2,4
549,6,0
550,3,0
571,3,6
585,6,4
586,6,4
595,3,0
609,3,2
623,6,2
649,3,4
688,6,0
698,4,2
700,0,6
701,3,4
748,6,0
756,3,2
766,6,0
773,6,8
779,6,4
781,6,4
786,6,4
801,8,0
809,6,4
820,6,0
825,0,6
838,6,4
860,6,2
863,3,4
875,6,0
882,6,4
903,6,4
925,6,4
940,6,4
949,6,2
955,2,6
970,6,4
972,0,8
979,4,2
981,2,4
982,6,4
987,6,0
995,7,5
997,3,2
1009,6,4
1014,6,4
1022,2,4
1064,3,4
1074,6,0
1078,6,0
1087,6,2
1092,6,0
1106,7,9
1110,0,2
1119,6,0
1123,7,9
1130,3,1
1150,3,4
1156,6,4
1200,6,0
1202,0,6
1206,2,4
1216,6,0
1251,6,0
1266,6,3
1277,6,4
1279,2,4
1287,6,0
1323,8,9
1369,3,4
1373,6,2
1375,6,2
1388,6,0
1391,6,4
1404,2,4
1415,6,4
1419,6,0
1438,6,0
1448,1,2
1450,3,4
1456,2,4
1483,3,2
1494,6,2
1495,6,0
1521,6,2
1543,6,2
1551,4,2
1562,6,2
1595,2,6
1600,3,0
1610,3,0
1626,6,3
1642,6,3
1645,6,4
1648,4,2
1661,6,2
1684,6,4
1687,6,2
1722,6,2
1739,6,4
1761,1,0
1762,3,4
1779,6,2
1782,7,9
1790,6,0
1818,6,4
1823,2,0
1830,6,2
1836,6,4
1840,6,0
1849,6,0
1853,4,2
1862,6,3
1864,2,4
1876,4,2
1907,0,6
1908,7,9
1932,6,2
1963,2,6
1969,6,2
1979,6,0
1992,6,4
2012,6,0
2021,6,4
2078,6,0
2079,6,2
2087,3,0
2106,6,2
2112,6,0
2122,6,0
2131,6,0
2132,3,4
2144,6,2
2149,2,4
2187,4,3
2193,3,4
2206,4,2
2211,2,4
2213,0,3
2214,6,4
2222,6,2
2239,2,6
2241,4,2
2243,6,4
2255,3,4
2276,2,4
2316,6,4
2319,6,4
2337,3,4
2385,7,9
2394,6,2
2405,3,0
2408,3,0
2409,6,0
2414,2,4
2433,6,0
2446,6,0
2454,2,4
2468,6,0
2477,7,9
2496,6,4
2560,6,0
2573,3,4
2579,6,4
2600,6,3
2611,6,0
2619,6,4
2635,6,4
2650,6,2
2655,6,0
2658,6,0
2661,3,8
2672,6,4
2683,1,3
2686,7,5
2708,6,0
2712,0,6
2713,6,4
2716,6,0
2719,6,2
2731,3,2
2748,6,4
2754,2,4
2775,6,2
2785,4,2
2798,6,4
2802,4,2
2814,6,4
2827,2,4
2829,3,4
2839,6,4
2843,6,0
2862,6,4
2863,6,4
2866,3,4
2869,7,9
2870,6,4
2871,6,0
2889,6,4
2894,6,4
2918,3,6
2920,6,4
2935,4,2
2938,0,3
2951,6,0
2953,6,0
2958,2,4
2964,6,2
2966,3,0
2978,6,0
2980,6,2
2985,6,0
3001,3,0
3010,2,4
3028,6,4
3033,2,4
3042,6,4
3067,3,4
3078,0,6
3087,6,0
3104,4,2
3111,2,6
3116,4,2
3124,2,4
3130,0,6
3132,6,4
3170,6,0
3175,6,0
3196,3,2
3197,0,6
3200,3,4
3202,6,3
3234,6,2
3239,7,9
3240,6,0
3242,0,3
3252,1,2
3264,6,0
3267,6,0
3270,6,0
3294,6,0
3298,6,0
3331,6,2
3356,6,0
3361,6,4
3374,2,8
3376,2,4
3391,2,4
3398,6,2
3413,6,3
3415,2,4
3428,6,4
3431,7,9
3439,6,0
3453,6,0
3480,6,0
3512,0,2
3517,7,5
3518,2,4
3529,6,0
3530,6,4
3533,6,0
3543,0,6
3566,2,4
3589,6,2
3598,2,4
3600,6,4
3618,4,3
3625,2,6
3639,6,4
3642,6,4
3648,6,0
3656,6,0
3657,6,4
3683,4,2
3694,2,4
3699,2,4
3711,0,6
3725,6,4
3728,6,0
3731,6,0
3783,7,9
3807,4,2
3811,3,1
3821,3,4
3840,7,9
3849,6,4
3856,2,4
3858,2,6
3871,6,0
3892,6,4
3895,8,0
3902,2,4
3904,2,4
3925,6,0
3932,8,0
3938,6,0
3944,6,0
3946,6,0
3954,3,1
3973,1,3
3982,3,2
4003,3,4
4023,6,0
4027,6,3
4028,6,2
4033,6,0
4034,6,0
4046,6,4
4051,6,3
4060,3,1
4072,8,0
4084,2,0
4085,0,6
4116,3,1
4131,6,4
