index,true,pred
10,0,6
18,6,2
24,4,2
56,6,0
61,0,6
76,4,2
139,4,2
169,0,6
171,0,6
179,4,2
181,4,6
182,0,6
191,0,6
194,4,2
204,3,2
207,0,6
215,3,4
226,6,0
238,4,2
241,4,2
269,0,2
290,4,2
297,6,2
302,0,6
311,4,2
312,4,2
318,3,6
325,0,6
327,3,6
339,4,0
377,0,6
397,4,2
398,2,6
399,4,2
405,2,4
413,4,2
415,0,6
422,2,9
481,4,6
485,6,2
486,4,2
495,6,0
501,2,6
502,6,2
530,0,2
535,4,2
550,3,6
564,0,6
565,0,6
567,4,2
571,3,6
592,0,6
595,3,6
609,3,2
612,4,2
622,4,2
623,6,2
640,0,6
645,0,6
649,3,4
658,4,2
677,4,2
688,6,0
698,4,2
700,0,2
701,3,4
720,4,2
733,4,6
743,4,2
756,3,2
780,0,6
810,4,2
825,0,6
833,4,6
858,0,6
860,6,2
863,3,4
905,0,6
912,4,2
931,2,4
933,4,2
938,4,2
942,0,6
949,6,2
955,2,6
967,0,6
970,6,2
977,4,2
979,4,2
1009,6,4
1013,0,6
1027,4,2
1032,4,2
1074,6,0
1087,6,2
1090,4,2
1103,0,6
1106,7,9
1110,0,2
1119,6,0
1125,4,2
1130,3,1
1150,3,4
1202,0,6
1206,2,4
1207,4,2
1228,0,6
1260,2,6
1262,4,6
1300,4,2
1301,0,6
1303,0,6
1311,0,6
1318,4,2
1330,4,2
1338,4,2
1343,6,2
1355,4,2
1369,3,4
1375,6,2
1395,4,2
1419,6,0
1425,4,2
1432,4,2
1442,2,4
1454,4,2
1489,0,6
1494,6,2
1516,0,6
1521,6,2
1543,6,2
1551,4,2
1562,6,2
1595,2,6
1600,3,6
1642,6,0
1660,4,6
1661,6,2
1674,3,6
1675,4,2
1684,6,2
1687,6,2
1689,4,2
1691,4,2
1695,3,0
1705,9,7
1718,6,2
1722,6,2
1723,4,2
1731,0,6
1757,4,2
1761,1,0
1779,6,2
1787,3,6
1823,2,0
1824,4,2
1828,4,2
1830,6,2
1836,6,2
1838,4,6
1840,6,0
1850,0,6
1853,4,2
1876,4,2
1897,0,6
1906,4,2
1907,0,6
1942,0,6
1963,2,6
1969,6,2
1971,0,6
1981,4,2
2012,6,0
2033,4,2
2039,4,2
2041,0,6
2052,0,6
2058,0,6
2062,0,6
2069,4,6
2079,6,2
2106,6,2
2110,4,6
2127,0,6
2131,6,0
2132,3,4
2144,6,2
2158,4,2
2162,4,2
2193,3,4
2213,0,6
2222,6,2
2225,4,2
2241,4,2
2248,6,2
2264,4,2
2279,4,2
2286,0,6
2288,9,7
2300,0,6
2348,4,6
2361,4,2
2367,0,6
2394,6,2
2403,4,2
2405,3,6
2407,4,2
2420,0,6
2451,4,2
2454,2,3
2464,4,9
2466,6,2
2468,6,3
2477,7,9
2490,4,6
2495,4,2
2519,4,2
2529,4,6
2534,4,2
2539,4,6
2543,3,2
2550,4,2
2562,2,3
2573,3,4
2581,4,2
2583,4,2
2594,0,6
2599,4,2
2611,6,2
2615,0,6
2623,3,0
2628,4,2
2644,4,2
2650,6,2
2658,6,0
2661,3,8
2702,2,6
2705,4,2
2707,0,6
2708,6,0
2712,0,6
2719,6,2
2730,0,6
2741,0,6
2743,4,0
2772,0,6
2775,6,2
2785,4,2
2802,4,2
2809,0,1
2829,3,4
2843,6,0
2887,0,6
2896,0,6
2918,3,2
2930,4,2
2934,6,2
2935,4,2
2958,2,4
2962,0,6
2966,3,0
2978,6,0
2980,6,2
2987,6,2
2994,0,6
3023,4,2
3072,0,6
3086,0,6
3094,4,2
3099,5,9
3104,4,2
