index,true,pred
4,0,3
7,2,4
10,0,6
53,2,6
64,0,6
89,9,7
90,9,7
107,9,7
113,6,3
147,2,4
165,2,6
169,0,4
181,4,6
182,0,6
207,0,6
215,3,4
228,2,6
231,2,6
245,6,0
260,2,6
273,2,4
287,8,3
302,0,6
339,4,3
350,2,3
377,0,6
398,2,6
405,2,4
415,0,6
416,2,4
422,2,0
481,4,6
501,2,6
506,6,0
510,9,7
526,6,0
545,2,4
546,2,4
550,3,0
565,0,6
580,2,6
595,3,0
612,4,6
616,2,6
637,2,6
638,2,6
640,0,6
645,0,3
684,2,4
687,4,3
688,6,1
696,2,4
700,0,6
707,2,4
755,2,6
780,0,6
793,2,6
801,8,3
830,0,3
850,1,6
855,2,6
863,3,4
865,1,0
875,6,3
878,4,6
905,0,6
910,0,6
912,4,6
942,0,6
955,2,6
967,0,6
981,2,4
1002,2,4
1009,6,4
1022,2,4
1031,0,6
1033,8,3
1060,9,7
1068,2,0
1072,2,0
1074,6,0
1087,6,4
1100,2,6
1109,2,4
1119,6,0
1122,2,6
1128,2,6
1174,2,4
1176,2,4
1188,2,4
1202,0,6
1206,2,4
1228,0,6
1241,9,7
1244,2,6
1257,2,6
1260,2,4
1261,2,6
1262,4,6
1267,2,6
1271,4,3
1279,2,6
1306,2,4
1311,0,3
1325,0,6
1358,2,6
1369,3,4
1371,2,4
1372,2,4
1389,2,6
1393,2,0
1404,2,6
1409,2,6
1419,6,3
1433,2,6
1442,2,3
1456,2,4
1472,6,0
1489,0,6
1515,2,6
1571,9,7
1581,0,3
1588,2,6
1594,2,4
1595,2,6
1600,3,6
1617,4,3
1633,2,6
1642,6,3
1660,4,6
1681,0,3
1687,6,3
1705,9,7
1722,6,2
1752,2,4
1757,4,6
1761,1,0
1781,5,7
1789,2,6
1823,2,0
1840,6,0
1847,9,7
1850,0,6
1851,2,6
1853,4,6
1862,6,3
1864,2,4
1865,2,4
1876,4,2
1897,0,6
1907,0,6
1920,9,7
1931,2,4
1933,2,6
1942,0,6
1953,2,4
1963,2,0
1968,2,6
1994,2,4
2006,9,7
2012,6,0
2041,0,6
2044,4,3
2052,0,6
2058,0,6
2062,0,6
2065,2,6
2069,4,6
2110,4,6
2116,2,6
2149,2,4
2170,2,6
2172,2,4
2175,2,6
2187,4,3
2211,2,4
2213,0,3
2223,2,4
2239,2,6
2259,2,4
2264,4,6
2276,2,4
2288,9,7
2300,0,6
2310,0,6
2329,2,6
2367,0,6
2384,2,0
2394,6,2
2397,2,4
2399,2,6
2414,2,6
2420,0,6
2451,4,6
2454,2,4
2468,6,3
2479,0,6
2482,5,7
2483,2,6
2486,5,7
2490,4,6
2505,2,6
2512,5,7
2529,4,6
2548,2,6
2562,2,3
2563,2,0
2575,2,6
2584,2,6
2594,0,6
2595,2,4
2600,6,3
2611,6,0
2620,2,4
2657,2,6
2661,3,8
2683,1,3
2702,2,3
2707,0,6
2708,6,0
2712,0,6
2741,0,6
2754,2,4
2775,6,1
2783,2,6
2785,4,2
2787,4,3
2804,9,7
2809,0,1
2827,2,4
2829,3,4
2843,6,0
2846,9,5
2887,0,6
2896,0,6
2897,9,7
2905,2,4
2912,2,6
2918,3,6
2929,2,6
2930,4,6
2941,4,6
2958,2,4
2962,0,6
2963,2,4
2975,0,6
2978,6,0
2982,9,7
2984,0,6
3003,9,7
3004,2,6
3010,2,4
3022,9,7
3033,2,6
3074,2,4
3086,0,6
3091,2,6
3094,4,6
3111,2,6
3119,2,6
3121,9,7
3124,2,4
3130,0,6
3161,9,7
3165,9,7
3166,2,6
3170,6,0
3191,6,3
3202,6,3
3208,2,4
3214,2,0
3219,0,6
3242,0,3
3252,1,2
3267,6,0
3270,6,0
3277,2,4
3304,9,7
3331,6,2
3333,0,6
3361,6,4
3374,2,8
3376,2,4
3388,2,4
3391,2,4
3413,6,0
3415,2,4
3449,9,7
3451,2,4
3453,6,3
3472,0,6
3502,2,4
3503,9,7
3512,0,3
3518,2,4
3526,2,6
3543,0,6
3548,0,6
3564,0,6
3566,2,4
3572,4,3
3598,2,4
3602,2,6
3618,4,3
3625,2,6
3631,9,7
3671,2,6
3676,9,7
3694,2,6
3699,2,4
3711,0,6
3719,2,6
3730,2,6
3756,2,6
3765,2,4
3791,0,6
3807,4,6
3829,0,3
3856,2,4
