index,true,pred
1,9,0
2,9,1
4,1,0
6,2,6
13,2,0
17,3,6
18,2,6
19,6,2
24,2,6
27,5,0
28,4,7
29,0,3
33,3,7
34,4,2
35,0,7
39,3,6
42,2,7
46,1,0
50,9,0
51,5,2
53,9,1
55,2,7
58,4,2
59,3,5
61,1,0
63,2,6
64,1,0
65,1,0
66,4,2
70,5,2
71,9,2
78,3,2
79,1,6
80,3,6
81,5,2
82,4,6
83,5,3
84,7,2
86,4,7
89,4,2
92,8,0
96,1,0
97,1,4
98,4,2
99,1,0
102,9,1
104,6,2
105,1,0
106,8,0
109,9,1
111,8,9
112,1,0
115,0,8
123,2,5
126,1,0
127,9,1
128,5,3
134,1,0
136,1,0
137,1,0
141,3,6
142,3,2
148,5,2
150,3,2
151,6,3
153,4,2
154,6,7
155,8,0
156,5,7
157,5,3
158,4,7
159,3,4
162,4,3
165,0,2
166,9,0
168,1,0
170,8,2
171,2,0
173,5,2
174,3,5
176,1,2
177,5,2
179,0,5
180,4,2
182,5,2
186,9,1
187,6,3
189,0,7
192,8,0
195,5,3
198,5,2
201,1,0
202,9,0
204,6,7
207,3,6
215,5,7
217,5,3
221,8,0
222,8,0
224,6,2
225,9,0
230,7,0
231,6,4
232,6,2
235,6,3
236,1,0
238,1,0
239,5,3
240,8,0
242,6,4
244,8,0
245,6,2
248,6,2
250,1,0
251,3,7
253,3,2
254,4,2
258,3,2
260,5,4
262,1,0
263,4,2
265,9,0
269,9,0
272,4,7
274,9,0
278,9,0
279,0,9
284,0,2
287,3,7
288,2,4
290,8,0
291,8,1
292,6,7
297,5,3
298,6,7
300,2,3
302,1,6
306,9,0
307,9,6
309,8,0
311,1,0
312,1,6
314,3,2
315,3,5
316,9,0
322,9,0
323,1,0
325,1,0
327,6,4
328,8,0
334,3,7
336,4,7
337,5,7
339,5,2
340,9,1
345,4,7
347,6,3
348,0,2
349,0,2
352,0,8
353,8,0
354,1,6
357,9,0
358,2,4
359,5,3
360,9,0
361,6,2
363,4,7
365,8,0
367,3,2
369,9,1
370,3,5
373,0,2
374,5,2
375,1,9
378,4,7
380,5,2
381,4,7
392,0,2
393,1,2
395,3,1
397,8,3
398,4,7
399,4,7
400,2,7
401,0,1
406,9,0
408,9,1
410,8,0
416,3,5
417,0,2
418,8,0
420,4,2
424,5,2
426,5,7
428,9,1
430,8,0
431,5,7
432,1,0
434,4,7
438,9,1
442,8,0
446,3,7
449,4,7
450,5,9
453,0,1
459,8,2
461,1,9
462,5,0
466,1,2
471,5,7
472,9,0
473,6,4
475,8,1
477,4,2
490,4,3
491,5,3
493,1,6
494,3,5
495,9,0
496,8,2
498,1,0
500,5,2
501,8,0
502,2,7
505,4,2
506,1,0
507,8,6
508,9,0
509,8,0
510,2,3
512,9,1
515,5,2
517,3,7
519,8,0
521,4,7
524,1,0
535,5,0
536,1,0
537,7,2
538,2,6
541,9,1
542,5,2
546,8,0
548,3,2
550,3,7
552,6,7
555,0,7
559,2,7
561,1,2
562,8,0
568,1,0
570,7,6
571,6,3
573,5,2
575,7,5
579,9,1
583,3,2
594,9,1
600,0,2
602,8,3
603,3,0
608,0,2
611,7,0
612,9,0
613,9,7
615,9,2
617,1,0
618,3,2
620,6,3
624,5,2
626,0,6
627,8,0
630,2,6
631,8,0
632,4,3
633,6,3
635,9,3
636,7,0
637,0,1
638,3,2
639,3,0
642,4,2
643,9,0
644,1,9
646,2,5
647,7,3
648,2,9
649,2,7
652,7,6
653,5,2
657,9,0
660,4,1
664,9,1
665,4,3
670,5,2
672,9,0
673,2,4
674,4,2
676,1,0
677,4,2
678,3,6
679,9,0
680,6,5
683,9,0
684,3,7
693,4,6
702,3,2
703,9,5
707,8,0
710,6,2
712,4,7
715,8,0
719,9,0
722,7,2
723,8,2
724,2,7
726,5,7
728,6,2
735,0,3
736,8,0
738,6,4
742,2,4
743,1,9
744,7,2
745,6,7
747,1,6
749,9,1
750,5,2
751,5,3
753,1,0
755,6,2
758,4,2
761,1,0
763,9,1
767,5,2
770,6,7
772,1,0
778,2,7
780,4,7
782,0,1
784,5,7
785,3,2
788,3,9
792,3,6
798,9,1
801,3,0
802,2,6
804,2,7
805,3,7
806,3,6
808,2,0
809,3,5
812,0,1
814,5,3
817,5,6
819,6,7
820,2,3
826,8,3
828,9,0
831,4,3
835,1,2
838,6,2
839,5,2
844,4,7
845,3,5
849,2,4
850,3,6
851,5,6
853,5,3
854,6,2
855,1,0
857,3,5
858,7,2
860,8,0
861,3,2
864,2,0
865,3,6
866,0,1
872,0,7
873,1,0
874,1,6
875,5,2
876,4,7
878,3,5
880,8,0
884,9,1
885,2,3
888,8,0
889,2,0
891,8,0
892,8,9
893,1,0
897,8,6
899,6,2
903,6,2
904,4,3
907,2,4
909,8,2
912,2,6
915,9,1
917,1,0
918,5,3
920,6,2
922,3,7
924,2,6
925,4,3
927,0,9
928,5,7
929,6,1
931,6,4
932,5,9
934,4,2
936,1,0
939,4,7
941,3,6
944,5,7
946,4,7
949,3,6
951,4,7
953,9,0
955,3,7
958,8,0
960,6,2
961,6,2
966,4,7
970,9,8
971,8,0
977,1,0
978,1,0
979,4,2
980,1,0
984,5,2
988,5,6
992,3,2
993,5,7
995,3,2
996,5,2
997,1,2
999,5,2
1000,9,0
1001,4,7
1005,4,7
1008,2,5
1010,3,7
1011,8,0
1012,0,2
1013,6,7
1014,8,0
1022,4,7
1024,2,4
1026,9,0
1027,6,3
1030,3,1
1035,6,5
1037,1,9
1043,9,1
1045,9,1
1048,3,7
1049,9,0
1052,1,0
1053,6,3
1055,3,2
1059,3,7
1066,5,3
1067,2,6
1068,1,4
1070,3,4
1072,5,3
1074,3,2
1076,3,2
1079,1,6
1080,8,0
1081,5,7
1082,9,1
1085,6,3
1086,0,4
1089,7,9
1090,1,0
1091,5,3
1093,5,7
1099,9,1
1100,3,7
1105,9,1
1107,2,7
1116,8,0
1118,7,2
1121,3,4
1122,2,6
1127,3,2
1128,3,2
1131,6,1
1133,5,2
1134,5,6
1136,5,3
1137,9,1
1138,8,1
1139,2,0
1144,0,1
1145,1,9
1148,4,2
1151,8,2
1152,5,2
1154,6,3
1156,5,2
1157,5,3
1159,6,7
1161,6,9
1163,2,6
1164,3,7
1165,7,1
1166,0,2
1170,1,9
1171,9,1
1174,8,2
1177,8,0
1182,4,2
1185,0,1
1187,0,4
1192,6,2
1193,5,2
1194,6,2
1195,0,1
1196,3,6
1198,5,3
1202,3,7
1203,4,7
1204,5,2
1208,3,6
1211,0,1
1215,7,1
1217,9,1
1224,5,1
1225,4,7
1226,7,1
1228,6,7
1233,9,8
1236,8,0
1238,4,2
1239,8,3
1240,1,0
1241,9,1
1247,9,0
1250,8,0
1251,1,0
1252,3,7
1253,9,1
1254,4,0
1260,0,1
1263,9,0
1266,0,3
1269,4,7
1270,0,2
1271,3,6
1274,5,3
1277,9,0
1279,9,0
1281,3,1
1286,3,9
1289,8,2
1290,9,1
1291,2,3
1292,8,0
1293,1,0
1296,0,2
1298,5,3
1299,4,1
1305,1,0
1312,4,6
1314,8,5
1316,3,2
1317,6,7
1318,6,3
1321,3,7
1322,9,6
1324,4,7
1325,8,1
1326,9,2
1329,0,1
1330,5,2
1331,5,7
1332,9,1
1336,8,0
1337,8,0
1341,7,2
1343,9,1
1344,5,3
1346,5,7
1349,4,1
1350,4,2
1352,7,2
1355,5,2
1357,8,0
1359,2,7
1361,9,1
1362,6,3
1365,7,6
1366,4,7
1370,8,0
1372,2,4
1374,6,7
1375,8,0
1377,1,7
1378,9,8
1382,0,8
1383,8,0
1385,4,2
1388,4,7
1390,9,0
1391,8,0
1392,8,0
1393,6,3
1397,8,0
1399,8,0
1401,5,3
1402,6,2
1405,3,6
1407,4,7
1409,2,6
1411,5,7
1413,1,8
1416,8,0
1417,5,9
1418,9,0
1419,5,7
1420,6,3
1421,1,0
1425,4,2
1427,3,6
1429,8,0
1432,0,2
1435,4,7
1437,9,1
1440,2,4
1442,7,0
1443,2,7
1448,1,9
1450,4,3
1451,4,2
1454,0,3
1455,1,0
1456,9,1
1459,7,1
1462,9,0
1465,9,0
1466,0,6
1467,9,0
1469,7,0
1470,0,1
1471,4,2
1473,0,5
1474,5,6
1478,2,5
1479,8,0
1480,8,2
1481,0,7
1486,5,7
