index,true,pred
2,9,0
3,4,6
5,1,7
8,8,0
11,7,4
12,7,4
13,2,4
14,9,5
15,9,5
17,3,6
19,6,9
24,2,5
26,3,5
28,4,7
29,0,5
35,0,7
36,3,4
37,7,4
38,3,8
39,3,6
41,2,4
42,2,4
45,1,8
47,2,0
48,2,3
49,0,7
50,9,5
52,7,4
53,9,0
55,2,5
56,5,3
59,3,5
65,1,8
67,9,8
68,7,4
72,6,3
74,3,4
75,1,8
77,0,8
78,3,5
79,1,8
81,5,3
82,4,6
83,5,7
84,7,4
85,7,6
88,9,8
90,2,6
93,0,4
96,1,8
97,1,4
100,8,2
102,9,8
107,5,7
111,8,0
116,0,8
121,2,3
125,6,3
129,0,2
132,6,4
134,1,8
135,8,0
136,1,8
137,1,0
140,1,8
141,3,6
144,2,4
146,9,5
147,9,8
149,4,3
153,4,3
155,8,0
156,5,3
157,5,3
159,3,5
161,8,9
162,4,7
163,7,5
165,0,4
166,9,8
168,1,8
178,7,4
179,0,5
182,5,3
183,5,7
189,0,3
191,7,4
193,8,4
202,9,1
206,1,8
207,3,9
208,9,8
211,7,4
214,9,5
215,5,3
217,5,3
218,2,5
220,0,1
227,1,8
232,6,3
233,0,8
234,6,3
236,1,8
241,3,6
244,8,2
245,6,3
246,8,5
249,6,1
250,1,8
251,3,5
254,4,2
255,1,8
257,1,8
259,8,2
260,5,3
261,1,8
265,9,5
266,3,5
267,7,4
268,4,3
271,2,4
272,4,7
273,9,8
277,5,7
278,9,8
282,1,5
284,0,8
285,5,3
288,2,4
293,0,1
295,9,8
297,5,3
298,6,4
299,4,3
300,2,6
301,1,3
303,2,4
304,1,8
305,5,3
308,0,2
311,1,8
312,1,5
315,3,5
316,9,1
320,7,4
322,9,8
325,1,8
327,6,4
330,1,9
331,3,5
333,3,5
335,2,3
336,4,6
337,5,7
338,7,5
339,5,3
345,4,3
346,4,3
348,0,5
349,0,3
351,6,5
352,0,9
354,1,8
356,2,6
357,9,8
360,9,8
361,6,3
362,7,4
364,1,8
365,8,0
366,7,5
368,6,5
374,5,3
378,4,6
380,5,3
381,4,3
384,3,5
385,9,5
392,0,3
393,1,9
394,7,4
397,8,5
399,4,6
400,2,3
401,0,8
403,2,4
408,9,4
411,2,8
419,9,8
423,2,3
424,5,7
426,5,3
427,1,8
428,9,8
429,4,3
431,5,7
435,4,3
438,9,8
439,0,3
440,7,5
441,8,2
443,9,4
446,3,5
447,4,3
448,0,8
450,5,3
454,1,9
458,4,3
459,8,2
465,8,5
467,0,4
469,7,4
471,5,7
474,2,5
478,7,3
481,0,4
483,2,6
488,6,3
491,5,3
492,7,8
493,1,5
495,9,8
496,8,5
498,1,5
500,5,3
502,2,3
504,0,4
506,1,5
508,9,8
510,2,5
511,9,5
513,2,6
514,7,4
519,8,5
521,4,3
522,2,5
524,1,8
526,4,3
527,0,8
533,2,6
534,5,3
541,9,0
543,4,6
544,2,3
554,8,4
555,0,4
559,2,4
561,1,8
563,4,5
564,0,8
568,1,8
569,5,6
571,6,3
573,5,4
575,7,3
577,9,0
579,9,4
582,7,3
585,8,0
590,1,9
591,6,5
594,9,4
599,1,7
604,0,8
606,1,8
607,5,3
608,0,3
612,9,1
613,9,8
615,9,5
616,4,7
617,1,8
618,3,5
620,6,5
626,0,5
629,3,7
633,6,3
634,9,8
635,9,3
636,7,5
639,3,0
640,6,5
641,7,3
642,4,3
643,9,5
644,1,5
646,2,3
647,7,5
648,2,3
649,2,6
654,7,4
657,9,8
659,9,5
660,4,6
662,7,4
663,0,2
664,9,8
667,6,5
668,9,8
670,5,3
671,7,4
672,9,8
673,2,3
674,4,3
675,5,7
677,4,6
678,3,4
682,6,4
684,3,5
689,2,4
691,3,6
693,4,5
694,0,9
696,2,3
697,5,3
701,2,6
703,9,3
706,9,8
707,8,9
710,6,4
712,4,3
713,0,3
714,1,2
718,6,5
719,9,8
723,8,4
725,4,3
726,5,7
729,5,7
733,0,2
735,0,7
737,2,4
740,3,5
741,8,0
742,2,6
745,6,3
747,1,8
749,9,4
750,5,3
753,1,8
755,6,7
756,9,8
761,1,8
763,9,0
768,9,8
769,9,5
770,6,5
772,1,8
775,2,3
776,3,5
778,2,3
781,6,8
784,5,3
792,3,5
794,7,4
798,9,3
801,3,5
803,2,0
804,2,3
806,3,7
808,2,0
809,3,5
810,2,1
812,0,8
815,1,0
817,5,6
819,6,3
820,2,6
821,7,3
825,7,4
829,2,3
832,2,3
833,1,8
835,1,8
839,5,3
841,1,8
843,0,7
845,3,5
846,3,5
848,1,8
849,2,4
852,5,3
855,1,9
857,3,7
858,7,5
862,6,4
864,2,6
867,9,8
873,1,9
874,1,5
875,5,3
876,4,3
877,9,5
879,1,9
880,8,6
881,9,5
883,9,4
884,9,5
886,9,5
890,9,1
893,1,5
896,6,3
897,8,5
900,9,1
901,8,0
906,0,8
907,2,6
911,0,4
912,2,3
913,7,5
916,7,5
917,1,8
918,5,3
923,6,5
924,2,6
925,4,7
927,0,8
932,5,3
936,1,8
939,4,6
944,5,2
946,4,7
947,1,8
950,9,5
952,7,4
953,9,8
955,3,5
961,6,2
963,2,4
966,4,3
969,3,5
972,7,3
978,1,9
979,4,6
986,2,3
996,5,3
998,3,4
999,5,3
1001,4,7
