index,true,pred
3,4,6
4,1,9
6,2,4
15,9,8
17,3,5
19,6,5
21,3,0
24,2,3
25,6,3
26,3,5
28,4,3
31,9,3
33,3,5
35,0,7
36,3,5
38,3,8
39,3,6
41,2,7
45,1,9
49,0,7
53,9,0
55,2,5
56,5,6
58,4,2
59,3,4
61,1,9
63,2,6
64,1,9
65,1,9
69,8,0
70,5,0
72,6,9
74,3,5
75,1,9
77,0,5
78,3,7
79,1,0
80,3,5
81,5,4
82,4,5
83,5,3
84,7,4
85,7,6
87,7,2
88,9,3
90,2,5
97,1,4
99,1,0
101,3,8
111,8,2
112,1,9
113,7,2
114,7,4
116,0,1
117,6,5
119,1,0
121,2,6
122,9,3
123,2,5
126,1,9
127,9,0
131,7,5
132,6,5
136,1,9
139,8,0
140,1,0
141,3,2
142,3,4
146,9,3
150,3,5
153,4,2
154,6,3
155,8,9
156,5,6
159,3,8
160,1,9
162,4,6
168,1,9
169,3,5
170,8,1
171,2,8
173,5,8
174,3,5
176,1,9
177,5,6
179,0,5
181,7,2
183,5,1
184,1,8
187,6,5
189,0,2
192,8,0
193,8,5
194,2,5
197,3,5
198,5,7
201,1,9
203,3,5
211,7,2
212,1,9
214,9,1
218,2,5
220,0,2
222,8,9
224,6,5
227,1,0
229,3,5
230,7,1
232,6,5
236,1,2
237,7,4
238,1,9
240,8,0
241,3,0
242,6,5
243,6,5
244,8,2
245,6,5
246,8,0
249,6,1
250,1,9
251,3,4
255,1,9
258,3,5
259,8,4
260,5,3
263,4,7
266,3,5
267,7,2
272,4,6
275,1,9
279,0,7
283,2,7
284,0,8
287,3,5
291,8,9
292,6,4
293,0,5
294,7,3
296,4,2
298,6,0
300,2,4
301,1,9
302,1,0
305,5,3
307,9,5
308,0,2
311,1,9
314,3,6
315,3,5
319,9,0
323,1,0
326,6,5
327,6,3
330,1,9
331,3,5
332,0,9
333,3,4
334,3,4
335,2,3
336,4,5
337,5,6
338,7,8
340,9,0
342,3,5
345,4,7
346,4,6
349,0,6
352,0,1
356,2,4
358,2,4
361,6,5
363,4,2
364,1,9
365,8,0
368,6,5
370,3,5
375,1,9
377,3,6
378,4,3
384,3,2
388,7,5
389,1,9
390,4,8
392,0,4
393,1,9
394,7,3
395,3,5
396,1,3
400,2,6
401,0,9
402,2,6
404,0,9
405,0,9
407,0,2
411,2,5
412,7,3
416,3,8
421,2,4
423,2,5
424,5,3
427,1,9
428,9,5
434,4,5
435,4,7
439,0,5
441,8,0
443,9,0
445,3,5
446,3,6
448,0,8
449,4,5
451,6,5
453,0,9
456,8,0
459,8,2
461,1,9
471,5,4
473,6,4
474,2,6
478,7,6
479,3,4
482,1,3
483,2,5
485,8,0
487,8,3
490,4,8
492,7,2
493,1,4
494,3,5
496,8,7
497,0,2
498,1,3
499,7,5
502,2,6
506,1,9
510,2,6
514,7,2
515,5,6
517,3,5
518,8,0
522,2,7
525,6,5
526,4,5
529,6,5
532,6,5
537,7,5
541,9,0
542,5,6
544,2,8
546,8,9
548,3,5
549,4,2
550,3,5
555,0,7
558,2,3
568,1,9
569,5,6
570,7,3
572,4,5
575,7,5
579,9,0
585,8,2
586,2,6
588,6,5
590,1,9
591,6,5
593,1,9
594,9,0
596,8,0
597,3,5
599,1,9
600,0,2
601,8,1
602,8,5
603,3,5
604,0,8
606,1,9
608,0,4
611,7,2
613,9,0
614,0,9
615,9,7
617,1,9
618,3,8
620,6,0
622,4,2
626,0,4
627,8,9
629,3,2
630,2,8
635,9,5
637,0,9
638,3,8
639,3,8
641,7,5
644,1,3
646,2,5
649,2,8
652,7,6
656,8,0
660,4,5
661,4,6
662,7,4
663,0,2
669,4,2
670,5,8
673,2,4
674,4,5
676,1,0
677,4,5
678,3,5
680,6,3
684,3,8
685,3,5
689,2,8
691,3,5
692,6,5
694,0,9
696,2,4
697,5,4
700,0,9
701,2,5
703,9,4
704,8,0
705,4,2
706,9,0
708,0,2
710,6,0
711,4,2
717,3,6
720,6,5
722,7,9
723,8,5
724,2,4
727,7,4
730,3,5
732,5,3
733,0,2
737,2,8
739,7,5
742,2,5
748,0,2
751,5,4
752,0,9
753,1,4
754,7,9
755,6,4
758,4,5
760,7,5
764,4,5
767,5,8
768,9,3
770,6,9
774,3,4
775,2,4
776,3,5
777,8,2
778,2,3
780,4,7
782,0,9
785,3,5
786,8,2
788,3,4
790,2,0
792,3,8
795,8,1
796,2,0
798,9,7
801,3,8
803,2,6
804,2,4
809,3,5
810,2,4
812,0,9
813,5,4
815,1,9
816,4,8
817,5,4
818,6,5
820,2,3
821,7,3
824,7,2
827,2,5
832,2,4
833,1,7
834,1,7
835,1,2
837,6,5
843,0,9
844,4,7
845,3,5
846,3,0
847,7,3
849,2,4
850,3,8
851,5,8
854,6,5
861,3,2
862,6,4
863,6,5
864,2,0
865,3,8
866,0,9
868,4,9
869,3,5
872,0,2
878,3,7
882,3,8
884,9,7
885,2,0
891,8,0
893,1,9
895,3,8
899,6,5
900,9,3
902,0,2
904,4,8
907,2,6
909,8,0
910,2,5
911,0,2
912,2,3
917,1,9
918,5,8
919,5,6
920,6,5
922,3,2
923,6,5
926,7,3
927,0,2
929,6,3
931,6,5
933,2,5
939,4,5
947,1,9
949,3,2
952,7,5
955,3,5
956,7,9
960,6,5
962,1,9
965,0,8
967,8,0
968,7,5
969,3,8
970,9,2
974,0,5
975,2,4
977,1,0
979,4,5
980,1,9
983,0,2
986,2,5
988,5,3
991,1,9
992,3,5
995,3,6
998,3,8
1002,3,5
1003,2,4
1006,1,0
1007,4,3
1008,2,5
1011,8,0
1013,6,3
1014,8,2
1020,1,8
1021,1,9
1022,4,5
1024,2,6
1025,3,4
1029,1,9
1030,3,2
1031,6,5
1035,6,5
1037,1,9
1040,2,7
1041,3,5
1042,7,3
1043,9,3
1046,7,5
1048,3,8
1050,2,5
1051,6,5
1052,1,9
1055,3,2
1056,8,2
1057,3,4
1059,3,5
1062,9,7
1063,6,5
1064,1,7
1066,5,0
1067,2,5
1070,3,6
1073,9,3
1074,3,5
1076,3,5
1078,9,7
1079,1,0
1080,8,2
1089,7,5
1090,1,9
1093,5,3
1094,7,5
1097,0,2
1098,3,5
1100,3,5
1101,6,5
1103,1,9
1104,3,8
1107,2,4
1108,2,8
1109,3,4
1113,7,8
1114,9,3
1116,8,9
1118,7,0
1120,3,8
1121,3,5
1122,2,6
1127,3,5
1130,0,2
1133,5,8
1136,5,6
1138,8,1
1141,8,0
1144,0,7
1145,1,9
1146,2,5
1148,4,6
1149,7,5
1154,6,5
1156,5,3
1158,4,0
1160,3,5
1163,2,0
1164,3,4
1165,7,2
1166,0,2
1167,7,2
1170,1,9
1174,8,2
1181,8,0
1182,4,7
1187,0,4
1192,6,2
1193,5,8
1194,6,5
1195,0,9
1200,7,5
1202,3,4
1203,4,5
1205,0,2
1206,5,4
1213,9,5
1214,0,2
1216,0,9
1219,2,0
1222,6,5
1223,9,4
1224,5,9
1225,4,5
1227,0,7
1231,9,0
1235,9,0
1237,6,5
1238,4,2
1240,1,2
1242,1,9
1250,8,2
1251,1,9
1252,3,4
1254,4,0
1257,3,7
1259,6,8
1260,0,9
1264,4,2
1265,3,5
1269,4,6
1270,0,5
1271,3,5
1272,5,8
1274,5,8
1278,0,2
1279,9,4
1283,2,6
1285,2,8
1286,3,7
1287,1,9
1288,2,4
1289,8,2
1292,8,2
1293,1,9
1295,2,5
1299,4,8
1301,1,9
1303,4,3
1304,1,9
1305,1,9
1306,0,9
1307,2,7
1308,7,3
1313,4,2
1314,8,2
1315,4,5
1316,3,0
1320,1,9
1321,3,5
1322,9,3
1326,9,5
1328,2,5
1331,5,7
1332,9,4
1337,8,2
1338,0,9
1339,4,6
1341,7,4
1347,4,6
1348,4,3
1349,4,2
1350,4,5
1351,3,8
1352,7,5
1353,9,3
1356,1,9
1358,3,5
1359,2,4
1363,3,5
1364,1,9
1366,4,0
1367,6,5
1371,6,5
1372,2,6
1377,1,7
1382,0,8
1388,4,3
1390,9,0
1395,7,3
1398,8,0
1401,5,8
1402,6,5
1404,8,0
1405,3,9
1407,4,2
1408,1,9
1409,2,8
1411,5,2
1413,1,0
1415,2,5
1420,6,3
1425,4,5
1427,3,4
1429,8,2
1430,2,7
1435,4,2
1438,2,0
1440,2,4
1443,2,4
1444,2,5
1445,7,2
1446,1,9
1448,1,9
1449,3,5
1451,4,5
1453,6,2
1454,0,7
1455,1,9
1457,4,0
1463,0,9
1464,1,9
1469,7,8
1470,0,1
1471,4,2
1473,0,2
1476,1,9
1481,0,2
1482,5,8
1484,6,5
1487,3,5
1488,7,5
1489,7,3
1490,7,2
1491,4,5
1495,7,6
1497,2,4
1499,3,7
1500,2,5
1501,2,8
1504,9,0
1507,0,9
1509,4,2
1511,3,7
1516,4,3
1518,7,3
1521,5,6
1523,2,4
1525,5,3
1527,2,0
1528,3,2
1529,6,3
1530,2,4
1532,2,8
1533,2,0
1535,4,6
1537,6,5
1538,5,7
1539,3,5
1541,1,9
1542,2,8
1544,7,4
1546,3,8
1547,1,5
1549,7,2
1550,6,5
1551,1,9
1552,6,5
1553,3,4
1554,3,5
1555,3,5
1556,3,5
1557,4,3
1559,1,9
1560,0,7
1565,1,9
1566,2,6
1567,5,3
1568,3,8
1570,1,9
1572,9,1
1573,3,5
1574,1,9
1577,7,6
1578,1,9
1580,5,4
1585,6,2
1586,1,9
1592,7,4
1593,0,8
1595,4,7
1596,6,8
1598,0,9
1599,1,9
1603,3,7
1604,1,9
1606,2,5
1607,0,2
1608,3,5
1610,9,5
1613,6,0
1616,8,4
1618,5,8
1621,1,9
1625,3,5
1626,0,2
1627,6,5
1628,6,2
1631,1,9
1632,0,2
1639,4,5
1641,2,8
1642,6,5
1644,4,2
1646,6,2
1651,1,0
1653,5,9
1655,3,5
1657,4,5
1658,3,8
1662,5,4
1666,4,5
1667,4,0
1670,2,5
1673,8,2
1678,6,5
1679,7,4
1683,8,2
1684,0,7
1685,3,5
1688,8,0
1691,5,7
1692,4,5
1693,2,4
1695,4,5
1696,3,7
1698,7,8
1703,3,8
1704,4,9
1705,2,0
1707,1,9
1710,3,5
1711,0,8
1714,9,3
1715,0,1
1718,9,5
1720,8,0
1722,6,4
1723,3,8
1724,1,3
1726,5,8
1730,6,5
1731,1,9
1734,9,3
1735,3,5
1736,1,9
1737,3,8
1739,4,0
1741,6,5
1745,2,7
1747,1,9
1751,8,0
1752,2,6
1755,0,8
1757,0,7
1762,4,5
1764,7,5
1765,9,3
1766,6,2
1767,9,1
1772,3,5
1773,9,2
1780,5,0
1782,8,0
1783,7,2
1784,4,5
1787,2,0
1789,2,6
1790,1,7
1792,2,0
1795,4,5
1798,2,6
1799,1,3
1803,3,5
1806,7,3
1809,6,2
1812,2,8
1813,4,2
1815,3,5
1816,0,2
1820,1,9
1821,8,9
1822,8,0
1823,3,5
1825,7,8
1827,9,3
1836,6,5
1839,3,5
1841,3,5
1842,6,2
1843,8,0
1844,2,6
1845,3,5
1846,3,4
1850,2,3
1851,4,5
1852,2,4
1856,3,4
1857,7,2
1861,2,9
1869,1,9
1870,4,2
1871,0,1
1874,6,5
1876,6,5
1877,8,0
1879,3,8
1883,2,0
1884,2,4
1885,0,7
1888,3,0
1889,4,5
1892,3,8
1895,3,4
1903,4,0
1911,5,8
1913,0,2
1914,8,9
1915,7,2
1916,3,5
1918,2,0
1919,3,5
1920,8,0
1922,5,6
1923,4,5
1924,8,1
1929,2,4
1932,2,5
1933,6,1
1934,4,5
1935,0,5
1938,3,0
1945,7,0
1946,1,2
1947,9,8
1949,5,4
1951,3,4
1952,4,2
1955,6,5
1957,8,1
1958,3,4
1960,0,9
1961,3,5
1962,3,5
1963,3,7
1964,8,3
1966,3,5
1967,8,9
1969,3,5
1973,1,0
1974,4,5
1975,9,4
1979,5,3
1980,0,2
1987,9,3
1993,5,8
1995,2,4
1999,0,9
2003,8,0
2004,2,6
2007,2,6
2009,5,6
2010,0,8
2011,3,7
2013,5,3
2015,7,3
2018,8,4
2025,3,2
2026,5,7
2028,5,3
2029,1,7
2030,7,4
2033,2,6
2039,1,9
2041,2,6
2042,3,5
2045,7,4
2046,1,3
2047,9,3
2048,3,5
2049,7,4
2050,6,5
2052,1,7
2054,5,3
2055,9,3
2056,4,2
2063,7,5
2065,8,0
2067,1,9
2068,3,8
2073,5,8
2075,7,4
2080,2,7
2081,5,7
2082,3,5
2083,3,2
2085,4,0
2088,4,7
2089,5,4
2092,3,7
2093,2,3
2094,1,9
2095,5,8
2097,9,3
2099,6,5
2108,5,4
2110,8,2
2114,2,5
2115,6,8
2122,4,7
2123,4,6
2125,5,7
2126,2,3
2127,3,7
2130,3,2
2131,4,5
2132,3,5
2133,2,5
2134,6,5
2137,3,5
2138,2,5
2140,7,2
