index,true,pred
4,0,3
7,2,4
113,6,3
142,7,9
147,2,4
151,1,3
169,0,4
215,3,4
221,7,9
228,2,4
243,1,0
249,7,9
273,2,4
286,1,3
287,8,4
302,0,6
305,1,3
339,4,3
350,2,3
355,7,9
361,6,4
398,2,6
405,2,4
416,2,4
433,4,3
495,6,0
501,2,6
502,6,4
506,6,0
526,6,0
545,2,4
546,2,4
550,3,6
595,3,6
635,7,9
637,2,6
640,0,6
645,0,6
649,3,4
684,2,4
687,4,3
688,6,0
696,2,4
698,4,2
700,0,6
707,2,4
740,1,3
751,1,3
819,7,9
860,6,2
863,3,4
864,1,3
865,1,0
897,1,3
898,2,3
904,7,9
908,7,9
912,4,6
931,2,3
940,6,4
942,0,6
955,2,6
970,6,4
1002,2,4
1009,6,4
1014,6,3
1022,2,4
1068,2,0
1072,2,0
1074,6,0
1087,6,2
1091,6,3
1100,2,6
1106,7,9
1109,2,4
1110,0,2
1119,6,0
1123,7,9
1156,6,4
1174,2,4
1176,2,4
1186,7,9
1202,0,6
1206,2,4
1228,0,6
1247,7,9
1257,2,6
1279,2,6
1306,2,4
1309,7,9
1323,8,9
1371,2,4
1372,2,4
1392,7,9
1393,2,0
1404,2,4
1419,6,3
1433,2,4
1442,2,3
1448,1,3
1456,2,4
1489,0,6
1494,6,2
1501,7,9
1521,6,2
1537,4,3
1588,2,6
1594,2,4
1595,2,6
1600,3,6
1629,2,3
1642,6,3
1645,6,4
1681,0,3
1684,6,4
1687,6,3
1690,7,9
1722,6,2
1761,1,3
1780,4,3
1782,7,9
1811,7,9
1823,2,0
1840,6,0
1851,2,6
1854,2,4
1858,1,3
1862,6,3
1864,2,4
1869,7,9
1872,7,9
1876,4,2
1878,1,3
1897,0,6
1908,7,9
1942,0,6
1963,2,6
1994,2,4
2012,6,0
2029,7,9
2052,0,6
2058,0,6
2062,0,6
2065,2,6
2069,4,6
2110,4,6
2111,7,9
2131,6,0
2145,1,3
2170,2,6
2172,2,4
2187,4,3
2188,7,9
2211,2,4
2213,0,3
2214,6,4
2219,1,3
2222,6,2
2239,2,6
2241,4,2
2259,2,4
2276,2,4
2283,7,9
2329,2,4
2344,1,3
2367,0,6
2385,7,9
2394,6,2
2405,3,0
2414,2,4
2421,1,3
2443,1,3
2450,7,9
2454,2,3
2467,6,3
2468,6,3
2477,7,9
2483,2,4
2548,2,6
2562,2,3
2563,2,0
2566,7,9
2571,7,9
2573,3,4
2584,2,4
2594,0,6
2595,2,4
2606,7,9
2611,6,0
2620,2,4
2642,1,3
2657,2,6
2658,6,0
2676,1,3
2683,1,3
2702,2,3
2707,0,6
2720,1,3
2754,2,4
2767,7,9
2775,6,3
2785,4,2
2787,4,3
2798,6,4
2799,1,3
2814,6,3
2826,7,9
2827,2,4
2829,3,4
2843,6,0
2863,6,4
2869,7,9
2870,6,3
2885,4,3
2894,6,4
2896,0,6
2918,3,6
2948,7,9
2958,2,4
2963,2,4
2978,6,0
2980,6,4
3004,2,4
3010,2,4
3033,2,4
3054,4,3
3086,0,6
3111,2,6
3122,7,9
3124,2,4
3130,0,6
3143,2,4
3170,6,0
3193,7,9
3202,6,3
3214,2,0
3219,0,6
3239,7,9
3250,4,3
3252,1,2
3270,6,0
3295,1,3
3333,0,6
3337,7,9
3374,2,3
3376,2,4
3388,2,4
3391,2,4
3396,2,3
3400,1,3
3415,2,4
3431,7,9
3451,2,4
3458,7,9
3472,0,6
3512,0,3
3518,2,4
3532,1,3
3533,6,0
3547,4,2
3548,0,6
3566,2,4
3569,7,9
3598,2,4
3618,4,3
3625,2,6
3635,7,9
3639,6,4
3642,6,4
3657,6,4
3671,2,0
3694,2,4
3711,0,6
3726,7,9
3731,6,0
3783,7,9
3804,4,3
3829,0,3
3840,7,9
3843,7,9
3856,2,4
3870,3,0
3899,1,3
3902,2,4
3904,2,4
3946,6,0
3950,2,4
3973,1,3
3999,1,3
4027,6,3
4034,6,0
4046,6,4
4069,2,4
4084,2,0
4085,0,6
4131,6,4
4143,5,9
4163,1,3
4166,4,2
4167,7,9
4179,6,3
4203,7,9
4210,0,6
4222,1,3
4228,2,4
4239,2,4
4244,2,4
4265,4,3
4274,0,3
4288,2,6
4307,2,6
4317,2,4
4321,6,4
4329,7,9
4355,2,6
4375,2,4
4382,6,4
4388,0,6
