index,true,pred
2,0,3
4,0,3
24,4,2
55,6,0
61,0,6
79,9,5
96,4,6
108,7,5
113,6,3
139,4,2
160,0,3
165,2,8
169,0,4
181,4,6
186,0,3
194,4,2
202,0,6
207,0,6
232,6,0
249,7,5
269,0,6
287,8,3
290,4,2
292,6,0
312,4,2
327,3,0
339,4,3
350,2,3
353,6,0
360,9,5
387,4,3
398,2,6
405,2,4
413,4,2
433,4,3
462,2,3
472,7,5
481,4,6
486,4,2
495,6,0
501,2,6
502,6,4
526,6,0
530,0,3
549,6,0
550,3,6
567,4,2
575,7,5
595,3,6
612,4,6
622,4,2
637,2,6
640,0,6
648,4,2
656,4,3
672,4,6
677,4,2
687,4,3
698,4,2
700,0,6
720,4,2
733,4,6
773,6,8
780,0,6
801,8,3
810,4,2
830,0,3
858,0,6
860,6,2
865,1,0
898,2,3
912,4,6
933,4,2
955,2,6
967,0,6
970,6,2
971,9,5
979,4,2
981,2,3
1009,6,4
1021,4,3
1032,4,2
1033,8,3
1057,4,3
1068,2,6
1071,0,3
1074,6,0
1087,6,2
1092,6,0
1100,2,6
1106,7,9
1110,0,2
1119,6,0
1122,2,6
1123,7,9
1128,2,6
1147,6,0
1170,0,3
1193,4,3
1202,0,6
1216,6,0
1242,4,2
1246,4,2
1257,2,6
1260,2,6
1262,4,6
1268,4,3
1271,4,3
1279,2,6
1300,4,3
1301,0,6
1309,7,9
1311,0,3
1312,4,2
1318,4,2
1330,4,2
1342,4,3
1363,4,6
1388,6,0
1389,2,3
1395,4,2
1404,2,6
1419,6,0
1423,4,3
1432,4,2
1438,6,0
1442,2,4
1454,4,2
1489,0,6
1530,4,2
1537,4,3
1547,0,6
1551,4,2
1595,2,3
1600,3,6
1617,4,3
1626,6,0
1629,2,3
1642,6,3
1648,4,2
1650,2,6
1660,4,6
1674,3,6
1681,0,3
1684,6,4
1687,6,3
1691,4,2
1722,6,2
1723,4,2
1761,1,3
1780,4,3
1796,6,8
1808,2,3
1810,4,3
1823,2,3
1824,4,2
1838,4,6
1840,6,0
1849,6,0
1851,2,6
1853,4,2
1862,6,3
1876,4,2
1882,2,6
1908,7,9
1954,7,5
1963,2,0
1971,0,6
2012,6,0
2017,4,3
2018,2,6
2044,4,3
2047,7,5
2062,0,6
2068,9,5
2069,4,6
2070,0,3
2078,6,0
2079,6,2
2082,4,3
2102,4,2
2106,6,2
2110,4,6
2112,6,0
2131,6,0
2158,4,2
2187,4,3
2213,0,3
2222,6,2
2223,2,3
2234,7,5
2236,6,0
2239,2,6
2241,4,2
2264,4,2
2276,2,4
2279,4,2
2324,9,8
2329,2,6
2351,4,3
2363,0,3
2367,0,6
2385,7,9
2394,6,2
2395,4,2
2396,4,3
2405,3,0
2407,4,2
2426,0,3
2433,6,0
2446,6,0
2451,4,2
2454,2,3
2467,6,3
2468,6,3
2477,7,9
2490,4,6
2529,4,6
2534,4,2
2545,4,3
2550,4,2
2562,2,3
2563,2,3
2581,4,2
2644,4,2
2657,2,6
2658,6,0
2661,3,8
2676,1,3
2683,1,3
2686,7,5
2695,0,6
2702,2,3
2708,6,0
2743,4,3
2747,9,5
2773,4,2
2775,6,1
2785,4,2
2787,4,3
2799,1,3
2802,4,2
2816,4,3
2842,4,3
2843,6,0
2887,0,6
2912,2,6
2916,4,2
2924,4,2
2930,4,6
2935,4,2
2948,7,5
2951,6,0
2958,2,4
2978,6,0
2980,6,2
2985,6,0
2991,7,5
3029,4,3
3053,4,3
3054,4,3
3087,6,0
3104,4,2
3111,2,3
3116,4,2
3119,2,6
3124,2,4
3130,0,6
3144,2,3
3170,6,0
3186,4,3
3202,6,3
3214,2,3
3234,6,2
3239,7,9
3240,6,0
3250,4,3
3276,4,2
3289,4,2
3294,6,0
3298,6,0
3302,4,6
3313,2,6
3331,6,2
3333,0,6
3334,4,3
