index,true,pred
24,4,2
55,6,0
64,0,6
108,7,5
165,2,6
169,0,6
181,4,6
194,4,2
204,3,2
207,0,6
215,3,4
245,6,0
249,7,9
287,8,3
289,8,6
290,4,2
292,6,0
311,4,6
312,4,2
318,3,6
339,4,3
350,2,3
355,7,9
357,7,5
398,2,6
405,2,4
416,2,4
422,2,0
428,2,4
433,4,3
447,7,5
472,7,5
481,4,6
486,4,2
501,2,6
506,6,0
544,2,4
545,2,4
546,2,4
550,3,0
595,3,0
609,3,2
612,4,6
637,2,6
640,0,6
645,0,6
649,3,4
672,4,6
687,4,3
698,4,2
700,0,6
701,3,4
707,2,4
733,4,6
752,4,6
780,0,6
801,8,3
860,6,2
863,3,4
898,2,6
904,7,9
905,0,6
912,4,6
938,4,6
955,2,6
970,6,2
1009,6,4
1068,2,0
1074,6,0
1106,7,9
1109,2,4
1110,0,2
1113,4,2
1119,6,0
1123,7,9
1128,2,6
1140,4,6
1150,3,4
1174,2,4
1186,7,9
1193,4,3
1202,0,6
1229,2,4
1251,6,0
1260,2,6
1262,4,6
1271,4,3
1279,2,6
1309,7,9
1312,4,2
1316,4,6
1325,0,6
1330,4,2
1338,4,2
1340,4,6
1353,6,0
1355,4,6
1363,4,6
1369,3,4
1371,2,4
1393,2,6
1404,2,6
1405,4,6
1432,4,2
1438,6,0
1442,2,4
1454,4,2
1470,4,6
1483,3,4
1489,0,6
1494,6,2
1547,0,6
1588,2,6
1595,2,6
1600,3,0
1615,2,6
1617,4,3
1642,6,3
1660,4,6
1674,3,6
1687,6,3
1690,7,9
1715,4,6
1717,4,6
1722,6,2
1729,4,6
1757,4,6
1761,1,0
1782,7,9
1811,7,9
1823,2,0
1824,4,2
1838,4,6
1840,6,0
1849,6,0
1851,2,0
1853,4,2
1869,7,9
1872,7,9
1906,4,2
1907,0,6
1908,7,9
1931,2,4
1934,4,6
1942,0,6
1954,7,5
1963,2,6
2012,6,0
2033,4,6
2041,0,6
2044,4,3
2050,4,6
2052,0,6
2053,4,6
2062,0,6
2065,2,6
2069,4,6
2106,6,2
2110,4,6
2111,7,9
2131,6,0
2164,4,6
2170,2,6
2172,2,4
2173,2,4
2187,4,3
2193,3,4
2213,0,3
2222,6,2
2239,2,6
2241,4,2
2257,3,0
2259,2,4
2264,4,6
2276,2,4
2279,4,2
2329,2,6
2339,4,6
2348,4,6
2367,0,6
2385,7,9
2394,6,2
2395,4,2
2397,2,4
2405,3,0
2414,2,4
2433,6,0
2446,6,0
2451,4,6
2462,4,6
2464,4,2
2468,6,3
2477,7,9
2483,2,6
2490,4,6
2529,4,6
2548,2,6
2550,4,6
2562,2,3
2563,2,0
2566,7,9
2568,4,6
2571,7,9
2581,4,2
2604,4,6
2611,6,0
2615,0,6
2644,4,2
2657,2,6
2658,6,0
2661,3,4
2677,4,6
2685,4,6
2686,7,5
2695,0,6
2702,2,6
2707,0,6
2708,6,0
2712,0,6
2715,4,6
2767,7,9
2775,6,1
2787,4,3
2799,1,3
2829,3,4
2843,6,0
2846,9,5
2869,7,9
2896,0,6
2905,2,4
2916,4,2
2918,3,6
2930,4,6
2941,4,6
2948,7,9
2958,2,4
2978,6,0
2980,6,2
2983,4,6
3004,2,6
3010,2,4
3016,4,6
3033,2,6
3054,4,6
3087,6,0
3094,4,6
3104,4,2
3124,2,4
3130,0,6
3148,4,6
3170,6,0
3186,4,6
3193,7,9
3197,0,6
3198,9,5
3208,2,4
3214,2,0
3219,0,6
3250,4,3
3257,4,6
3270,6,0
3289,4,2
3291,4,6
3298,6,0
3302,4,6
3314,4,6
3337,7,9
3374,2,8
3376,2,4
3389,4,2
3413,6,0
3415,2,4
3431,7,9
3433,4,6
3458,7,9
3512,0,3
3517,7,5
3518,2,4
3533,6,0
3543,0,6
3547,4,2
3569,7,9
3590,4,6
3591,4,2
3598,2,4
3618,4,3
3625,2,6
3639,6,4
3659,4,6
3683,4,2
3694,2,6
3711,0,6
3751,4,2
3783,7,9
3785,8,6
3791,0,6
3829,0,3
3835,4,6
3840,7,9
3843,7,9
3848,7,5
3856,2,4
3858,2,6
3866,4,6
3870,3,0
3880,2,6
3888,4,6
3895,8,1
3902,2,4
3927,4,6
3932,8,0
3943,4,2
3946,6,0
3955,4,6
3973,1,3
3974,2,6
3988,4,6
4027,6,3
4033,6,0
4034,6,0
4037,4,6
4046,6,4
4072,8,6
4084,2,0
4085,0,6
4091,4,6
4167,7,9
4169,2,4
4179,6,0
4196,4,6
4203,7,9
4210,0,6
4219,6,4
4225,6,0
4244,2,4
4288,2,6
4292,4,6
4313,8,6
4341,4,2
4355,2,6
4375,2,6
4384,4,2
4388,0,6
4396,2,4
4402,4,6
4405,2,4
4409,4,2
4424,0,2
4441,3,6
4450,2,4
4452,8,6
4460,4,2
4487,2,4
4498,2,4
4501,4,2
4511,0,6
4546,0,6
4587,4,6
4597,7,9
4606,7,9
4628,4,2
4668,4,6
4690,4,2
4744,2,4
4759,2,4
4773,6,2
4791,4,6
4819,7,9
4836,4,6
4841,4,2
4847,0,6
4878,4,6
4891,4,2
4898,4,6
4913,4,6
4924,4,3
4927,2,6
4939,1,3
4944,6,0
