index,true,pred
3,4,6
5,1,6
8,8,0
14,9,0
15,9,0
16,9,1
17,3,5
18,2,3
19,6,1
28,4,7
29,0,3
31,9,1
33,3,6
35,0,7
38,3,8
39,3,6
41,2,0
42,2,5
47,2,4
55,2,1
56,5,3
58,4,2
59,3,9
62,8,0
67,9,1
69,8,4
70,5,2
71,9,1
72,6,1
74,3,8
78,3,5
79,1,6
81,5,3
84,7,4
85,7,3
88,9,1
89,4,5
90,2,4
92,8,0
97,1,9
100,8,4
101,3,4
102,9,0
106,8,0
108,2,0
111,8,0
112,1,0
115,0,4
116,0,6
118,9,0
120,2,6
123,2,0
128,5,3
129,0,4
137,1,0
138,2,4
140,1,0
141,3,6
142,3,4
144,2,4
145,4,0
146,9,1
150,3,4
151,6,3
155,8,9
157,5,6
161,8,0
162,4,7
167,5,0
169,3,6
170,8,6
172,7,0
173,5,4
174,3,6
175,4,6
176,1,0
179,0,4
180,4,2
182,5,3
188,9,1
191,7,3
192,8,0
194,2,0
197,3,4
199,0,4
202,9,1
205,9,1
206,1,0
211,7,3
212,1,3
219,9,1
223,0,4
225,9,1
227,1,6
229,3,5
230,7,1
232,6,3
236,1,0
239,5,6
240,8,4
242,6,4
246,8,0
250,1,6
251,3,6
252,8,0
257,1,8
258,3,6
259,8,1
261,1,9
266,3,0
268,4,3
269,9,1
271,2,0
272,4,6
273,9,1
275,1,3
276,0,4
278,9,1
279,0,7
283,2,0
284,0,8
287,3,6
288,2,0
291,8,1
295,9,0
296,4,7
298,6,4
300,2,6
303,2,0
306,9,1
307,9,1
309,8,1
310,4,0
314,3,5
315,3,1
316,9,1
319,9,1
324,5,7
327,6,3
330,1,9
331,3,6
333,3,1
335,2,3
336,4,6
338,7,5
342,3,6
345,4,7
346,4,6
355,6,3
356,2,6
357,9,0
358,2,3
360,9,1
364,1,0
365,8,1
367,3,1
377,3,6
380,5,0
381,4,6
384,3,6
385,9,0
391,7,0
393,1,0
397,8,0
401,0,1
403,2,4
404,0,9
406,9,1
407,0,1
410,8,0
411,2,1
417,0,4
419,9,0
423,2,6
424,5,0
425,2,4
430,8,0
433,7,3
438,9,1
439,0,5
440,7,2
441,8,0
446,3,6
447,4,2
450,5,3
454,1,9
459,8,0
461,1,0
462,5,1
463,2,0
465,8,6
478,7,6
479,3,9
485,8,4
487,8,0
490,4,5
492,7,6
493,1,6
494,3,5
495,9,1
498,1,0
500,5,7
502,2,7
507,8,0
508,9,0
509,8,1
510,2,7
511,9,1
515,5,0
518,8,6
519,8,0
522,2,5
526,4,0
530,9,1
538,2,5
539,2,4
540,2,6
546,8,0
548,3,1
549,4,0
550,3,6
552,6,5
555,0,1
560,2,0
568,1,0
569,5,6
570,7,6
573,5,7
575,7,6
577,9,1
579,9,1
583,3,4
585,8,6
590,1,9
591,6,0
594,9,1
596,8,4
598,0,6
602,8,3
603,3,0
605,0,6
606,1,8
608,0,3
610,8,0
613,9,1
616,4,0
617,1,0
620,6,0
621,4,5
624,5,0
625,6,3
626,0,4
627,8,1
629,3,7
630,2,1
631,8,0
634,9,0
637,0,3
638,3,5
639,3,1
641,7,6
642,4,3
644,1,0
646,2,7
647,7,3
648,2,6
649,2,6
657,9,0
660,4,6
668,9,1
670,5,2
673,2,4
674,4,6
675,5,0
681,5,3
682,6,4
683,9,1
686,5,7
689,2,4
693,4,6
695,0,4
697,5,4
699,1,8
701,2,6
702,3,5
703,9,1
704,8,4
705,4,6
706,9,0
708,0,1
710,6,4
712,4,7
714,1,6
715,8,0
717,3,5
719,9,0
723,8,4
724,2,3
725,4,0
726,5,3
728,6,0
730,3,6
732,5,3
735,0,4
740,3,6
741,8,0
742,2,5
743,1,0
749,9,1
751,5,3
753,1,0
754,7,1
755,6,1
756,9,1
761,1,0
762,5,3
763,9,0
765,0,4
768,9,0
773,8,6
774,3,1
775,2,5
778,2,3
779,2,3
780,4,7
784,5,0
785,3,5
790,2,0
792,3,5
796,2,4
801,3,0
802,2,6
804,2,5
806,3,6
808,2,0
810,2,3
812,0,4
813,5,3
815,1,8
817,5,3
820,2,3
821,7,5
831,4,6
832,2,0
839,5,3
840,1,0
841,1,0
844,4,7
848,1,9
850,3,4
851,5,6
852,5,0
853,5,4
854,6,3
857,3,5
858,7,0
859,8,0
860,8,5
864,2,1
865,3,6
867,9,0
868,4,9
869,3,5
873,1,9
876,4,7
877,9,0
879,1,9
881,9,0
882,3,5
884,9,5
885,2,3
888,8,6
889,2,0
890,9,0
891,8,0
892,8,0
893,1,0
894,5,6
901,8,0
904,4,3
906,0,4
912,2,6
913,7,1
915,9,0
918,5,4
921,6,5
923,6,5
924,2,6
927,0,1
928,5,6
931,6,2
932,5,3
933,2,0
935,6,1
939,4,6
946,4,7
949,3,6
950,9,0
951,4,7
953,9,0
958,8,1
961,6,2
964,9,0
965,0,6
967,8,4
968,7,5
969,3,5
972,7,0
979,4,6
981,5,0
982,4,0
988,5,3
989,0,6
992,3,6
993,5,7
994,7,5
996,5,4
1000,9,6
1001,4,0
1002,3,5
1004,4,6
1008,2,0
1009,2,0
1010,3,6
1012,0,4
1017,6,0
1018,4,0
1020,1,8
1022,4,7
1025,3,6
1026,9,6
1030,3,6
1032,8,0
1033,5,0
1034,9,0
1037,1,9
1040,2,5
1041,3,5
1043,9,1
1050,2,4
1052,1,0
1055,3,0
1058,8,1
1060,8,4
1063,6,4
1064,1,9
1066,5,3
1067,2,6
1068,1,8
1069,4,6
1070,3,4
1072,5,6
1073,9,1
1074,3,5
1075,9,3
1076,3,5
1078,9,1
1079,1,0
1080,8,0
1082,9,0
1084,2,0
1086,0,4
1089,7,9
1093,5,0
1099,9,0
1100,3,6
1102,9,1
1104,3,0
1105,9,1
1107,2,5
1108,2,0
1109,3,5
1112,9,0
1114,9,0
1116,8,1
1117,9,0
1118,7,8
1120,3,4
1121,3,6
1122,2,3
1124,3,1
1128,3,4
1130,0,4
1131,6,3
1133,5,0
1136,5,6
1138,8,6
1139,2,0
1146,2,3
1151,8,6
1153,1,9
1156,5,9
1158,4,9
1160,3,6
1163,2,0
1164,3,6
1166,0,6
1171,9,8
1174,8,0
1180,2,0
1181,8,1
1184,2,0
1186,9,0
1187,0,6
1188,0,4
1190,9,0
1193,5,3
1196,3,6
1199,5,3
1200,7,4
1201,9,3
1202,3,6
1204,5,1
1205,0,4
1209,2,7
1211,0,8
1212,4,0
1213,9,0
1215,7,6
1219,2,0
1222,6,0
1223,9,1
1224,5,3
1228,6,3
1230,8,6
1235,9,1
1238,4,0
1240,1,0
1241,9,1
1242,1,6
1243,0,4
1245,8,4
1247,9,1
1250,8,0
1254,4,0
1257,3,5
1259,6,3
1263,9,1
1264,4,0
1265,3,6
1266,0,1
1267,2,6
1268,4,0
1269,4,6
1270,0,4
1271,3,6
1273,7,1
1280,5,6
1281,3,6
1283,2,0
1286,3,6
1288,2,0
1289,8,0
1290,9,0
1291,2,5
1292,8,4
1298,5,3
1304,1,3
1310,4,3
1312,4,7
1315,4,0
1317,6,3
1319,0,4
1322,9,1
1324,4,6
1326,9,1
1328,2,5
1331,5,0
1332,9,1
1334,2,0
1335,0,4
1337,8,1
1338,0,6
1339,4,6
1341,7,6
1342,6,0
1343,9,6
1344,5,3
1348,4,3
1349,4,7
1350,4,3
1352,7,4
1353,9,1
1359,2,5
1363,3,4
1364,1,9
1365,7,3
1368,3,0
1372,2,6
1373,4,6
1376,0,4
1377,1,4
1379,9,1
1380,1,8
1384,9,6
1385,4,3
1386,7,4
1388,4,6
1390,9,1
1394,1,8
1395,7,6
1398,8,4
1401,5,7
1402,6,9
1405,3,1
1408,1,0
1411,5,7
1414,7,6
1415,2,1
1418,9,1
1422,9,1
1424,0,4
1425,4,6
1426,3,5
1429,8,0
1433,9,0
1434,0,4
1438,2,0
1444,2,4
1445,7,6
1446,1,9
1449,3,6
1452,8,1
1454,0,6
1462,9,0
1464,1,0
1469,7,4
1470,0,1
1472,9,1
1474,5,3
1475,2,9
1478,2,3
