index,true,pred
2,0,6
4,0,3
10,0,6
24,4,2
26,0,6
34,0,6
47,3,6
48,0,6
64,0,6
67,0,6
108,7,5
139,4,2
149,0,6
169,0,2
171,0,6
181,4,6
182,0,6
191,0,6
194,4,2
202,0,6
204,3,2
207,0,6
211,3,6
215,3,4
225,0,6
243,1,0
249,7,5
261,3,2
297,6,2
304,0,6
305,1,3
312,4,2
318,3,6
321,0,6
326,3,8
339,4,0
355,7,9
377,0,6
383,0,6
398,2,6
405,2,4
415,0,6
416,2,4
445,0,6
472,7,5
479,9,0
493,0,6
500,3,4
501,2,6
502,6,4
508,3,4
550,3,6
565,0,6
567,4,2
571,3,6
591,0,6
592,0,6
595,3,6
609,3,2
622,4,2
623,6,2
640,0,6
645,0,6
649,3,4
662,0,6
678,0,6
698,4,2
700,0,6
701,3,4
712,0,6
733,4,6
745,0,6
769,8,5
780,0,6
802,3,6
808,0,3
825,0,6
830,0,6
860,6,2
863,3,4
880,0,6
904,7,9
905,0,6
910,0,6
912,4,6
933,4,2
942,0,6
950,0,6
955,2,6
967,0,6
970,6,2
971,9,5
972,0,6
979,4,2
1005,0,6
1009,6,4
1013,0,6
1022,2,4
1032,4,2
1064,3,4
1068,2,6
1071,0,6
1077,3,6
1087,6,2
1093,3,6
1098,0,6
1103,0,6
1110,0,2
1140,4,6
1150,3,4
1156,6,4
1170,0,3
1180,5,0
1186,7,9
1190,3,6
1202,0,6
1206,2,4
1228,0,6
1262,4,6
1279,2,6
1288,0,6
1303,0,6
1304,3,6
1305,9,0
1309,7,9
1311,0,6
1318,4,2
1323,8,9
1325,0,6
1338,4,2
1369,3,4
1396,0,6
1400,3,8
1406,3,6
1410,0,6
1420,0,6
1424,0,6
1432,4,2
1442,2,4
1448,1,2
1454,4,2
1456,2,4
1461,3,0
1479,0,6
1483,3,2
1489,0,6
1493,3,2
1494,6,2
1516,0,6
1521,6,2
1536,0,6
1543,6,2
1547,0,6
1551,4,2
1581,0,6
1589,0,6
1590,0,6
1600,3,6
1617,4,2
1660,4,6
1674,3,6
1682,0,6
1683,3,4
1684,6,4
1691,4,2
1695,3,6
1722,6,2
1731,0,6
1761,1,6
1762,3,4
1764,3,4
1782,7,9
1791,0,6
1800,0,6
1815,0,6
1823,2,0
1824,4,2
1840,6,0
1845,8,7
1850,0,6
1851,2,6
1853,4,2
1861,0,6
1876,4,2
1878,1,3
1884,0,6
1897,0,6
1907,0,6
1908,7,9
1942,0,6
1954,7,5
1963,2,6
1971,0,6
2012,6,0
2041,0,6
2052,0,6
2058,0,6
2062,0,6
2069,4,6
2070,0,6
2079,6,2
2099,0,6
2103,3,6
2106,6,2
2110,4,6
2118,0,6
2127,0,6
2132,3,4
2144,6,2
2159,0,6
2167,0,6
2189,0,6
2193,3,4
2213,0,6
2217,3,4
2222,6,2
2234,7,5
2239,2,6
2241,4,2
2255,3,4
2257,3,0
2264,4,2
2276,2,4
2279,4,2
2286,0,6
2300,0,6
2303,0,6
2310,0,6
2334,0,6
2337,3,4
2344,1,3
2363,0,6
2367,0,6
2385,7,9
2394,6,2
2405,3,6
2408,3,0
2426,0,6
2428,0,6
2464,4,2
2467,6,0
2468,6,3
2477,7,9
2479,0,6
2523,0,6
2526,0,6
2534,4,2
2550,4,2
2562,2,0
2571,7,9
2594,0,6
2611,6,0
2615,0,6
2616,9,0
2623,3,6
2639,0,6
2642,1,3
2645,3,6
2650,6,2
2661,3,8
2676,1,3
2683,1,3
2686,7,5
2695,0,6
2707,0,6
2712,0,6
2719,6,2
2730,0,6
2741,0,6
2747,9,5
2753,0,6
2775,6,2
2785,4,2
2798,6,4
2809,0,4
2829,3,4
2843,6,0
2846,9,0
2863,6,4
2869,7,9
2887,0,6
2896,0,6
2918,3,6
2935,4,2
2948,7,5
2962,0,6
2975,0,6
2980,6,2
2983,4,6
2984,0,6
2991,7,5
2994,0,6
3001,3,6
3010,2,4
3067,3,4
3072,0,6
3078,0,6
3086,0,6
3090,0,6
3104,4,2
3116,4,2
3124,2,4
3130,0,6
3197,0,6
3214,2,0
3219,0,6
3227,0,6
3234,6,2
3237,0,6
3242,0,3
3289,4,2
3295,1,3
3305,0,6
3311,3,6
3331,6,2
3333,0,6
3345,0,6
3374,2,8
3375,0,6
3379,0,6
3391,2,4
3395,4,2
3415,2,4
3416,0,6
3431,7,9
3440,0,6
3472,0,6
3487,3,4
3493,3,6
3517,7,5
3518,2,4
3543,0,6
3547,4,2
3553,0,6
3564,0,6
3589,6,2
3591,4,2
3592,0,6
3598,2,4
3620,0,6
3625,2,6
3639,6,2
3657,6,4
3660,4,2
3683,4,2
3690,9,5
3696,3,0
3711,0,6
3717,0,6
3743,0,6
3751,4,2
3775,9,5
3777,0,6
3791,0,6
3807,4,2
3821,3,4
3829,0,3
3832,0,6
3848,7,5
3850,8,5
3856,2,4
3870,3,6
3895,8,0
3897,3,6
3902,2,4
3915,0,6
3919,3,6
3922,0,6
3948,0,6
3973,1,3
3974,2,6
3980,0,6
3988,4,6
3991,0,6
4012,0,6
4046,6,4
4048,0,6
4057,0,6
4061,0,6
4084,2,6
4085,0,6
4091,4,6
4131,6,4
4138,0,6
4148,9,0
4150,6,2
4163,1,3
4166,4,2
4177,0,6
4203,7,9
4210,0,6
4219,6,2
4224,0,6
4234,0,6
4274,0,6
4321,6,4
4322,0,6
4330,0,6
4340,0,6
4341,4,2
4353,6,2
4355,2,6
4375,2,6
4379,7,5
4388,0,6
4402,4,2
4409,4,2
4424,0,2
4435,3,2
4441,3,6
4444,3,6
4450,2,4
4460,4,2
4461,0,6
4463,3,4
4487,2,6
4501,4,2
4504,3,4
4507,0,6
4511,0,6
4515,6,2
4544,0,6
4546,0,6
4555,3,6
4597,7,9
4613,7,5
4628,4,2
4680,0,6
4681,0,3
4684,0,6
4690,4,2
4691,0,6
4695,0,6
4703,0,6
4704,0,6
4712,0,6
4727,3,6
4733,3,6
4759,2,4
4766,0,6
4773,6,2
4796,0,6
4801,3,4
4817,0,6
4836,4,6
4847,0,6
4868,0,6
4884,0,6
4891,4,2
4895,3,4
4921,4,2
4929,4,2
4939,1,3
4947,0,6
4950,4,2
4964,3,6
4973,4,2
5001,0,6
5035,3,6
5038,0,6
5047,3,6
5049,2,4
5070,0,6
5082,3,6
5088,3,0
5089,7,9
5099,0,2
5106,4,2
5108,3,0
5114,0,6
5119,0,2
5120,3,2
5132,4,2
5137,0,3
5175,0,6
5176,6,4
5193,3,0
5226,4,2
5235,0,6
5238,7,5
5247,0,6
5254,0,2
5261,7,5
5268,0,6
5272,0,6
5290,0,6
5298,0,6
5317,9,0
5319,6,2
5320,0,6
5324,2,4
5328,3,4
5329,0,6
5340,3,0
5347,6,2
5357,0,6
5358,0,6
5365,0,6
5374,0,6
5381,3,0
5394,4,2
5397,0,6
5399,4,2
5411,1,3
5412,0,6
5423,2,6
5428,3,6
5433,0,6
5444,0,6
5447,3,2
5459,0,6
5495,3,4
5512,1,3
5537,3,0
5546,0,2
5586,3,0
5596,1,2
5598,6,2
5617,0,6
5633,7,9
5646,7,5
5648,3,0
5662,0,3
5668,6,2
5689,7,5
5698,2,6
5702,0,6
5703,0,6
5708,7,5
5739,6,2
5745,0,6
5751,0,6
5758,0,6
5774,0,6
5785,0,6
5788,4,2
5802,0,6
5803,0,6
5827,2,6
5832,4,2
5838,0,6
5863,0,6
5870,0,6
5889,0,6
5903,7,9
5914,0,6
5924,4,2
5925,6,2
5933,0,6
5950,3,6
5964,0,6
5979,4,2
5991,0,6
5994,0,6
6003,4,2
6013,0,6
6029,3,6
6044,0,6
6046,6,2
6078,0,6
6083,0,6
6090,6,4
6114,2,6
6129,3,6
6141,3,6
6159,4,2
6169,2,6
6175,0,6
6186,0,6
6188,0,6
6191,0,6
6197,2,6
6202,0,6
6223,0,6
6225,2,6
6230,4,2
6253,0,6
6263,3,4
6284,0,6
6298,0,6
6309,0,6
6310,0,6
6337,3,4
6350,2,6
6364,3,0
6371,3,4
6390,0,6
6394,7,5
6404,2,4
6410,0,6
6421,0,6
6426,3,4
6435,2,6
6446,0,6
6447,3,6
6460,3,4
6465,3,2
6470,0,6
6473,0,6
6496,6,2
6527,0,6
6535,6,2
6544,0,6
6563,0,6
6576,0,6
6592,0,6
6611,4,2
6613,0,6
6623,0,6
6639,0,6
6657,6,0
6663,0,6
6664,6,2
6678,0,6
6686,0,6
6701,6,2
6703,3,6
6728,0,6
6743,3,6
6746,0,6
6753,0,6
6757,0,6
6776,6,0
6805,3,6
6808,0,6
6822,0,6
6836,0,6
6845,1,3
6854,3,4
6855,3,6
6865,0,6
6867,4,2
6880,2,6
6887,9,0
6926,1,3
6930,4,2
6947,3,6
6953,4,2
6968,3,6
6969,0,6
6976,2,6
6992,7,5
7001,0,6
7033,7,5
7043,3,0
7065,7,9
7099,3,6
7116,0,6
7120,7,9
7130,0,6
7133,7,5
7141,3,4
7190,6,4
7200,0,2
7201,0,6
7202,0,6
7205,0,6
7209,6,4
7242,0,6
7246,2,6
7265,0,6
7268,7,9
7284,6,2
7298,3,6
7299,0,6
7303,0,6
7319,7,9
7329,7,9
7336,0,6
7343,0,6
7345,6,2
7351,2,4
7360,0,6
7389,6,4
7390,0,6
7417,6,2
7424,4,2
7426,0,2
7460,3,6
7465,0,6
7514,6,2
7529,4,0
7534,0,6
7547,3,4
7554,3,6
7562,3,6
7580,9,0
7602,0,6
7619,2,6
7622,1,3
7632,4,6
7651,0,6
7653,0,6
7657,7,5
7667,0,6
7670,2,6
7689,3,6
7725,0,6
7728,3,6
7737,0,6
7742,4,2
7745,2,4
7766,4,2
7783,0,6
7790,3,4
7803,0,6
7827,4,6
7845,2,6
7858,9,5
7880,3,2
7901,0,6
7903,6,2
7920,7,5
7928,6,4
7960,4,2
7979,0,3
7999,3,0
8007,3,6
8008,6,4
8019,6,2
8026,7,9
8033,3,6
8047,3,6
8056,0,6
8058,3,4
8060,0,2
8063,0,6
8070,0,6
8088,0,6
8097,3,0
8105,0,6
8112,3,4
8116,8,0
8136,0,6
8137,4,0
8138,3,4
8141,0,6
8175,3,6
8197,0,3
8205,7,9
8227,0,6
8233,6,2
8255,4,2
8263,0,6
8270,2,4
8290,3,6
8316,2,6
8317,3,4
8329,8,4
8330,6,2
8333,0,6
8346,3,4
8379,0,6
8393,6,4
8408,1,3
8417,0,6
8424,7,5
8426,0,6
8429,7,9
8451,0,6
8453,3,6
8485,0,6
8487,0,6
8491,0,6
8534,4,2
8546,7,9
8566,4,2
8574,0,6
8585,3,0
8586,1,3
8607,3,6
8642,4,3
8649,3,4
8672,0,6
8678,4,6
8681,3,6
8688,4,2
8689,0,6
8697,0,6
8699,0,6
8701,0,6
8716,0,6
8717,6,4
8718,0,2
8749,1,3
8756,0,6
8780,0,6
8781,0,6
8788,3,4
8805,0,6
8813,4,6
8850,0,6
8853,4,2
8862,6,4
8865,0,6
8876,4,2
8881,3,6
8896,0,6
