index,true,pred
0,6,3
1,9,3
3,4,6
6,2,3
10,4,6
12,7,1
13,2,3
17,3,6
18,2,5
19,6,9
20,4,1
24,2,3
25,6,3
27,5,3
28,4,9
31,9,1
32,1,2
33,3,6
36,3,5
38,3,8
39,3,6
40,5,7
42,2,4
44,1,5
46,1,8
50,9,2
55,2,3
58,4,2
60,1,2
65,1,9
66,4,2
70,5,3
72,6,9
73,7,9
74,3,1
77,0,8
78,3,9
79,1,8
80,3,9
82,4,2
83,5,7
84,7,4
86,4,9
89,4,2
90,2,6
91,3,6
92,8,1
96,1,8
97,1,9
100,8,0
104,6,2
105,1,9
106,8,9
107,5,3
108,2,6
111,8,0
112,1,9
113,7,8
114,7,5
116,0,5
118,9,1
119,1,9
123,2,6
128,5,3
131,7,4
133,7,4
134,1,9
137,1,8
138,2,8
140,1,9
144,2,0
145,4,3
146,9,1
148,5,3
149,4,2
151,6,1
153,4,9
156,5,3
157,5,3
158,4,1
159,3,6
161,8,9
162,4,9
167,5,3
171,2,3
173,5,2
175,4,3
177,5,3
179,0,1
180,4,2
182,5,3
185,0,9
187,6,2
189,0,9
193,8,0
195,5,3
196,2,3
198,5,3
201,1,2
203,3,5
207,3,5
215,5,3
217,5,3
218,2,3
220,0,2
221,8,1
223,0,9
227,1,2
230,7,5
232,6,3
233,0,8
234,6,2
239,5,3
241,3,8
242,6,4
245,6,2
246,8,7
247,4,7
248,6,9
249,6,2
250,1,9
257,1,9
259,8,1
260,5,9
263,4,9
266,3,5
271,2,7
272,4,6
277,5,3
278,9,1
279,0,9
281,2,8
282,1,2
283,2,3
284,0,9
285,5,9
288,2,6
295,9,1
296,4,0
297,5,3
298,6,2
299,4,2
300,2,1
304,1,8
309,8,1
310,4,5
312,1,8
315,3,5
322,9,2
324,5,3
332,0,9
333,3,5
335,2,4
336,4,6
337,5,3
339,5,3
342,3,6
343,4,2
344,0,5
346,4,6
347,6,2
349,0,6
352,0,9
354,1,9
356,2,3
358,2,7
359,5,9
363,4,7
366,7,1
368,6,3
371,0,5
374,5,6
380,5,3
382,7,4
383,2,6
385,9,3
389,1,3
390,4,5
392,0,7
393,1,9
395,3,9
396,1,8
397,8,2
399,4,6
400,2,3
402,2,3
403,2,6
404,0,9
407,0,1
408,9,1
410,8,1
413,7,4
415,0,9
416,3,7
418,8,0
419,9,1
420,4,2
421,2,6
423,2,3
424,5,3
426,5,3
429,4,2
430,8,1
431,5,9
433,7,9
434,4,9
438,9,1
439,0,6
445,3,6
447,4,2
448,0,8
450,5,3
454,1,9
455,0,6
458,4,5
459,8,2
462,5,3
467,0,2
470,7,3
471,5,3
474,2,3
475,8,9
477,4,2
478,7,5
480,9,1
481,0,3
483,2,6
487,8,6
489,4,6
490,4,9
491,5,3
496,8,5
499,7,8
500,5,3
502,2,3
504,0,5
505,4,0
506,1,9
507,8,6
508,9,3
509,8,3
510,2,7
513,2,4
515,5,6
517,3,2
520,4,7
522,2,1
523,7,3
524,1,9
526,4,9
527,0,1
528,4,1
534,5,3
535,5,0
537,7,4
538,2,6
542,5,3
544,2,3
546,8,9
547,1,9
549,4,1
555,0,9
559,2,7
561,1,8
564,0,8
569,5,6
570,7,3
573,5,3
575,7,6
576,1,2
577,9,1
581,4,1
584,8,2
589,7,9
590,1,8
593,1,9
598,0,8
599,1,5
603,3,1
604,0,2
605,0,6
606,1,8
607,5,3
608,0,2
610,8,2
611,7,3
614,0,9
615,9,3
616,4,7
618,3,5
620,6,1
624,5,3
627,8,1
628,0,8
631,8,2
633,6,2
634,9,1
636,7,3
638,3,9
639,3,8
640,6,3
643,9,1
646,2,3
647,7,3
648,2,1
649,2,3
652,7,2
655,6,5
656,8,2
657,9,2
659,9,7
660,4,2
663,0,2
665,4,3
668,9,1
669,4,3
670,5,2
671,7,5
673,2,7
674,4,2
675,5,3
677,4,6
678,3,6
680,6,1
681,5,3
686,5,7
688,7,3
693,4,6
697,5,1
700,0,9
701,2,6
702,3,6
704,8,9
706,9,1
707,8,0
709,2,6
710,6,2
711,4,0
712,4,3
714,1,2
723,8,4
724,2,6
725,4,6
726,5,3
727,7,3
728,6,2
729,5,3
732,5,3
733,0,2
734,5,9
736,8,9
742,2,5
747,1,2
750,5,3
754,7,3
758,4,6
759,7,4
760,7,1
767,5,7
768,9,1
769,9,1
775,2,7
776,3,6
778,2,6
782,0,5
783,0,3
784,5,3
785,3,7
787,2,8
788,3,9
790,2,5
792,3,6
795,8,2
797,7,3
798,9,6
802,2,6
803,2,3
804,2,3
808,2,8
810,2,9
812,0,8
814,5,9
815,1,9
816,4,8
817,5,3
820,2,5
821,7,1
828,9,1
831,4,6
832,2,6
833,1,8
841,1,2
842,7,9
844,4,3
845,3,5
846,3,9
847,7,9
850,3,6
851,5,3
853,5,1
860,8,1
861,3,0
862,6,2
864,2,5
867,9,2
868,4,9
872,0,7
874,1,9
875,5,3
877,9,1
878,3,5
883,9,1
884,9,3
885,2,9
886,9,5
887,4,1
889,2,7
890,9,1
891,8,2
892,8,9
893,1,2
894,5,3
899,6,2
904,4,5
905,0,4
906,0,2
908,5,3
909,8,2
915,9,1
918,5,3
919,5,3
921,6,3
922,3,7
923,6,3
926,7,9
927,0,2
928,5,2
932,5,3
935,6,9
939,4,6
949,3,6
951,4,7
958,8,1
959,4,9
960,6,3
961,6,2
963,2,3
964,9,1
968,7,3
973,7,5
974,0,8
976,4,3
978,1,9
980,1,9
981,5,4
983,0,8
984,5,3
989,0,4
992,3,5
993,5,9
995,3,5
996,5,6
997,1,2
998,3,0
1002,3,5
1003,2,3
1004,4,6
1005,4,7
1007,4,5
1008,2,6
1009,2,6
1010,3,6
1012,0,2
1013,6,3
1014,8,9
1020,1,9
1022,4,6
1024,2,6
1025,3,6
1026,9,1
1029,1,8
1030,3,7
1032,8,2
1033,5,3
1034,9,1
1035,6,3
1037,1,9
1039,0,8
1040,2,3
1050,2,7
1056,8,1
1058,8,9
1059,3,6
1061,5,3
1066,5,3
1067,2,6
1068,1,2
1069,4,6
1070,3,4
1076,3,5
1077,2,9
1081,5,3
1082,9,2
1084,2,6
1085,6,3
1086,0,8
1087,8,2
1088,5,3
1089,7,3
1090,1,9
1092,8,0
1093,5,6
1096,5,3
1097,0,4
1098,3,6
1100,3,6
1103,1,9
1104,3,1
1105,9,1
1107,2,4
1111,5,3
1116,8,1
1118,7,0
1119,0,8
1120,3,2
1122,2,4
1123,0,2
1124,3,9
1127,3,5
1131,6,5
1133,5,9
1134,5,3
1136,5,6
1137,9,3
1139,2,7
1140,9,1
1142,0,2
1143,4,5
1146,2,9
1147,0,5
1148,4,6
1149,7,5
1150,3,6
1151,8,1
1152,5,7
1156,5,7
1157,5,9
1158,4,1
1161,6,8
1163,2,6
1164,3,6
1166,0,2
1167,7,9
1170,1,9
1172,5,3
1174,8,3
1176,6,5
1180,2,0
1181,8,2
1185,0,9
1186,9,1
1187,0,8
1188,0,3
1189,2,7
1190,9,1
1191,6,4
1192,6,2
1193,5,3
1194,6,3
1196,3,6
1197,7,4
1198,5,3
1202,3,5
1203,4,3
1204,5,3
1208,3,6
1211,0,2
1216,0,9
1223,9,3
1224,5,3
1225,4,6
1226,7,1
1227,0,3
1228,6,3
1233,9,1
1239,8,3
1241,9,3
1242,1,9
1243,0,2
1244,5,9
1247,9,1
1252,3,5
1254,4,8
1258,2,6
1259,6,7
1260,0,1
1264,4,2
1265,3,6
1266,0,1
1268,4,1
1269,4,6
1270,0,8
1271,3,6
1272,5,3
1273,7,3
1274,5,3
1275,7,4
1279,9,3
1289,8,2
1290,9,3
1292,8,7
1295,2,7
1296,0,2
1297,4,1
1298,5,3
1306,0,9
1307,2,9
1310,4,9
1312,4,6
1315,4,6
1317,6,3
1319,0,2
1322,9,6
1324,4,6
1326,9,5
1328,2,7
1334,2,6
1335,0,8
1337,8,9
1338,0,9
1339,4,9
1340,0,7
1346,5,9
1347,4,9
1348,4,5
1349,4,9
1350,4,3
1352,7,4
1353,9,1
1355,5,3
1356,1,2
1357,8,1
1358,3,6
1359,2,9
1364,1,9
1365,7,3
1368,3,1
1370,8,1
1372,2,3
1373,4,7
1374,6,3
1376,0,2
1377,1,4
1380,1,8
1382,0,8
1384,9,5
1385,4,2
1387,4,8
1390,9,0
1391,8,1
1397,8,0
1398,8,2
1401,5,9
1402,6,2
1405,3,6
1406,4,9
1407,4,6
1410,1,9
1412,7,5
1413,1,8
1416,8,9
1419,5,3
1421,1,2
1424,0,2
1425,4,6
1428,0,9
1429,8,2
1432,0,2
1434,0,7
1435,4,7
1436,6,2
1438,2,6
1442,7,3
1444,2,4
1447,6,3
1450,4,9
1451,4,9
1457,4,5
1460,5,3
1462,9,1
1469,7,2
1470,0,3
1473,0,4
1474,5,6
1475,2,9
1476,1,9
1478,2,3
1480,8,2
1481,0,7
1482,5,3
1486,5,3
1488,7,3
1489,7,3
1490,7,6
1492,2,3
1496,3,9
1497,2,3
1498,7,4
1501,2,3
1502,1,9
1503,5,3
1507,0,9
1509,4,9
1512,8,1
1513,5,1
1516,4,3
1521,5,3
1522,0,7
1523,2,9
1524,0,8
1525,5,6
1526,4,7
1527,2,6
1530,2,6
1533,2,0
1535,4,6
1536,6,5
1538,5,3
1539,3,1
1540,0,2
1542,2,3
1545,5,9
1547,1,8
1551,1,9
1557,4,3
1560,0,9
1561,7,1
1566,2,3
1567,5,6
1568,3,5
1569,4,3
1570,1,8
1572,9,1
1573,3,6
1577,7,2
1579,6,3
1580,5,3
1582,7,3
1587,9,8
1588,5,6
1590,9,1
1591,5,3
1593,0,8
1598,0,8
1599,1,9
1600,5,6
1602,9,1
1604,1,9
1606,2,5
1610,9,1
1613,6,2
1616,8,2
1619,9,1
1625,3,6
1631,1,9
1634,5,3
1636,5,3
1638,9,1
1640,4,7
1643,8,2
1644,4,6
1650,7,5
1651,1,8
1652,9,1
1654,4,7
1655,3,9
1656,5,6
1659,4,2
1663,4,5
1664,0,8
1666,4,1
1667,4,3
1670,2,8
1671,8,6
1673,8,2
1674,0,5
1675,2,6
1676,2,3
1683,8,9
1684,0,8
1688,8,0
1691,5,3
1693,2,3
1694,1,5
1697,9,2
1698,7,3
1705,2,6
1710,3,7
1714,9,3
1717,5,7
1718,9,3
1719,5,6
1721,8,9
1722,6,0
1723,3,2
1725,9,1
1726,5,8
1727,2,8
1731,1,2
1734,9,1
1737,3,7
1739,4,7
1740,0,1
1744,9,1
1745,2,7
1748,9,2
1751,8,2
1752,2,4
1754,5,3
1755,0,7
1757,0,5
1759,0,8
1764,7,3
1765,9,1
1766,6,0
1767,9,3
1768,2,5
1769,3,4
1771,8,9
1772,3,6
1773,9,2
1779,5,3
1780,5,3
1783,7,3
1786,5,3
1787,2,6
1788,2,4
1790,1,2
1791,4,2
1797,8,0
1802,6,2
1803,3,1
1805,5,9
1809,6,3
1810,5,3
1811,0,1
1812,2,3
1813,4,1
1817,4,6
1818,2,9
1821,8,9
1822,8,2
1827,9,1
1828,7,3
1829,9,2
1832,4,6
1834,3,1
1837,6,3
1839,3,6
1840,7,6
1842,6,3
1844,2,3
1845,3,5
1846,3,1
1847,5,7
1848,5,7
1849,5,3
1850,2,3
1852,2,3
1854,7,4
1856,3,6
1857,7,9
1859,8,9
1860,5,3
1863,4,5
1864,3,6
1865,5,9
1868,9,2
