index,true,pred
0,6,4
4,1,9
6,2,6
8,8,9
9,3,4
12,7,4
17,3,4
18,2,6
19,6,9
21,3,1
26,3,5
28,4,7
30,0,1
33,3,5
35,0,7
36,3,8
37,7,4
39,3,8
42,2,4
47,2,0
48,2,4
51,5,3
55,2,5
56,5,1
59,3,4
61,1,0
64,1,0
65,1,0
70,5,2
72,6,2
79,1,9
80,3,8
83,5,8
84,7,4
90,2,8
95,6,1
97,1,4
99,1,3
111,8,9
112,1,9
113,7,3
117,6,4
121,2,4
123,2,4
134,1,0
137,1,0
138,2,6
140,1,3
142,3,4
145,4,5
150,3,4
151,6,3
157,5,4
158,4,5
159,3,4
160,1,9
162,4,6
163,7,4
166,9,3
169,3,1
172,7,4
173,5,4
174,3,1
176,1,9
181,7,3
182,5,8
183,5,3
186,9,1
191,7,8
195,5,3
196,2,4
197,3,4
198,5,3
201,1,0
203,3,5
206,1,0
207,3,8
211,7,3
214,9,3
215,5,3
217,5,4
218,2,5
219,9,8
223,0,4
224,6,4
226,1,0
229,3,8
230,7,9
232,6,4
235,6,4
236,1,9
237,7,4
242,6,4
246,8,4
248,6,8
249,6,8
251,3,4
253,3,8
256,7,4
260,5,4
262,1,8
265,9,3
266,3,6
270,9,8
271,2,4
276,0,4
277,5,3
278,9,1
279,0,3
281,2,6
283,2,7
286,6,4
287,3,8
288,2,4
293,0,5
295,9,1
296,4,0
300,2,5
302,1,0
303,2,0
304,1,8
307,9,8
310,4,8
312,1,0
314,3,4
320,7,4
321,7,6
322,9,1
324,5,8
325,1,8
327,6,3
331,3,8
332,0,9
334,3,4
335,2,5
336,4,6
337,5,6
338,7,0
343,4,2
345,4,6
348,0,4
349,0,6
350,6,4
356,2,1
357,9,1
358,2,4
359,5,4
361,6,4
362,7,4
365,8,9
368,6,4
369,9,1
370,3,1
373,0,6
375,1,9
376,0,9
377,3,5
382,7,2
384,3,2
385,9,0
386,7,3
388,7,8
392,0,4
393,1,9
395,3,8
397,8,9
401,0,8
402,2,8
403,2,4
404,0,9
407,0,9
408,9,3
409,6,2
411,2,3
413,7,4
415,0,9
417,0,4
421,2,8
422,7,1
426,5,3
427,1,0
428,9,3
429,4,2
431,5,4
432,1,0
433,7,8
438,9,8
439,0,6
440,7,4
443,9,4
445,3,4
446,3,4
448,0,8
450,5,4
451,6,8
453,0,9
454,1,3
459,8,4
461,1,9
466,1,9
469,7,4
470,7,4
471,5,3
477,4,6
478,7,4
482,1,9
483,2,6
486,1,0
489,4,8
492,7,3
493,1,3
496,8,4
498,1,0
505,4,9
509,8,0
514,7,3
515,5,8
517,3,8
519,8,0
522,2,7
524,1,8
525,6,1
526,4,1
530,9,8
535,5,7
537,7,4
538,2,8
539,2,4
540,2,6
544,2,3
545,7,4
547,1,9
548,3,5
550,3,4
555,0,9
556,6,8
561,1,6
563,4,3
569,5,4
573,5,7
581,4,2
583,3,8
584,8,1
585,8,0
588,6,4
590,1,3
591,6,8
597,3,8
598,0,4
599,1,9
603,3,4
604,0,8
605,0,6
606,1,8
607,5,3
608,0,2
610,8,9
611,7,5
618,3,8
626,0,4
629,3,7
633,6,4
634,9,8
636,7,3
637,0,4
638,3,4
639,3,0
646,2,8
647,7,3
652,7,2
654,7,4
656,8,2
659,9,8
660,4,1
664,9,1
666,9,3
667,6,8
668,9,1
673,2,6
675,5,7
680,6,5
681,5,2
683,9,1
685,3,4
688,7,3
691,3,1
693,4,1
694,0,9
697,5,7
699,1,0
700,0,9
701,2,6
702,3,4
703,9,3
708,0,4
710,6,2
715,8,0
716,8,4
717,3,4
718,6,4
722,7,9
723,8,4
724,2,4
726,5,1
727,7,4
729,5,7
730,3,4
733,0,2
734,5,3
736,8,4
743,1,9
748,0,4
751,5,3
752,0,9
753,1,0
754,7,3
755,6,3
756,9,8
761,1,9
767,5,8
768,9,8
769,9,4
774,3,4
775,2,5
776,3,8
777,8,0
778,2,6
782,0,9
783,0,1
784,5,4
785,3,5
790,2,0
792,3,8
795,8,1
796,2,0
797,7,8
799,0,4
800,2,0
801,3,6
802,2,6
803,2,1
804,2,4
805,3,1
808,2,4
809,3,8
812,0,1
813,5,1
814,5,8
816,4,8
817,5,4
819,6,4
820,2,4
824,7,0
828,9,1
829,2,4
830,2,8
835,1,2
841,1,0
843,0,3
847,7,3
850,3,8
851,5,8
852,5,8
853,5,4
855,1,3
858,7,4
859,8,0
861,3,1
862,6,0
864,2,6
865,3,4
866,0,9
869,3,5
870,8,0
872,0,8
873,1,3
875,5,3
879,1,3
880,8,1
882,3,4
884,9,3
885,2,0
886,9,1
887,4,2
889,2,0
893,1,9
904,4,3
907,2,6
909,8,0
910,2,4
911,0,4
912,2,8
918,5,8
919,5,8
927,0,1
928,5,4
929,6,1
931,6,4
932,5,4
936,1,9
937,6,4
938,0,9
941,3,5
944,5,7
946,4,9
948,7,4
949,3,6
955,3,4
958,8,1
961,6,4
962,1,9
965,0,8
967,8,0
978,1,3
981,5,4
983,0,9
984,5,4
986,2,4
988,5,8
992,3,6
993,5,4
995,3,1
997,1,2
998,3,0
1004,4,5
1008,2,4
1009,2,0
1010,3,5
1011,8,0
1012,0,6
1013,6,5
1014,8,3
1022,4,8
1023,6,1
1024,2,4
1025,3,6
1026,9,8
1028,9,8
1030,3,8
1032,8,0
1033,5,8
1034,9,8
1037,1,9
1040,2,3
1041,3,5
1042,7,1
1044,0,9
1045,9,1
1046,7,4
1048,3,7
1050,2,4
1053,6,4
1054,7,4
1055,3,4
1056,8,9
1060,8,0
1066,5,0
1067,2,4
1069,4,8
1070,3,4
1074,3,5
1076,3,5
1077,2,3
1079,1,9
1081,5,7
1084,2,0
1085,6,4
1086,0,4
1087,8,2
1088,5,3
1089,7,9
1092,8,0
1094,7,4
1095,1,0
1097,0,4
1098,3,8
1100,3,4
1101,6,4
1103,1,9
1104,3,5
1107,2,7
1108,2,8
1109,3,4
1110,2,8
1111,5,8
1113,7,5
1114,9,8
1116,8,9
1118,7,4
1119,0,4
1120,3,4
1121,3,4
1122,2,4
1124,3,4
1131,6,1
1134,5,8
1136,5,4
1144,0,6
1145,1,9
1146,2,4
1150,3,8
1154,6,4
1156,5,8
1157,5,3
1160,3,5
1164,3,1
1165,7,8
1166,0,4
1168,0,3
1170,1,0
1171,9,8
1173,7,4
1174,8,4
1177,8,0
1187,0,4
1189,2,8
1196,3,8
1197,7,6
1199,5,8
1201,9,8
1202,3,4
1208,3,8
1209,2,4
1210,6,4
1213,9,8
1215,7,1
1216,0,8
1218,7,4
1219,2,0
1222,6,8
1224,5,3
1227,0,2
1228,6,8
1232,9,1
1234,0,8
1240,1,0
1241,9,0
1244,5,3
1247,9,8
1252,3,4
1253,9,4
1254,4,0
1256,4,2
1257,3,5
1258,2,4
1260,0,9
1261,8,6
1262,9,8
1265,3,4
1266,0,2
1268,4,8
1270,0,4
1271,3,4
1273,7,9
1275,7,4
1276,7,4
1279,9,3
1281,3,8
1282,8,0
1286,3,5
1288,2,0
1293,1,9
1295,2,8
1297,4,5
1299,4,6
1300,8,0
1305,1,9
1306,0,9
1307,2,3
1312,4,7
1316,3,7
1319,0,8
1321,3,4
1322,9,6
1328,2,0
1329,0,9
1330,5,3
1331,5,8
1332,9,3
1338,0,1
1340,0,2
1344,5,1
1346,5,8
1348,4,8
1349,4,7
1350,4,1
1351,3,5
1352,7,4
1356,1,9
1358,3,8
1359,2,5
1360,6,8
1363,3,4
1365,7,8
1370,8,3
1371,6,8
1375,8,0
1376,0,4
1377,1,4
1378,9,4
1380,1,8
1382,0,8
1386,7,3
1388,4,8
1389,1,0
1394,1,0
1395,7,2
1401,5,1
1404,8,0
1405,3,8
1409,2,6
1410,1,8
1411,5,8
1413,1,8
1415,2,5
1417,5,8
1418,9,1
1423,5,8
1424,0,6
1425,4,6
1426,3,1
1428,0,4
1430,2,4
1434,0,4
1436,6,4
1440,2,4
1442,7,3
1444,2,8
1447,6,9
1448,1,9
1449,3,4
1458,2,4
1460,5,2
1461,3,4
1466,0,2
1469,7,4
1470,0,1
1476,1,9
1480,8,4
1481,0,7
1482,5,3
1486,5,3
1487,3,5
1488,7,6
1489,7,4
1490,7,2
1492,2,0
1494,1,3
1500,2,4
1501,2,8
1507,0,9
1511,3,4
1512,8,9
1513,5,3
1516,4,3
1517,5,1
1519,5,0
1521,5,6
1523,2,4
1526,4,3
1530,2,4
1532,2,3
1533,2,0
1535,4,6
1538,5,3
1539,3,8
1541,1,0
1542,2,3
1546,3,8
1547,1,4
1548,1,0
1549,7,3
1550,6,4
1552,6,8
1553,3,8
1554,3,8
1555,3,4
1557,4,8
1561,7,9
1562,7,9
1566,2,5
1573,3,4
1576,2,4
1577,7,6
1578,1,9
1580,5,4
1582,7,8
1586,1,8
1589,0,8
1591,5,4
1593,0,8
1598,0,1
1600,5,8
1606,2,4
1608,3,4
1610,9,3
1611,1,9
1612,9,4
1616,8,0
1618,5,8
1625,3,8
1626,0,9
1634,5,3
1638,9,8
1641,2,3
1647,5,0
1648,9,8
1649,8,0
1652,9,1
1653,5,2
1654,4,7
1656,5,8
1657,4,7
1658,3,5
1659,4,1
1661,5,3
1662,5,1
1666,4,6
1667,4,7
1668,0,9
1670,2,4
1671,8,6
1674,0,8
1676,2,6
1678,6,4
1682,9,0
1684,0,4
1690,6,4
1694,1,3
1698,7,8
1700,3,4
1704,4,6
1710,3,7
1711,0,4
1714,9,3
1716,7,4
1718,9,8
1719,5,8
1720,8,0
1723,3,4
1724,1,0
1726,5,8
1731,1,9
1733,6,8
1735,3,4
1736,1,0
1737,3,8
1739,4,0
1740,0,8
1742,7,3
1745,2,7
1748,9,1
1752,2,4
1755,0,8
1758,7,1
1760,6,4
1762,4,8
1764,7,3
1765,9,8
1767,9,1
1768,2,4
1769,3,5
1771,8,9
1772,3,8
1773,9,8
1776,7,4
1778,3,2
1779,5,6
1781,1,0
1783,7,1
1785,3,8
1786,5,3
1787,2,0
1788,2,4
1791,4,2
1792,2,8
1793,2,6
1797,8,0
1798,2,4
1803,3,4
1805,5,3
1806,7,4
1810,5,4
1811,0,4
1813,4,8
1814,4,7
1815,3,5
1819,6,3
1820,1,9
1821,8,9
1822,8,9
1827,9,1
1834,3,5
1836,6,3
1839,3,4
1842,6,4
1843,8,6
1844,2,4
1845,3,4
1846,3,5
1854,7,4
1857,7,8
1859,8,1
1860,5,4
1864,3,6
1869,1,0
1874,6,4
1875,5,4
1876,6,4
1877,8,4
1883,2,8
1884,2,8
1892,3,4
1894,7,4
1895,3,8
1896,7,4
1899,7,8
1903,4,0
1908,7,3
1916,3,8
1917,6,4
1921,2,4
1922,5,4
1924,8,0
1929,2,4
1933,6,8
1934,4,8
1935,0,1
1943,5,4
1945,7,9
1946,1,9
1947,9,4
1949,5,4
1951,3,5
1958,3,4
1960,0,9
1961,3,4
1962,3,4
1963,3,4
1964,8,0
1965,3,8
1966,3,4
1967,8,3
1970,8,0
1971,2,4
1977,0,6
1980,0,4
1983,5,4
1984,4,3
1988,0,8
1993,5,8
1995,2,6
1998,5,3
1999,0,9
2000,7,4
2001,9,3
2002,9,5
2004,2,6
2005,1,0
2006,0,3
2007,2,5
2008,7,6
2009,5,7
2011,3,4
2013,5,3
2014,0,9
2018,8,0
2019,6,4
2020,9,1
2022,7,4
2025,3,7
2028,5,8
2033,2,6
2037,1,0
2039,1,9
2041,2,4
2045,7,3
2047,9,8
2048,3,5
2049,7,3
2051,3,1
2054,5,8
2057,3,6
2058,9,8
2060,0,3
2062,2,4
2066,0,2
2069,4,6
2074,7,4
2076,2,6
2079,2,8
2080,2,7
2083,3,4
2089,5,1
2091,2,4
2092,3,8
2093,2,8
2097,9,8
2098,2,4
2099,6,8
2101,1,8
2102,7,3
2103,7,4
2104,5,8
2108,5,4
2110,8,0
2113,7,4
2114,2,4
2115,6,8
2119,7,3
2120,5,3
2122,4,7
2124,6,4
2126,2,4
2128,8,0
2130,3,4
2132,3,8
2133,2,4
2137,3,8
2144,4,6
2147,5,8
2151,7,4
2153,1,0
2154,3,4
2158,9,3
2160,8,0
2162,3,8
2163,2,4
2164,3,6
2165,3,4
2167,5,4
2168,3,8
2170,9,8
2174,3,4
2177,2,4
2181,3,5
2182,5,7
2183,5,3
2188,5,7
2189,0,1
2191,2,4
2193,2,4
2194,5,3
2197,3,4
2198,3,9
2201,7,9
2204,1,9
2205,2,0
2206,9,8
2207,7,4
2211,7,3
2215,9,3
2217,2,9
2221,8,0
2222,6,4
2224,2,6
2227,1,9
2233,0,2
2246,5,8
2248,0,2
2249,1,3
2255,8,3
2256,7,4
2258,0,7
2260,5,4
2265,8,0
2266,5,4
2269,2,5
2270,3,8
2272,8,0
2273,9,5
2275,7,4
2277,0,2
2278,7,4
2279,3,8
2284,8,0
2286,1,9
2287,0,1
2292,5,8
2303,9,1
2306,1,8
2307,3,5
2308,9,1
2310,6,4
2311,7,3
2312,3,8
2315,2,6
2318,1,0
2322,0,2
2324,3,4
2326,3,8
2327,4,5
2335,5,7
2337,3,5
2339,1,5
2340,2,4
2343,2,8
2345,0,8
2347,9,1
2349,2,6
2356,6,1
2359,3,4
2361,5,4
2370,7,8
2371,5,4
2372,2,8
2374,5,6
2375,3,4
2376,3,8
2377,2,6
2378,2,6
2383,3,8
2384,5,1
2385,4,2
2386,3,0
2387,2,5
2392,7,0
2394,1,0
2396,7,6
2398,5,3
2400,6,4
2404,3,4
2406,3,8
2408,2,8
2409,6,4
2410,5,3
2413,0,7
2414,3,4
2416,5,4
2421,0,6
2423,0,4
2425,3,4
2426,8,0
2427,0,8
2428,1,9
2429,0,8
2432,3,6
2434,8,0
2435,0,6
2436,2,8
2437,9,4
2441,8,0
2443,3,4
2445,1,9
2451,0,7
2452,3,4
2453,0,9
2454,8,0
2456,1,9
2457,5,3
2463,8,9
2466,1,9
2470,2,8
2472,7,3
2474,7,4
2476,2,4
2478,0,4
2481,7,4
2482,5,4
2483,8,0
2484,2,6
2487,8,3
2489,8,9
2491,2,8
2496,1,0
2499,7,4
2501,3,4
2502,7,6
2507,2,6
2511,1,9
2512,0,9
2513,0,8
2514,2,3
2516,5,8
2518,3,8
2521,3,4
2522,5,2
2527,3,4
2529,9,8
2530,3,8
2532,5,8
2533,2,6
2535,2,8
2536,6,1
2538,2,6
2540,2,4
2542,6,8
2543,2,4
2544,4,7
2548,9,8
2550,2,8
2551,9,8
2553,7,4
