index,true,pred
0,6,5
1,9,8
2,9,0
4,1,0
5,1,6
9,3,5
11,7,1
13,2,4
15,9,8
16,9,0
17,3,4
18,2,6
19,6,9
21,3,9
24,2,6
26,3,2
27,5,9
31,9,0
32,1,0
33,3,4
34,4,3
36,3,5
38,3,8
39,3,6
40,5,2
41,2,7
42,2,7
44,1,7
46,1,0
47,2,7
48,2,4
52,7,3
53,9,0
55,2,3
56,5,3
58,4,7
59,3,4
60,1,2
61,1,8
63,2,0
65,1,0
67,9,0
72,6,9
74,3,5
75,1,0
76,9,0
78,3,7
79,1,8
80,3,9
83,5,7
84,7,2
85,7,2
89,4,7
90,2,5
94,1,0
96,1,0
97,1,3
98,4,6
102,9,0
104,6,4
105,1,0
109,9,0
110,9,0
112,1,0
114,7,0
119,1,0
121,2,4
123,2,6
126,1,0
127,9,0
128,5,3
131,7,4
134,1,0
136,1,0
137,1,8
139,8,0
140,1,0
144,2,4
147,9,0
148,5,9
150,3,5
155,8,0
157,5,4
160,1,0
161,8,0
166,9,4
168,1,9
170,8,0
173,5,7
174,3,9
176,1,9
177,5,7
179,0,7
182,5,4
183,5,6
185,0,9
187,6,3
189,0,5
190,8,0
192,8,0
193,8,0
196,2,4
197,3,4
199,0,8
201,1,0
202,9,0
203,3,5
205,9,0
207,3,0
208,9,0
209,6,0
210,6,0
212,1,9
218,2,5
220,0,8
221,8,0
224,6,4
225,9,0
227,1,0
230,7,0
232,6,3
234,6,4
236,1,0
237,7,4
238,1,0
239,5,4
240,8,0
242,6,4
244,8,0
246,8,7
248,6,7
249,6,2
250,1,0
251,3,9
255,1,0
256,7,3
257,1,7
258,3,5
259,8,0
260,5,3
261,1,9
262,1,0
265,9,0
266,3,0
269,9,0
270,9,0
271,2,7
273,9,0
275,1,0
280,8,0
282,1,0
283,2,3
285,5,3
286,6,3
290,8,0
291,8,0
295,9,0
296,4,0
298,6,7
300,2,6
301,1,0
303,2,0
304,1,0
305,5,3
306,9,0
310,4,0
311,1,0
314,3,2
316,9,0
321,7,5
322,9,8
323,1,0
325,1,0
328,8,7
330,1,9
333,3,8
334,3,4
335,2,0
337,5,6
342,3,4
345,4,7
347,6,4
350,6,4
353,8,0
354,1,0
356,2,3
357,9,0
358,2,4
360,9,0
363,4,2
364,1,9
365,8,0
369,9,0
375,1,0
377,3,2
381,4,3
382,7,0
384,3,2
386,7,0
389,1,9
392,0,7
393,1,0
395,3,5
396,1,6
402,2,5
403,2,4
406,9,0
408,9,0
409,6,3
410,8,0
411,2,3
413,7,4
416,3,7
418,8,0
419,9,8
421,2,4
423,2,4
424,5,9
425,2,7
431,5,7
432,1,7
435,4,6
438,9,0
441,8,0
442,8,7
444,9,4
451,6,7
454,1,0
456,8,0
459,8,9
460,8,7
461,1,9
462,5,9
463,2,3
466,1,0
470,7,1
471,5,7
472,9,0
473,6,4
475,8,0
476,3,5
478,7,4
479,3,0
480,9,0
484,4,0
485,8,0
487,8,0
488,6,0
493,1,7
494,3,5
498,1,9
499,7,0
501,8,0
505,4,8
506,1,4
510,2,7
512,9,0
513,2,3
514,7,3
517,3,4
518,8,0
522,2,3
523,7,5
524,1,0
526,4,6
530,9,0
532,6,7
533,2,3
534,5,3
535,5,3
537,7,4
538,2,0
540,2,6
541,9,0
542,5,2
547,1,0
550,3,7
553,9,0
555,0,8
558,2,3
559,2,7
561,1,7
562,8,0
565,1,9
567,8,0
568,1,9
569,5,7
570,7,0
576,1,0
577,9,8
578,1,0
579,9,0
580,8,7
581,4,7
582,7,4
583,3,4
584,8,7
587,6,3
589,7,5
590,1,0
591,6,0
592,8,0
593,1,9
594,9,0
596,8,0
597,3,0
599,1,7
601,8,7
602,8,7
603,3,5
606,1,0
608,0,9
611,7,0
612,9,0
613,9,0
615,9,3
616,4,7
618,3,0
620,6,7
626,0,4
627,8,0
630,2,6
632,4,7
633,6,4
634,9,0
636,7,9
638,3,7
639,3,8
641,7,0
643,9,0
644,1,0
646,2,4
652,7,5
653,5,0
655,6,0
656,8,7
659,9,3
666,9,0
669,4,2
670,5,4
672,9,0
673,2,4
674,4,2
676,1,0
677,4,3
680,6,7
682,6,2
684,3,4
689,2,7
690,1,9
697,5,9
701,2,6
703,9,3
704,8,0
705,4,6
707,8,0
708,0,6
710,6,7
711,4,3
712,4,7
714,1,0
715,8,0
721,6,2
724,2,6
727,7,4
732,5,3
736,8,7
737,2,0
738,6,2
739,7,4
741,8,0
742,2,4
743,1,0
744,7,4
745,6,4
749,9,0
751,5,0
753,1,9
754,7,0
755,6,4
756,9,0
760,7,3
761,1,0
762,5,4
763,9,0
766,8,0
767,5,3
768,9,8
769,9,0
770,6,3
772,1,0
775,2,7
778,2,4
781,6,5
785,3,7
787,2,8
788,3,0
789,7,3
790,2,0
791,9,0
792,3,7
794,7,1
796,2,0
797,7,2
801,3,9
802,2,0
804,2,3
805,3,7
806,3,7
807,6,3
808,2,0
809,3,5
810,2,5
811,8,0
813,5,3
814,5,7
815,1,0
816,4,0
817,5,4
819,6,9
820,2,3
821,7,9
823,1,0
827,2,5
828,9,0
829,2,7
832,2,5
835,1,4
841,1,9
842,7,3
844,4,7
845,3,8
846,3,7
847,7,3
848,1,9
849,2,4
850,3,4
851,5,7
853,5,9
855,1,0
857,3,5
861,3,5
