index,true,pred
1,9,0
3,4,6
4,1,9
5,1,9
6,2,6
10,4,6
17,3,5
18,2,3
19,6,5
24,2,9
26,3,5
27,5,9
28,4,7
29,0,5
34,4,5
35,0,9
36,3,4
38,3,8
40,5,0
41,2,5
42,2,5
44,1,9
49,0,3
51,5,9
52,7,4
53,9,6
55,2,9
56,5,3
57,2,4
58,4,5
59,3,9
60,1,9
61,1,9
64,1,9
65,1,9
66,4,2
68,7,1
72,6,9
75,1,9
79,1,5
80,3,5
82,4,3
83,5,7
84,7,3
86,4,7
88,9,1
89,4,3
90,2,5
94,1,9
97,1,6
98,4,6
100,8,5
107,5,3
110,9,8
112,1,9
116,0,5
119,1,9
123,2,0
125,6,3
127,9,1
128,5,3
129,0,2
131,7,9
132,6,3
136,1,9
137,1,0
138,2,5
140,1,9
141,3,4
144,2,4
145,4,7
148,5,9
150,3,5
151,6,1
154,6,7
156,5,3
157,5,3
158,4,7
159,3,9
160,1,9
162,4,1
163,7,9
166,9,1
170,8,9
174,3,9
175,4,7
176,1,9
177,5,2
179,0,9
182,5,3
183,5,0
184,1,6
185,0,7
189,0,9
191,7,3
192,8,0
193,8,9
195,5,7
198,5,9
201,1,9
207,3,9
209,6,3
212,1,9
215,5,3
221,8,9
223,0,7
224,6,5
226,1,9
227,1,6
229,3,5
230,7,1
232,6,5
233,0,1
236,1,0
238,1,9
239,5,7
241,3,0
248,6,5
250,1,9
251,3,9
255,1,9
257,1,9
261,1,6
268,4,3
271,2,0
272,4,6
277,5,3
280,8,9
282,1,9
283,2,5
284,0,5
286,6,5
288,2,4
294,7,5
296,4,0
297,5,3
298,6,7
299,4,3
300,2,5
301,1,5
303,2,0
307,9,7
311,1,9
312,1,9
314,3,5
315,3,0
321,7,8
324,5,3
327,6,5
331,3,5
333,3,4
334,3,1
335,2,5
336,4,6
337,5,3
338,7,0
339,5,7
340,9,1
342,3,6
343,4,7
345,4,5
346,4,6
349,0,3
351,6,9
352,0,5
356,2,6
357,9,1
358,2,7
361,6,5
364,1,9
366,7,3
367,3,5
368,6,2
369,9,1
374,5,3
375,1,9
377,3,5
378,4,3
380,5,6
381,4,5
382,7,0
384,3,0
388,7,4
392,0,5
393,1,0
