index,true,pred
1,9,1
3,4,6
6,2,1
10,4,6
12,7,5
13,2,5
15,9,8
16,9,1
17,3,6
21,3,5
24,2,5
27,5,3
28,4,5
29,0,1
31,9,1
33,3,6
35,0,5
39,3,6
42,2,4
47,2,0
49,0,5
50,9,0
52,7,1
53,9,1
57,2,4
59,3,1
63,2,8
65,1,3
70,5,0
73,7,4
74,3,6
76,9,1
78,3,7
79,1,8
81,5,3
82,4,6
83,5,2
84,7,4
85,7,6
87,7,4
90,2,5
99,1,3
102,9,5
107,5,3
109,9,1
110,9,1
111,8,0
113,7,1
114,7,5
116,0,3
118,9,1
121,2,3
123,2,0
127,9,3
129,0,8
131,7,5
137,1,3
139,8,3
146,9,6
147,9,5
150,3,6
151,6,8
154,6,5
156,5,6
157,5,6
158,4,1
159,3,5
161,8,3
162,4,6
166,9,1
167,5,6
168,1,0
171,2,3
173,5,3
179,0,3
181,7,3
182,5,3
183,5,3
185,0,3
188,9,1
189,0,7
194,2,0
195,5,3
197,3,6
199,0,8
202,9,3
203,3,5
204,6,4
206,1,9
207,3,6
211,7,3
217,5,3
218,2,5
223,0,9
225,9,1
230,7,1
231,6,1
233,0,1
237,7,4
241,3,6
251,3,5
253,3,2
259,8,0
260,5,3
262,1,3
265,9,3
269,9,1
270,9,3
273,9,1
275,1,0
276,0,8
281,2,0
283,2,3
284,0,8
287,3,6
288,2,4
290,8,1
294,7,2
296,4,1
297,5,6
300,2,6
302,1,0
303,2,6
305,5,7
306,9,1
307,9,1
310,4,2
313,6,1
316,9,1
318,7,5
319,9,1
320,7,4
322,9,1
323,1,3
324,5,6
332,0,1
334,3,5
335,2,3
336,4,6
337,5,6
338,7,3
340,9,1
342,3,6
344,0,8
346,4,2
352,0,8
356,2,3
358,2,1
359,5,3
361,6,3
366,7,5
368,6,3
369,9,1
370,3,5
371,0,1
374,5,3
377,3,6
378,4,7
381,4,5
387,6,4
389,1,6
391,7,1
392,0,8
393,1,3
395,3,5
398,4,6
399,4,6
401,0,1
403,2,6
404,0,8
406,9,1
408,9,1
411,2,1
415,0,8
416,3,5
419,9,1
421,2,6
429,4,6
431,5,7
432,1,0
434,4,6
435,4,5
437,6,3
438,9,0
440,7,6
441,8,0
443,9,1
444,9,3
445,3,6
446,3,6
450,5,8
453,0,1
455,0,8
458,4,3
467,0,9
471,5,7
473,6,4
474,2,3
478,7,6
481,0,5
482,1,3
490,4,8
491,5,6
492,7,1
498,1,3
501,8,1
502,2,7
504,0,3
505,4,1
510,2,7
511,9,5
512,9,1
517,3,5
521,4,6
523,7,2
526,4,7
527,0,3
528,4,2
531,7,2
533,2,4
541,9,1
542,5,3
544,2,3
545,7,4
546,8,1
548,3,1
549,4,0
553,9,3
559,2,7
561,1,6
569,5,3
570,7,1
575,7,5
577,9,1
579,9,1
580,8,9
583,3,4
585,8,0
594,9,1
597,3,6
600,0,1
603,3,8
604,0,8
605,0,6
607,5,3
612,9,1
613,9,1
614,0,1
615,9,5
616,4,7
617,1,9
626,0,3
627,8,1
628,0,3
630,2,0
635,9,6
641,7,5
642,4,6
643,9,1
646,2,3
647,7,6
648,2,0
652,7,6
653,5,3
659,9,5
660,4,8
661,4,6
662,7,4
665,4,3
666,9,3
669,4,2
670,5,2
671,7,5
672,9,1
673,2,6
674,4,6
675,5,6
676,1,3
678,3,6
679,9,1
680,6,1
681,5,6
683,9,1
684,3,5
685,3,6
694,0,1
698,0,8
699,1,0
700,0,1
701,2,4
703,9,3
704,8,3
705,4,2
706,9,1
707,8,3
708,0,5
709,2,0
711,4,2
712,4,7
713,0,3
715,8,0
718,6,1
720,6,2
721,6,2
722,7,2
724,2,3
726,5,6
728,6,2
729,5,6
730,3,6
732,5,6
734,5,3
735,0,3
739,7,6
744,7,4
745,6,2
746,7,2
749,9,1
752,0,1
754,7,5
755,6,5
758,4,6
760,7,5
761,1,3
763,9,1
764,4,6
767,5,3
769,9,5
773,8,1
778,2,4
779,2,4
785,3,5
787,2,0
791,9,1
792,3,6
796,2,0
797,7,5
798,9,2
800,2,0
801,3,5
803,2,5
805,3,5
806,3,7
808,2,0
809,3,5
812,0,9
813,5,1
814,5,7
816,4,0
817,5,6
819,6,5
820,2,6
821,7,6
824,7,2
826,8,6
828,9,1
829,2,4
831,4,6
832,2,6
842,7,5
843,0,5
844,4,7
845,3,7
846,3,5
847,7,3
849,2,4
851,5,3
857,3,5
858,7,3
860,8,3
861,3,6
862,6,8
864,2,3
865,3,4
866,0,1
867,9,3
868,4,5
876,4,3
878,3,5
882,3,5
883,9,1
884,9,2
886,9,1
888,8,1
890,9,1
904,4,3
911,0,2
912,2,5
915,9,5
917,1,9
918,5,3
926,7,5
927,0,6
929,6,8
930,4,7
932,5,6
933,2,4
934,4,2
938,0,8
940,0,1
946,4,1
948,7,5
949,3,6
956,7,5
