index,true,pred
3,3,0
5,2,0
7,2,4
25,3,4
27,2,4
45,2,6
47,3,0
53,2,6
55,6,0
56,6,0
65,2,0
77,6,0
108,7,5
113,6,4
125,2,4
127,6,0
135,2,6
142,7,9
147,2,4
151,1,4
157,6,0
159,2,6
164,6,0
168,6,0
169,0,6
181,4,6
199,2,0
204,3,0
206,6,0
215,3,4
221,7,9
226,6,0
228,2,6
231,2,6
232,6,0
234,2,0
242,4,6
243,1,4
245,6,0
249,7,9
252,6,0
253,2,4
256,6,0
260,2,6
271,2,4
273,2,4
276,2,0
280,6,0
281,2,0
287,8,0
289,8,0
292,6,0
312,4,0
316,6,0
318,3,0
327,3,0
328,2,0
339,4,3
346,6,0
350,2,0
353,6,0
355,7,9
367,6,0
398,2,6
405,2,4
410,6,0
416,2,4
422,2,0
428,2,4
462,2,4
464,4,6
472,7,5
481,4,6
484,2,0
495,6,0
499,6,0
501,2,6
502,6,4
506,6,0
507,2,0
508,3,4
523,6,0
526,6,0
545,2,4
546,2,4
549,6,0
550,3,0
571,3,0
574,2,6
575,7,5
580,2,6
595,3,0
609,3,0
612,4,6
616,2,6
617,2,0
630,8,4
635,7,9
637,2,6
649,3,4
664,2,6
672,4,6
684,2,4
688,6,4
696,2,4
701,3,4
707,2,4
721,8,4
725,3,0
733,4,6
742,2,0
748,6,0
749,2,6
755,2,6
756,3,0
762,6,0
766,6,4
767,2,4
785,7,9
793,2,6
797,6,0
801,8,0
819,7,9
820,6,0
840,2,6
855,2,6
863,3,4
865,1,0
871,3,0
875,6,4
881,6,0
891,2,0
897,1,4
898,2,6
904,7,9
906,6,0
912,4,6
915,2,6
931,2,0
937,7,5
939,2,4
948,3,4
955,2,0
981,2,4
985,2,6
1002,2,0
1009,6,4
1022,2,4
1032,4,6
1047,2,0
1048,8,4
1054,2,0
1061,2,0
1064,3,6
1068,2,0
1072,2,0
1074,6,0
1078,6,0
1081,2,6
1087,6,4
1092,6,0
1093,3,0
1100,2,6
1101,6,0
1106,7,9
1109,2,4
1112,6,0
1119,6,0
1122,2,6
1123,7,9
1124,2,4
1126,7,9
1128,2,6
1130,3,0
1143,2,0
1147,6,0
1150,3,4
1165,6,0
1174,2,4
1176,2,4
1182,6,0
1186,7,9
1188,2,4
1200,6,0
1206,2,4
1215,2,6
1216,6,0
1229,2,4
1230,2,4
1244,2,0
1247,7,9
1251,6,0
1252,2,4
1257,2,6
1261,2,6
1262,4,6
1263,2,6
1266,6,0
1267,2,6
1279,2,6
1287,6,0
1292,2,4
1304,3,0
1306,2,4
1309,7,9
1316,4,6
1326,3,4
1338,4,6
1353,6,0
1355,4,6
1358,2,6
1361,3,4
1363,4,6
1369,3,4
1371,2,4
1372,2,4
1380,2,6
1382,8,0
1386,2,6
1388,6,0
1389,2,6
1392,7,9
1393,2,0
1404,2,6
1406,3,0
1409,2,6
1411,7,5
1419,6,0
1428,2,0
1432,4,6
1433,2,6
1438,6,0
1442,2,4
1445,3,4
1448,1,4
1450,3,4
1456,2,4
1459,3,4
1461,3,0
1462,3,4
1472,6,0
1492,2,6
1495,6,0
1496,3,0
1498,2,0
1501,7,9
1515,2,6
1533,2,6
1545,2,0
1561,3,0
1585,6,0
1588,2,0
1594,2,4
1595,2,0
1600,3,0
1610,3,0
1615,2,0
1626,6,0
1633,2,6
1642,6,0
1644,8,4
1649,2,0
1650,2,0
1651,2,4
1660,4,6
1674,3,6
1683,3,4
1687,6,4
1690,7,9
1695,3,0
1702,2,4
1718,6,0
1721,2,6
1722,6,4
1752,2,0
1760,2,6
1761,1,0
1764,3,4
1778,2,6
1782,7,9
1789,2,0
1790,6,0
1796,6,8
1808,2,6
1811,7,9
1813,6,0
1823,2,4
1834,2,0
1838,4,6
1840,6,0
1849,6,0
1851,2,0
1853,4,6
1854,2,6
1856,2,6
1858,1,4
1862,6,0
1863,6,0
1864,2,4
1865,2,4
1869,7,9
1872,7,9
1874,8,4
1878,1,3
1881,2,6
1896,7,5
1899,7,9
1908,7,9
1913,2,4
1928,2,4
1932,6,4
1933,2,6
1935,6,0
1938,6,0
1954,7,5
1963,2,0
1968,2,6
1969,6,0
1976,6,0
1979,6,0
1982,8,4
1994,2,4
2008,2,6
2009,3,4
2012,6,0
2018,2,0
2025,2,6
2029,7,9
2033,4,6
2034,3,0
2037,6,0
2040,6,0
2047,7,5
2050,4,6
2052,0,4
2061,2,0
2065,2,6
2069,4,6
2074,2,0
2077,2,6
2078,6,0
2083,6,0
2086,2,6
2087,3,0
2088,2,4
2108,2,4
2110,4,6
2111,7,9
2112,6,0
2116,2,0
2122,6,4
2131,6,0
2132,3,4
2140,4,6
2144,6,0
2149,2,4
2154,2,0
2162,4,0
2168,2,6
2170,2,6
2172,2,4
2173,2,4
2175,2,6
2193,3,4
2201,2,6
2202,6,0
2203,8,4
2211,2,4
2217,3,0
2223,2,0
2236,6,0
2239,2,0
2248,6,0
2257,3,0
2259,2,4
2264,4,6
2267,6,0
2276,2,4
2283,7,9
2298,8,0
2301,4,0
2329,2,6
2332,2,6
2336,3,0
2337,3,4
2339,4,6
2340,2,0
2354,2,0
2371,2,4
2385,7,9
2397,2,4
2404,3,4
2405,3,0
2408,3,0
2409,6,0
2414,2,6
2417,2,4
2429,2,6
2433,6,0
2441,2,4
2446,6,0
2450,7,9
2451,4,6
2454,2,3
2464,4,0
2468,6,3
2477,7,9
2478,3,0
2483,2,4
2490,4,6
2492,6,0
2505,2,0
2507,6,0
2519,4,6
2529,4,6
2543,3,6
2548,2,6
2550,4,6
2560,6,0
2562,2,3
2563,2,0
2566,7,9
2571,7,9
2573,3,4
2575,2,6
2584,2,0
2595,2,4
2600,6,0
2611,6,0
2620,2,4
2623,3,0
2626,3,4
2649,2,0
2655,6,0
2657,2,0
2658,6,0
2661,3,4
2672,6,4
2676,1,0
2678,2,0
2683,1,4
2685,4,6
2702,2,6
2708,6,0
2716,6,0
2720,1,4
2732,2,6
2733,2,6
2738,8,4
2743,4,0
2754,2,4
2767,7,9
2770,2,0
2774,6,0
2775,6,4
2783,2,6
2786,2,4
2799,1,3
2809,0,4
2814,6,4
2817,3,4
2822,4,6
2826,7,9
2827,2,4
2829,3,4
2830,2,4
2843,6,0
2850,6,0
2860,4,6
2866,3,4
2867,3,4
2869,7,9
2893,6,0
2905,2,4
2912,2,6
2913,2,0
2918,3,0
2929,2,6
2930,4,6
2940,6,0
2948,7,9
2951,6,0
2953,6,0
2955,2,6
2958,2,4
2963,2,4
2966,3,0
2978,6,0
2983,4,6
2985,6,0
2987,6,4
2991,7,5
3001,3,0
3002,2,0
3004,2,6
3006,6,0
3010,2,4
3017,2,6
3033,2,6
3043,6,0
3054,4,6
3074,2,4
3087,6,0
3091,2,6
3094,4,6
3104,4,6
3105,2,6
3111,2,0
3117,3,0
3119,2,0
3122,7,9
3124,2,4
3141,8,4
3143,2,4
3148,4,6
3166,2,6
3167,2,0
3170,6,0
3186,4,6
3191,6,0
3193,7,9
3200,3,4
3202,6,0
3208,2,6
3214,2,0
3218,2,4
3219,0,4
3224,4,0
3226,2,4
3239,7,5
3240,6,0
3249,2,0
3255,2,4
3264,6,4
3265,2,0
3266,2,4
3267,6,0
3270,6,0
3271,2,6
3277,2,6
3288,2,6
3293,6,0
3294,6,0
3298,6,0
3302,4,6
3311,3,0
3313,2,0
3314,4,6
3336,6,0
3337,7,9
3343,8,4
3356,6,0
3357,6,4
3366,6,0
3370,2,0
3374,2,0
3376,2,4
3388,2,6
3391,2,4
3396,2,4
3404,2,4
3405,0,4
3413,6,0
3415,2,4
3424,6,4
3431,7,9
3439,6,0
3451,2,4
3453,6,0
3458,7,9
3480,6,0
3487,3,4
3496,3,0
3501,2,0
3502,2,4
3508,3,0
3509,2,0
3512,0,3
3517,7,5
3518,2,4
3519,2,4
3525,2,0
3526,2,6
3529,6,0
3533,6,0
3540,3,4
3542,2,4
3547,4,2
3554,6,0
3558,2,0
3566,2,4
3569,7,9
3576,6,0
3585,6,0
3590,4,6
3598,2,4
3602,2,6
3609,3,4
3610,2,0
3618,4,0
3625,2,4
3628,2,6
3635,7,9
3645,6,0
3648,6,0
3653,2,0
3654,6,0
3656,6,0
3659,4,6
3660,4,0
3664,8,4
3671,2,0
3685,2,6
3694,2,6
3696,3,0
3697,6,0
3699,2,4
3704,2,4
3706,2,0
3710,2,4
3719,2,4
3726,7,9
3728,6,0
3730,2,6
3731,6,0
3736,2,6
3747,6,0
3749,2,6
3750,2,4
3755,6,0
3756,2,6
3765,2,4
3776,6,0
3783,7,9
3785,8,0
3786,6,0
3787,2,0
3793,2,4
3807,4,6
3821,3,4
