index,true,pred
3,3,0
7,2,4
13,5,7
24,4,2
55,6,0
56,6,0
77,6,0
79,9,5
89,9,7
90,9,7
93,9,7
107,9,7
113,6,3
141,9,7
164,6,0
167,9,7
169,0,4
181,4,6
194,4,2
201,5,7
206,6,0
215,3,4
226,6,0
232,6,0
242,4,6
245,6,0
273,2,4
282,9,7
287,8,3
292,6,0
295,9,7
302,0,3
316,6,3
317,9,7
327,3,0
339,4,3
346,6,0
350,2,3
353,6,3
360,9,7
367,6,0
376,9,7
390,9,7
398,2,3
405,2,4
410,6,0
416,2,4
422,2,0
464,4,6
477,9,7
481,4,6
495,6,0
501,2,6
502,6,4
506,6,0
510,9,7
523,6,0
526,6,0
531,9,7
532,9,7
533,9,7
545,2,4
549,6,0
550,3,0
573,9,7
595,3,0
612,4,6
637,2,6
645,0,3
649,3,4
650,9,7
655,5,7
680,9,7
687,4,3
688,6,0
696,2,4
698,4,2
700,0,3
701,3,4
719,9,7
726,4,3
733,4,6
744,9,7
746,9,7
762,6,0
765,9,7
766,6,0
769,8,7
773,6,8
797,6,3
801,8,0
807,9,7
813,9,7
820,6,0
833,4,6
844,9,7
860,6,2
863,3,4
865,1,3
869,9,7
875,6,0
898,2,3
902,5,7
906,6,0
912,4,6
921,5,7
924,9,7
938,4,3
955,2,3
962,9,7
970,6,2
971,9,5
979,4,2
981,2,3
987,6,7
998,9,7
1009,6,4
1014,6,3
1018,9,7
1022,2,4
1042,9,7
1057,4,3
1060,9,7
1068,2,0
1074,6,0
1081,2,3
1085,5,7
1086,9,7
1091,6,3
1092,6,0
1101,6,0
1110,0,2
1114,9,7
1119,6,0
1140,4,3
1150,3,4
1152,4,6
1165,6,0
1173,9,7
1174,2,3
1200,6,0
1206,2,4
1216,6,0
1232,9,7
1237,9,7
1241,9,7
1257,2,6
1260,2,6
1262,4,6
1277,6,4
1279,2,6
1287,6,0
1292,2,3
1300,4,3
1318,4,2
1321,9,7
1323,8,7
1338,4,2
1353,6,0
1363,4,6
1370,9,7
1382,8,3
1388,6,0
1389,2,3
1393,2,3
1404,2,6
1405,4,6
1419,6,0
1428,2,3
1432,4,6
1438,6,0
1442,2,3
1448,1,3
1456,2,4
1465,9,7
1472,6,0
1473,0,3
1480,9,5
1495,6,0
1519,9,7
1521,6,2
1543,6,2
1555,9,7
1556,9,7
1571,9,7
1585,6,0
1595,2,6
1600,3,0
1613,9,7
1617,4,3
1626,6,0
1629,2,3
1642,6,0
1657,9,7
1660,4,6
1687,6,3
1695,3,0
1705,9,7
1719,9,7
1722,6,2
1726,9,7
1740,9,7
1761,1,0
1777,9,7
1781,5,7
1796,6,8
1813,6,0
1823,2,0
1838,4,6
1839,9,7
1840,6,0
1845,8,7
1847,9,7
1849,6,0
1851,2,6
1853,4,2
1862,6,0
1864,2,4
1876,4,2
1911,9,7
1920,9,7
1926,9,7
1934,4,6
1935,6,3
1943,9,7
1963,2,0
1974,3,0
1976,6,3
1979,6,0
2006,9,7
2012,6,0
2037,6,0
2038,9,7
2040,6,0
2053,4,6
2062,0,6
2068,9,7
2069,4,6
2078,6,0
2082,4,3
2099,0,3
2110,4,3
2112,6,0
2116,2,3
2131,6,0
2135,5,7
2144,6,2
2170,2,6
2172,2,4
2187,4,3
2202,6,0
2211,2,4
2214,6,4
2222,6,2
2223,2,3
2236,6,3
2239,2,6
2252,9,7
2264,4,2
2276,2,4
2279,4,2
2288,9,7
2306,9,7
2329,2,6
2339,4,6
2356,9,7
2394,6,2
2405,3,0
2407,4,2
2414,2,4
2433,6,0
2446,6,0
2451,4,6
2454,2,3
2466,6,3
2468,6,3
2483,2,6
2486,5,7
2490,4,6
2492,6,0
2512,5,7
2519,4,6
2520,4,8
2527,9,7
2529,4,6
2546,9,7
2547,5,7
2548,2,6
2562,2,3
2563,2,0
2575,2,6
2584,2,6
2588,9,7
2600,6,0
2604,4,6
2611,6,0
2623,3,0
2646,6,3
2655,6,0
2657,2,6
2658,6,0
2660,6,3
2667,9,7
2675,9,7
2676,1,3
2683,1,3
2688,9,7
2702,2,3
2708,6,3
2716,6,0
2724,9,7
2740,9,7
2742,9,7
2743,4,0
2747,9,5
2758,9,7
2774,6,3
2775,6,1
2783,2,6
2785,4,2
2787,4,3
2804,9,7
2805,5,7
2827,2,4
2829,3,4
2843,6,0
2850,6,0
2885,4,3
2886,4,3
2889,6,3
2897,9,7
2905,2,3
2930,4,6
2935,4,2
2936,4,6
2940,6,0
2951,6,0
2958,2,4
2966,3,0
2978,6,0
2980,6,2
2982,9,7
2985,6,0
3003,9,7
3004,2,6
3006,6,3
3010,2,4
3011,9,7
3016,4,6
3022,9,7
3033,2,6
3043,6,8
3054,4,3
3087,6,0
3094,4,6
3104,4,2
3111,2,3
3121,9,7
3124,2,4
3144,2,3
3161,9,7
3165,9,7
3170,6,0
3175,6,3
3186,4,3
3195,9,7
3214,2,3
3219,0,3
3232,9,7
3234,6,2
3245,9,7
3261,5,7
3267,6,0
3269,9,7
3270,6,0
3287,9,7
3293,6,3
3294,6,3
3298,6,0
3304,9,7
3321,9,7
3336,6,3
3352,9,7
3356,6,0
3366,6,3
3374,2,3
3376,2,4
3380,4,3
3381,9,7
3391,2,4
3396,2,3
3413,6,0
3415,2,4
3418,9,7
3424,6,3
3439,6,0
3449,9,7
3451,2,4
3453,6,0
3459,4,3
3460,9,7
3464,9,7
3480,6,0
3482,9,7
3483,9,7
3502,2,4
3503,9,7
3512,0,3
3518,2,4
3529,6,0
3533,6,0
3547,4,2
3554,6,0
3566,2,4
3576,6,0
3584,9,7
3591,4,3
3598,2,4
3610,2,3
3618,4,3
3625,2,0
3631,9,7
3639,6,4
3643,9,7
3648,6,0
3650,6,3
3657,6,3
3671,2,0
3673,5,7
3676,9,7
3690,9,7
3694,2,6
3711,0,3
3721,4,3
3728,6,3
3731,6,3
3747,6,0
3760,9,7
3761,0,3
3775,9,7
3776,6,0
3788,9,7
3804,4,3
3807,4,2
3814,9,7
3829,0,3
3833,2,3
3856,2,4
3870,3,0
3871,6,0
3880,2,3
3889,3,0
3895,8,0
3897,3,0
3902,2,4
3904,2,3
3906,0,3
3925,6,0
3927,4,6
3932,8,0
3938,6,0
3944,6,0
3945,6,3
3946,6,0
3951,6,0
3972,6,0
3973,1,3
3976,9,7
3977,5,7
3988,4,6
3997,9,7
4023,6,0
4027,6,3
4031,6,0
4033,6,0
4034,6,0
4035,9,7
4046,6,4
4070,5,7
4071,9,7
4084,2,0
4085,0,6
4088,5,7
4091,4,6
4131,6,3
4135,3,1
4166,4,2
4179,6,0
4208,6,3
4209,9,7
4212,9,7
4219,6,2
4225,6,0
4267,1,0
4269,9,5
4288,2,6
4304,9,7
4306,9,7
4317,2,4
4326,9,7
4341,4,2
4355,2,6
4356,9,7
4372,4,3
4375,2,6
4385,9,7
4416,6,0
4419,9,7
4422,6,3
4424,0,2
4427,9,7
4439,9,7
4450,2,4
4485,9,7
4487,2,6
4506,6,0
4517,6,3
4518,9,7
4526,9,7
4531,6,3
4533,9,7
4542,9,7
4554,4,3
4559,9,7
4587,4,6
4605,9,7
4618,2,3
4628,4,2
4661,9,7
4665,9,7
4671,3,0
4676,2,3
4713,9,7
4741,9,7
4746,9,7
4749,9,7
4759,2,4
4773,6,2
4795,6,0
4804,5,7
4807,4,6
