index,true,pred
1,0,6
2,0,3
4,0,3
10,0,6
17,0,6
24,4,2
26,0,6
34,0,6
48,0,6
61,0,6
64,0,6
66,0,6
67,0,6
68,4,6
101,0,2
149,0,6
154,0,6
160,0,3
169,0,2
171,0,6
176,0,6
180,0,6
181,4,6
182,0,8
186,0,3
187,0,6
188,4,6
191,0,6
194,4,2
202,0,6
204,3,2
207,0,6
215,3,4
219,0,6
222,0,3
225,0,6
228,2,6
237,0,6
242,4,6
263,4,6
269,0,2
272,0,6
273,2,4
287,8,3
302,0,6
304,0,6
321,0,6
325,0,6
329,0,6
331,0,6
338,0,6
339,4,3
350,2,3
372,8,6
377,0,6
383,0,6
392,0,6
398,2,6
405,2,4
415,0,6
416,2,4
438,0,6
444,0,6
445,0,6
448,0,6
473,4,6
481,4,6
487,8,6
489,0,6
493,0,6
501,2,6
504,0,6
519,0,6
524,0,6
530,0,3
535,4,6
545,2,4
550,3,6
557,4,6
564,0,6
565,0,6
591,0,6
592,0,6
595,3,6
600,0,6
601,0,1
609,3,2
612,4,6
615,4,6
637,2,6
639,0,6
640,0,6
641,0,6
645,0,3
649,3,4
662,0,6
665,0,6
672,4,6
678,0,6
687,4,3
698,4,2
700,0,6
707,2,4
712,0,6
716,0,6
732,0,6
733,4,6
741,0,6
745,0,6
771,0,6
780,0,6
789,0,6
791,0,3
801,8,3
808,0,3
812,0,6
815,0,6
816,0,6
823,0,6
825,0,6
829,0,6
830,0,3
833,4,6
837,0,2
839,0,6
849,0,3
858,0,6
860,6,2
863,3,4
878,4,6
880,0,6
893,0,6
905,0,6
910,0,6
912,4,2
938,4,6
942,0,6
950,0,6
955,2,6
965,0,6
967,0,6
970,6,2
972,0,8
979,4,2
1005,0,6
1009,6,4
1013,0,6
1022,2,4
1032,4,6
1041,0,6
1056,0,6
1071,0,3
1073,0,6
1084,0,6
1100,2,6
1103,0,6
1104,0,6
1110,0,2
1128,2,6
1130,3,1
1152,4,6
1158,0,6
1170,0,1
1174,2,4
1175,4,6
1202,0,6
1206,2,6
1218,0,6
1228,0,6
1254,0,6
1257,2,6
1260,2,6
1262,4,6
1264,0,6
1271,4,3
1279,2,6
1288,0,6
1301,0,6
