index,true,pred
7,2,4
11,9,5
24,4,2
55,6,0
56,6,0
169,0,4
181,4,6
194,4,2
204,3,2
206,6,0
211,3,0
215,3,4
242,4,6
245,6,0
259,3,1
273,2,4
292,6,0
297,6,2
311,4,6
318,3,6
327,3,0
339,4,3
346,6,0
350,2,3
353,6,0
374,3,0
402,6,0
405,2,4
410,6,0
416,2,4
433,4,3
463,4,3
464,4,6
473,4,6
495,6,0
501,2,6
502,6,4
506,6,0
523,6,0
526,6,0
549,6,0
550,3,0
557,4,6
571,3,6
595,3,6
609,3,2
612,4,6
637,2,6
640,0,6
645,0,6
672,4,6
687,4,3
688,6,0
698,4,2
700,0,6
707,2,4
733,4,6
756,3,2
766,6,0
801,8,0
820,6,0
833,4,6
860,6,2
863,3,4
878,4,6
912,4,6
938,4,0
970,6,2
971,9,5
993,4,6
1021,4,3
1022,2,4
1032,4,2
1074,6,0
1078,6,0
1087,6,2
1090,4,6
1092,6,0
1093,3,0
1110,0,2
1119,6,0
1130,3,1
1140,4,6
1184,4,6
1188,2,4
1193,4,3
1202,0,6
1206,2,4
1251,6,0
1260,2,6
1262,4,6
1268,4,3
1271,4,3
1272,4,6
1279,2,6
1287,6,0
1304,3,0
1316,4,6
1326,3,4
1340,4,6
1353,6,0
1355,4,6
1363,4,6
1369,3,6
1388,6,0
1404,2,6
1405,4,6
1406,3,0
1419,6,0
1442,2,4
1470,4,2
1472,6,0
1484,4,2
1489,0,6
1494,6,2
1496,3,0
1521,6,2
1543,6,2
1600,3,0
1615,2,0
1626,6,0
1642,6,0
1660,4,6
1674,3,6
1683,3,4
1684,6,4
1687,6,2
1695,3,0
1705,9,7
1715,4,6
1722,6,2
1729,4,6
1757,4,6
1761,1,0
1797,3,0
1813,6,0
1823,2,0
1824,4,2
1838,4,6
1840,6,0
1849,6,0
1853,4,2
1876,4,2
1920,9,7
1963,2,0
1969,6,2
1974,3,0
1979,6,0
2004,3,1
2006,9,7
2012,6,0
2034,3,0
2040,6,0
2044,4,3
2050,4,6
2062,0,6
2069,4,6
2078,6,0
2084,4,6
2103,3,0
2106,6,2
2110,4,6
2112,6,0
2131,6,0
2132,3,4
2144,6,2
2170,2,6
2172,2,4
2202,6,0
2211,2,4
2222,6,2
2233,4,6
2241,4,2
2257,3,0
2259,2,4
2264,4,2
2276,2,4
2279,4,2
2329,2,6
2333,4,6
2339,4,6
2348,4,6
2366,4,6
2367,0,6
2394,6,2
2403,4,2
2405,3,0
2407,4,2
2408,3,0
2419,4,6
2433,6,0
2446,6,0
2454,2,3
2467,6,0
2468,6,3
2485,4,6
2490,4,6
2492,6,0
2519,4,6
2529,4,6
2539,4,6
2560,6,0
2562,2,3
2563,2,0
2611,6,0
2623,3,0
2626,3,6
2650,6,2
2655,6,0
2658,6,0
2661,3,8
2693,4,6
2708,6,0
2715,4,6
2754,2,4
2775,6,1
2785,4,2
2809,0,1
2822,4,6
2829,3,4
2843,6,0
2846,9,5
2860,4,6
2918,3,6
2936,4,6
2941,4,6
2945,4,6
2951,6,0
2953,6,0
2966,3,0
2978,6,0
2980,6,2
2983,4,6
2985,6,0
3001,3,0
3010,2,4
3016,4,6
3027,4,6
3029,4,3
3033,2,6
3087,6,0
3094,4,6
3104,4,2
3121,9,7
3124,2,4
3130,0,6
3161,9,7
3170,6,0
3186,4,6
3188,4,6
3194,4,6
3196,3,0
3199,3,0
3234,6,2
3267,6,0
3270,6,0
3291,4,6
3298,6,0
3302,4,6
3304,9,7
3311,3,6
3331,6,2
3333,0,6
3339,4,6
3356,6,0
3374,2,8
3376,2,4
3391,2,4
3413,6,0
3415,2,4
3433,4,6
3439,6,0
3445,4,6
3451,2,4
3453,6,0
3508,3,0
3512,0,1
3518,2,4
3533,6,0
3547,4,0
3566,2,4
3577,4,3
3598,2,6
3608,4,6
3618,4,0
3625,2,6
3639,6,2
3648,6,0
3654,6,0
3657,6,4
3676,9,7
3711,0,6
3731,6,0
3754,4,3
3776,6,0
3807,4,2
3856,2,4
3858,2,0
3866,4,6
3870,3,0
3871,6,0
3885,4,6
3888,4,6
3889,3,0
3895,8,0
3897,3,0
3904,2,4
3919,3,6
3925,6,0
3927,4,6
3931,4,6
3938,6,0
3944,6,0
3945,6,0
3946,6,0
3951,6,2
3954,3,1
3955,4,6
3973,1,3
3988,4,6
4023,6,0
4027,6,3
4028,6,2
4031,6,0
4033,6,0
4034,6,0
4037,4,6
4046,6,4
4060,3,1
4075,4,6
4084,2,0
4085,0,6
4091,4,6
4113,3,4
4116,3,1
4131,6,4
4135,3,1
4148,9,5
4150,6,2
4166,4,2
4179,6,0
4202,3,1
4219,6,2
4225,6,0
4239,2,4
4244,2,4
4253,4,6
4255,3,1
4264,4,6
4288,2,6
4292,4,6
4306,9,7
4314,4,6
4317,2,4
4332,6,2
4353,6,2
4355,2,6
4375,2,6
4384,4,2
4388,0,6
4396,2,4
4402,4,2
4422,6,2
4424,0,2
4441,3,6
4450,2,4
4487,2,6
4492,0,2
4504,3,4
4505,4,6
4535,3,1
4587,4,6
4636,3,1
4668,4,6
4671,3,0
4742,6,0
4764,4,6
4770,4,0
4773,6,2
4791,4,6
4795,6,0
4814,6,0
4833,3,0
4836,4,6
4858,4,6
4880,2,4
4913,4,6
4935,6,0
4944,6,0
4950,4,2
4952,6,0
