index,true,pred
2,0,6
7,2,6
26,0,6
28,4,6
29,4,6
34,0,6
45,2,6
53,2,6
55,6,0
61,0,6
68,4,6
89,9,7
90,9,7
93,9,7
107,9,7
125,2,6
134,4,6
135,2,6
139,4,6
141,9,7
159,2,6
160,0,3
166,1,6
169,0,6
181,4,6
182,0,6
188,4,6
197,2,6
202,0,6
204,3,6
215,3,4
218,2,6
228,2,6
234,2,6
238,4,6
242,4,6
260,2,6
262,2,6
263,4,6
264,4,6
269,0,6
271,2,6
273,2,4
287,8,3
292,6,0
302,0,6
311,4,6
318,3,6
339,4,3
347,8,6
350,2,3
376,9,7
381,4,6
390,9,7
398,2,6
404,2,6
405,2,4
412,4,6
413,4,6
415,0,6
416,2,6
428,2,6
440,2,6
449,2,4
462,2,4
464,4,6
468,4,6
473,4,6
477,9,7
479,9,7
481,4,6
484,2,6
501,2,6
505,2,6
506,6,0
507,2,4
510,9,7
526,6,0
530,0,6
535,4,6
545,2,6
546,2,6
549,6,0
557,4,6
565,0,6
580,2,6
592,0,6
594,9,7
595,3,6
603,4,6
609,3,6
612,4,6
615,4,6
616,2,6
617,2,6
634,4,6
637,2,6
638,2,6
640,0,6
645,0,6
649,3,4
658,4,6
672,4,6
677,4,6
680,9,7
687,4,3
696,2,4
698,4,6
700,0,6
701,3,4
707,2,4
733,4,6
742,2,6
746,9,7
749,2,4
752,4,6
755,2,6
767,2,6
784,5,7
793,2,6
801,8,0
807,9,7
825,0,6
833,4,6
840,2,6
855,2,6
863,3,4
865,1,6
869,9,7
878,4,6
898,2,6
912,4,6
915,2,6
931,2,4
938,4,6
955,2,6
962,9,7
981,2,6
989,2,6
1001,2,4
1002,2,6
1009,6,4
1022,2,6
1027,4,6
1032,4,6
1047,2,6
1051,9,7
1060,9,7
1068,2,6
1070,2,6
1071,0,6
1074,6,0
1081,2,6
1086,9,7
1100,2,6
1109,2,6
1110,0,6
1113,4,6
1119,6,0
1122,2,6
1124,2,4
1125,4,6
1128,2,6
1140,4,6
1147,6,0
1152,4,6
1174,2,4
1175,4,6
1176,2,4
1177,4,6
1184,4,6
1188,2,4
1202,0,6
1206,2,6
1207,4,6
1215,2,6
1216,6,0
1228,0,6
1229,2,6
1232,9,7
1237,9,7
1241,9,7
1244,2,6
1246,4,6
1252,2,6
1254,0,6
1257,2,6
1260,2,6
1261,2,6
1262,4,6
1267,2,6
1271,4,3
1272,4,6
1275,2,6
1279,2,6
1292,2,6
1301,0,6
1303,0,6
1306,2,4
1311,0,6
1316,4,6
1318,4,6
1325,0,6
1338,4,6
1340,4,6
1341,9,7
1355,4,6
1358,2,6
1363,4,6
1369,3,6
1372,2,6
1380,2,6
1382,8,6
1386,2,6
1389,2,6
1390,0,6
1393,2,6
1395,4,6
1403,5,7
1404,2,6
1405,4,6
1409,2,6
1419,6,0
1425,4,6
1428,2,6
1432,4,6
1433,2,6
1438,6,0
1440,2,4
1442,2,3
1448,1,6
1452,2,6
1454,4,6
1456,2,6
1464,4,6
1465,9,7
1473,0,6
1480,9,7
1484,4,6
1489,0,6
1492,2,6
1515,2,6
1533,2,6
1545,2,6
1556,9,7
1560,0,6
1568,2,6
1571,9,7
1577,4,6
1588,2,6
1594,2,6
1595,2,6
1600,3,6
1606,2,6
1613,9,7
1615,2,6
1617,4,3
1629,2,6
1633,2,6
1642,6,0
1650,2,6
1652,2,6
1660,4,6
1674,3,6
1675,4,6
1679,4,6
1681,0,3
1687,6,3
1705,9,7
1707,0,6
1715,4,6
1719,9,7
1721,2,6
1726,9,7
1729,4,6
1740,9,7
1757,4,6
1760,2,6
1761,1,6
1765,4,6
1767,4,6
1770,4,6
1787,3,6
1789,2,6
1807,9,7
1808,2,6
1820,2,6
1823,2,0
1824,4,6
1828,4,6
1834,2,6
1838,4,6
1839,9,7
1847,9,7
1851,2,3
1853,4,6
1854,2,6
1862,6,3
1864,2,4
1865,2,6
1876,4,2
1881,2,6
1882,2,6
1892,2,6
1906,4,6
1907,0,6
1920,9,7
1931,2,6
1933,2,6
1934,4,6
1940,4,6
1942,0,6
1946,2,6
1950,0,6
1951,2,6
1953,2,6
1963,2,6
1968,2,6
1971,0,6
1981,4,6
1994,2,6
2000,4,6
2006,9,7
2008,2,6
2012,6,0
2016,2,6
2018,2,6
2025,2,6
2033,4,6
2039,4,6
2044,4,3
2048,4,6
2050,4,6
2052,0,6
2053,4,6
2061,2,6
2062,0,6
2065,2,6
2069,4,6
2070,0,6
2077,2,6
2082,4,6
2084,4,6
2088,2,6
2091,9,7
2099,0,6
2110,4,6
2112,6,0
2116,2,6
2131,6,0
2140,4,6
2149,2,6
2156,9,7
2164,4,6
2170,2,6
2172,2,4
2175,2,6
2180,0,6
2192,2,6
2201,2,6
2211,2,4
2213,0,3
2218,9,7
2223,2,6
2233,4,6
2239,2,6
2240,4,6
2241,4,6
2246,2,6
2248,6,2
2252,9,7
2259,2,4
2264,4,6
2276,2,6
2288,9,7
2311,4,6
2326,9,7
2329,2,6
2332,2,6
2333,4,6
2339,4,6
2348,4,6
2354,2,6
2361,4,6
2363,0,6
2366,4,6
2367,0,6
2391,4,6
2395,4,6
2397,2,6
2399,2,6
2405,3,0
2414,2,6
2425,4,6
