index,true,pred
24,4,2
55,6,0
56,6,0
89,9,7
90,9,7
139,4,2
141,9,7
165,2,6
169,0,2
179,4,2
181,4,6
194,4,2
204,3,2
215,3,4
226,6,0
238,4,2
269,0,2
287,8,3
290,4,2
292,6,0
297,6,2
301,6,2
311,4,2
312,4,2
327,3,0
339,4,3
360,9,7
377,0,6
397,4,2
398,2,6
399,4,2
481,4,2
486,4,2
495,6,0
501,2,6
502,6,2
506,6,0
526,6,0
530,0,2
535,4,2
549,6,0
550,3,6
567,4,2
578,4,2
595,3,6
609,3,2
612,4,2
622,4,2
623,6,2
640,0,6
645,0,6
649,3,4
677,4,2
687,4,3
688,6,0
698,4,2
700,0,6
720,4,2
733,4,6
746,9,7
778,4,2
851,4,2
860,6,2
863,3,4
865,1,0
889,4,2
912,4,2
923,4,2
931,2,4
933,4,2
955,2,6
970,6,2
977,4,2
979,4,2
1009,6,4
1027,4,2
1032,4,2
1068,2,0
1074,6,0
1085,5,7
1087,6,2
1106,7,9
1110,0,2
1113,4,2
1119,6,0
1143,2,6
1156,6,2
1160,4,2
1177,4,2
1202,0,6
1232,9,7
1241,9,7
1246,4,2
1260,2,4
1262,4,6
1271,4,3
1300,4,2
1312,4,2
1318,4,2
1330,4,2
1338,4,2
1343,6,2
1355,4,2
1369,3,4
1419,6,0
1421,4,2
1432,4,2
1442,2,3
1448,1,2
1454,4,2
1465,9,7
1480,9,7
1489,0,6
1494,6,2
1521,6,2
1530,4,2
1543,6,2
1551,4,2
1556,9,7
1562,6,2
1571,9,7
1588,2,6
1600,3,6
1613,9,7
1617,4,3
1642,6,3
1660,4,6
1674,3,6
1675,4,2
1681,0,2
1684,6,4
1687,6,3
1689,4,2
1691,4,2
1705,9,7
1722,6,2
1723,4,2
1761,1,0
1765,4,2
1779,6,2
1781,5,7
1796,6,8
1823,2,0
1824,4,2
1828,4,2
1838,4,2
1840,6,0
1847,9,7
1853,4,2
1862,6,3
1876,4,2
1906,4,2
1920,9,7
1963,2,0
1981,4,2
2006,9,7
2012,6,0
2044,4,3
2048,4,2
2052,0,6
2058,0,6
2062,0,6
2069,4,6
2079,6,2
2106,6,2
2110,4,6
2131,6,0
2144,6,2
2158,4,2
2162,4,2
2187,4,3
2213,0,3
2214,6,2
2222,6,2
2225,4,2
2241,4,2
2248,6,2
2264,4,2
2279,4,2
2288,9,7
2306,9,7
2361,4,2
2367,0,6
2394,6,2
2403,4,2
2405,3,0
2407,4,2
2433,6,0
2446,6,0
2451,4,2
2454,2,4
2462,4,2
2464,4,2
2468,6,3
2486,5,7
2490,4,6
2495,4,2
2508,7,8
2529,4,6
2534,4,2
2548,2,6
2550,4,2
2562,2,3
2581,4,2
2583,4,2
2611,6,0
2623,3,0
2638,4,2
2644,4,2
2650,6,2
2657,2,6
2658,6,0
2661,3,8
2676,1,3
2683,1,3
2702,2,6
2705,4,2
2708,6,0
2719,6,2
2725,4,2
2743,4,2
2775,6,2
2785,4,2
2787,4,3
2799,1,3
2802,4,2
2804,9,7
2843,6,0
2896,0,6
2897,9,7
2918,3,2
2930,4,2
2935,4,2
2939,4,2
2978,6,0
2980,6,2
2985,6,0
3003,9,7
3016,4,2
3022,9,7
3036,4,2
3043,6,8
3086,0,6
3087,6,0
3104,4,2
3116,4,2
3121,9,7
3130,0,6
3161,9,7
3165,9,7
3170,6,0
3182,4,2
3234,6,2
3250,4,3
3252,1,2
3261,5,7
3270,6,0
3276,4,2
3287,9,7
3289,4,2
3298,6,0
3304,9,7
3331,6,2
3333,0,6
3362,4,2
3374,2,8
3395,4,2
3398,6,2
3415,2,4
3449,9,7
3464,9,7
3499,0,2
3503,9,7
3512,0,3
3525,2,0
3533,6,0
3547,4,2
3581,6,2
3584,9,7
3588,4,2
3591,4,2
3598,2,4
3618,4,3
3625,2,6
3631,9,7
3639,6,2
3648,6,0
3657,6,4
3660,4,2
3676,9,7
3683,4,2
3690,9,7
3711,0,6
3722,4,2
3725,6,2
3751,4,2
3754,4,3
3775,9,7
3807,4,2
3829,0,3
3854,9,7
3856,2,4
3858,2,6
3866,4,2
3870,3,0
3902,2,4
3932,8,0
3938,6,0
3943,4,2
3946,6,0
3973,1,3
3974,2,8
3988,4,6
4016,4,8
4027,6,3
4028,6,8
4031,6,0
4033,6,0
4034,6,0
4046,6,2
4083,4,2
4085,0,6
4091,4,6
4131,6,4
4150,6,2
4152,4,2
4166,4,2
4179,6,3
4197,4,2
4210,0,6
4212,9,7
4219,6,2
4233,4,2
4236,4,2
4288,2,6
4306,9,7
4321,6,4
4326,9,7
4328,4,2
4332,6,2
4339,5,7
4341,4,2
4343,4,2
4353,6,2
4372,4,2
4388,0,6
4402,4,2
4409,4,2
4419,9,7
4424,0,2
4441,3,6
4449,4,2
4450,2,4
4460,4,2
4492,0,2
4501,4,2
4505,4,2
4511,0,6
4515,6,2
4531,6,2
4542,9,7
4574,4,2
4587,4,6
4628,4,2
4634,0,2
4690,4,2
4746,9,7
4773,6,2
4778,6,2
4804,5,7
4814,6,0
4836,4,6
4841,4,2
4858,4,2
4887,7,8
4891,4,2
4921,4,2
4924,4,3
4929,4,2
4935,6,0
