index,true,pred
3,3,0
24,4,2
55,6,0
113,6,3
169,0,4
181,4,6
186,0,3
204,3,2
215,3,4
232,6,0
242,4,6
245,6,0
249,7,9
273,2,4
287,8,3
292,6,0
327,3,6
339,4,3
347,8,6
353,6,0
355,7,9
367,6,0
387,4,3
398,2,6
405,2,4
416,2,4
463,4,3
495,6,0
501,2,6
502,6,4
506,6,0
526,6,0
545,2,4
546,2,4
549,6,0
571,3,2
595,3,0
609,3,2
612,4,2
623,6,2
637,2,6
645,0,6
684,2,4
687,4,3
696,2,4
698,4,2
700,0,6
756,3,0
801,8,3
808,0,3
860,6,2
875,6,3
912,4,6
931,2,3
955,2,6
970,6,2
979,4,2
993,4,3
995,7,5
1009,6,4
1021,4,3
1022,2,4
1064,3,4
1068,2,0
1074,6,0
1087,6,2
1110,0,2
1119,6,0
1123,7,9
1130,3,1
1186,7,9
1202,0,6
1206,2,4
1226,3,1
1260,2,6
1262,4,6
1268,4,3
1271,4,3
1279,2,6
1287,6,0
1306,2,4
1309,7,9
1316,4,6
1338,4,2
1371,2,4
1372,2,4
1404,2,4
1419,6,3
1438,6,0
1442,2,3
1456,2,4
1479,0,3
1489,0,6
1494,6,2
1521,6,2
1543,6,2
1594,2,4
1600,3,0
1615,2,0
1617,4,3
1626,6,0
1642,6,3
1660,4,6
1669,8,3
1674,3,6
1684,6,4
1687,6,2
1694,4,3
1695,3,0
1715,4,6
1722,6,2
1757,4,6
1761,1,0
1782,7,9
1787,3,6
1810,4,6
1811,7,9
1823,2,0
1840,6,0
1849,6,0
1851,2,6
1853,4,2
1862,6,3
1864,2,4
1869,7,9
1876,4,2
1908,7,9
1963,2,6
1969,6,2
2012,6,0
2044,4,3
2062,0,6
2069,4,6
2078,6,0
2087,3,0
2106,6,2
2110,4,6
2111,7,9
2112,6,0
2131,6,0
2132,3,4
2144,6,2
2149,2,4
2170,2,6
2172,2,4
2211,2,4
2214,6,4
2217,3,4
2222,6,2
2239,2,6
2241,4,2
2264,4,2
2276,2,4
2329,2,6
2333,4,6
2351,4,3
2385,7,9
2394,6,2
2405,3,0
2414,2,4
2433,6,0
2446,6,0
2454,2,3
2464,4,3
2468,6,3
2477,7,9
2483,2,4
2490,4,6
2529,4,6
2543,3,2
2563,2,0
2566,7,9
2571,7,9
2595,2,4
2611,6,0
2620,2,4
2655,6,0
2658,6,0
2683,1,3
2702,2,3
2708,6,0
2731,3,0
2754,2,4
2767,7,9
2775,6,1
