index,true,pred
1,9,5
2,9,0
3,4,6
4,1,7
5,1,9
6,2,6
13,2,7
14,9,7
15,9,7
16,9,7
17,3,6
18,2,7
19,6,1
20,4,0
21,3,5
26,3,5
28,4,7
29,0,1
30,0,9
31,9,7
35,0,9
36,3,5
39,3,6
40,5,2
41,2,5
42,2,5
45,1,8
47,2,0
49,0,5
50,9,7
53,9,0
55,2,7
57,2,7
58,4,5
59,3,5
60,1,8
61,1,7
63,2,6
64,1,7
65,1,7
66,4,7
67,9,0
71,9,1
72,6,5
74,3,7
75,1,8
76,9,7
78,3,7
79,1,5
80,3,5
81,5,6
82,4,5
83,5,7
84,7,4
85,7,5
89,4,5
90,2,4
94,1,7
96,1,8
97,1,9
108,2,5
114,7,5
115,0,8
116,0,5
118,9,1
119,1,8
121,2,7
122,9,1
123,2,7
125,6,7
128,5,4
129,0,2
134,1,7
136,1,7
140,1,0
141,3,6
142,3,5
143,6,7
144,2,5
145,4,2
146,9,1
147,9,8
151,6,5
153,4,7
154,6,7
159,3,6
162,4,5
165,0,8
166,9,7
168,1,7
173,5,7
177,5,3
179,0,5
181,7,5
182,5,3
184,1,9
185,0,8
186,9,1
188,9,5
189,0,7
191,7,5
194,2,5
197,3,5
199,0,8
201,1,7
202,9,1
203,3,5
205,9,0
207,3,7
208,9,8
214,9,1
215,5,3
218,2,6
219,9,7
220,0,8
223,0,8
225,9,7
227,1,7
229,3,5
230,7,1
232,6,5
233,0,8
234,6,2
236,1,8
238,1,7
240,8,0
242,6,3
248,6,7
250,1,8
251,3,7
253,3,4
255,1,8
257,1,7
260,5,7
261,1,0
262,1,8
265,9,7
266,3,4
268,4,7
269,9,7
270,9,7
271,2,7
272,4,6
273,9,8
274,9,7
278,9,7
283,2,5
284,0,8
288,2,7
293,0,9
295,9,8
296,4,7
300,2,7
303,2,0
304,1,8
306,9,1
307,9,7
308,0,9
311,1,7
313,6,4
315,3,5
316,9,1
319,9,0
322,9,0
325,1,8
330,1,0
332,0,7
333,3,7
334,3,7
335,2,7
336,4,6
337,5,4
338,7,3
340,9,0
342,3,6
344,0,6
345,4,7
346,4,6
348,0,4
349,0,3
353,8,1
354,1,0
356,2,6
357,9,7
358,2,4
360,9,7
363,4,7
364,1,7
368,6,3
369,9,8
370,3,5
376,0,8
377,3,5
381,4,6
385,9,5
390,4,6
392,0,5
393,1,8
395,3,7
396,1,9
397,8,0
399,4,6
400,2,3
401,0,8
403,2,4
404,0,1
406,9,0
407,0,8
408,9,8
409,6,5
411,2,9
419,9,8
424,5,1
425,2,6
426,5,7
427,1,0
428,9,1
429,4,3
433,7,5
434,4,5
438,9,8
439,0,3
440,7,3
441,8,1
443,9,8
446,3,5
447,4,3
448,0,8
450,5,9
455,0,2
459,8,0
465,8,5
467,0,8
470,7,5
472,9,7
478,7,6
479,3,1
481,0,1
482,1,7
483,2,6
486,1,7
489,4,7
490,4,7
494,3,5
495,9,7
496,8,1
497,0,3
504,0,2
506,1,7
507,8,6
510,2,6
511,9,1
512,9,0
513,2,6
515,5,6
519,8,5
520,4,5
524,1,8
530,9,7
532,6,5
533,2,3
535,5,4
538,2,9
540,2,7
541,9,0
544,2,3
548,3,5
549,4,9
550,3,6
553,9,8
555,0,5
556,6,3
559,2,5
561,1,0
577,9,0
578,1,6
579,9,8
583,3,5
594,9,8
597,3,6
599,1,4
602,8,3
603,3,5
604,0,8
606,1,8
610,8,7
612,9,7
613,9,0
614,0,4
615,9,1
617,1,7
618,3,6
620,6,0
625,6,5
626,0,5
627,8,7
628,0,8
629,3,5
630,2,5
633,6,5
635,9,1
638,3,5
641,7,4
643,9,8
646,2,7
647,7,4
648,2,7
649,2,3
652,7,2
655,6,5
657,9,7
664,9,8
666,9,8
667,6,7
668,9,1
672,9,8
673,2,4
674,4,6
675,5,6
676,1,8
677,4,6
679,9,7
683,9,7
684,3,5
691,3,7
693,4,7
696,2,7
701,2,4
702,3,1
703,9,5
706,9,8
708,0,7
712,4,7
714,1,6
717,3,5
719,9,7
725,4,5
726,5,3
727,7,5
730,3,5
732,5,3
734,5,6
735,0,4
736,8,6
738,6,7
739,7,6
740,3,7
742,2,4
745,6,7
747,1,0
749,9,8
750,5,3
751,5,8
753,1,7
756,9,1
758,4,6
760,7,6
761,1,8
762,5,6
763,9,0
769,9,1
770,6,5
772,1,7
774,3,5
775,2,5
776,3,6
778,2,3
779,2,6
780,4,7
781,6,0
787,2,5
788,3,9
791,9,7
792,3,5
795,8,0
796,2,0
797,7,5
798,9,7
799,0,7
800,2,0
801,3,6
802,2,4
803,2,1
804,2,5
806,3,4
809,3,5
810,2,6
811,8,1
812,0,8
813,5,6
815,1,8
817,5,6
820,2,5
828,9,7
832,2,5
835,1,7
841,1,7
844,4,7
846,3,9
848,1,8
849,2,4
850,3,7
853,5,1
855,1,8
857,3,5
858,7,5
859,8,1
860,8,5
861,3,7
862,6,4
864,2,7
866,0,1
867,9,7
868,4,7
869,3,5
872,0,3
873,1,0
876,4,3
877,9,1
878,3,5
880,8,9
883,9,1
884,9,7
886,9,1
889,2,0
890,9,1
893,1,7
895,3,5
899,6,7
900,9,7
901,8,0
902,0,8
904,4,5
905,0,8
908,5,3
911,0,6
912,2,7
913,7,6
915,9,1
917,1,7
919,5,1
923,6,1
924,2,7
927,0,8
928,5,3
929,6,7
930,4,5
933,2,3
935,6,7
936,1,7
938,0,8
939,4,6
941,3,7
946,4,7
947,1,0
949,3,7
950,9,1
957,2,5
963,2,3
964,9,1
965,0,8
968,7,4
970,9,8
974,0,8
975,2,6
978,1,8
980,1,7
981,5,3
982,4,5
989,0,7
